,CUI1,CUI2
112,Staphylococcal Infections,Unspecified Staphylococcus infection in conditions classified elsewhere and of unspecified site
113,Staphylococcal Infections,MRSA - Methicillin resistant Staphylococcus aureus infection
114,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, site unspecified"
115,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, site unspecified"
116,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, shoulder region"
117,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, upper arm"
118,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, forearm"
119,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, hand"
120,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, lower leg"
121,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, ankle and foot"
122,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, multiple sites"
123,Reiter Syndrome,Arthropathy associated with Reiter's disease and allied conditions
124,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, pelvic region and thigh"
125,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, other specified sites"
126,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, pelvic region and thigh"
127,Reiter Syndrome,"Arthropathy associated with Reiter's disease and nonspecific urethritis, other specified sites"
128,Bullous pemphigoid,Benign mucous membrane pemphigoid without mention of ocular involvement
129,Bullous pemphigoid,Benign mucous membrane pemphigoid with ocular involvement
130,Bullous pemphigoid,Cicatricial mucous mem. pemphig.
131,Myopathy,Other myopathies
132,Myopathy,Symptomatic inflammatory myopathy associated with another disorder
133,Malaise,Malaise and fatigue
134,Malaise,Malaise
135,Malaise,Malaise
136,Malaise,Stamina decreased
137,Heat Stroke,Heat stroke and sunstroke
138,Electrolyte imbalance,Hypocalcemia and hypomagnesemia of newborn
139,Electrolyte imbalance,Other transitory neonatal electrolyte disturbance
140,Electrolyte imbalance,Electrolyte and fluid disorders NEC in MDR22_0
141,Electrolyte imbalance,Hypocalcemia and hypomagnesemia of newborn
142,Malabsorption Syndrome,Other specified intestinal malabsorption
143,Neurogenic Urinary Bladder,Neurogenic Urinary Bladder
144,Increased frequency of micturition,Urgency of micturition
145,Increased frequency of micturition,Increased frequency of micturition
146,Unconscious State,Loss of consciousness NEC
147,Unconscious State,Unconscious State
148,Unconscious State,Syncope
149,Unconscious State,Unconscious State
150,Traumatic injury,Other early complications of trauma
151,Traumatic injury,Other and unspecified injury to face and neck
152,Traumatic injury,Other and unspecified injury to trunk
153,Traumatic injury,"Other specified sites, including multiple injury"
154,Traumatic injury,Unspecified site injury
155,Traumatic injury,Other and unspecified external effect causes
156,Traumatic injury,Other and unspecified external effect causes
157,Traumatic injury,late effects of musculoskeletal and connective tissue injury
158,Traumatic injury,Late effects of other and unspecified injuries
159,Traumatic injury,late effects of certain complications of trauma
160,Traumatic injury,Late effect of external cause
161,Traumatic injury,Late effect of certain other external causes
162,Traumatic injury,Late effect of external cause
163,Traumatic injury,"Other and unspecified superficial injury of foot and toes, without mention of infection"
164,Traumatic injury,"Superficial injuries of other, multiple, and unspecified sites"
165,Traumatic injury,Certain early complications of trauma
166,Traumatic injury,"Injury, other and unspecified"
167,Traumatic injury,"Oth and unspec superficial inj of hip, thigh, leg, and ankle, w/o ment of infec"
168,Traumatic injury,"Other and unspec superficial injury of other, multiple, and unspec sites w/o mention of infection"
169,Traumatic injury,Non-accidental injury
170,Birth Injuries,Other specified birth injuries
171,Birth Injuries,Birth Injuries
172,Birth Injuries,Birth Injuries
173,Thermal burn,"late effects of burn of eye, head, face and neck"
174,Thermal burn,Disorder due to and following burn of wrist and hand
175,Thermal burn,"late effect of burns of extremities, excluding wrist and hand"
176,Thermal burn,Late effect of burns of other specified sites
177,Thermal burn,"Burn of face, head AND/OR neck"
178,Thermal burn,"Burn of unspecified degree of face and head, unspecified site"
179,Thermal burn,Burn of unspecified degree of forehead and cheek
180,Thermal burn,"Burn of unspecified degree of multiple sites [except with eye] of face, head, and neck"
181,Thermal burn,Burn of unspecified degree of other and multiple sites of trunk
182,Thermal burn,Burn of wrist(s) and hand(s)
183,Thermal burn,Burn of unspecified degree of single digit (finger (nail) other than thumb
184,Thermal burn,Burn of unspecified degree of thumb (nail)
185,Thermal burn,Burn of unspecified degree of multiple sites of wrist(s) and hand(s)
186,Thermal burn,Burn of unspecified degree of toe(s) (nail)
187,Thermal burn,Burns classified according to percentage of body surface involved
188,Thermal burn,Burn any degree involving less than 10 percent of body surface
189,Thermal burn,Burn any degree involving 10-19 percent of body surface
190,Thermal burn,Burn any degree involving 20-29 percent of body surface
191,Thermal burn,Burn any degree involving 30-39 percent of body surface
192,Thermal burn,Burn any degree involving 40-49 percent of body surface
193,Thermal burn,Burn any degree involving 50-59 percent of body surface
194,Thermal burn,Burn any degree involving 60-69 percent of body surface
195,Thermal burn,Burn any degree involving 70-79 percent of body surface
196,Thermal burn,Burn any degree involving 80-89 percent of body surface
197,Thermal burn,Burn any degree involving 90 percent OR more of body surface
198,Thermal burn,Burn of unspecified degree of head and neck
199,Thermal burn,Unspecified thickness burn of the wrist or hand
200,Thermal burn,Burn any degree involving 90 percent OR more of body surface
201,Contusions,Late effect of contusion
202,Contusions,"Contusion of face, scalp and neck, excluding eye(s)"
203,Contusions,"Contusion, shoulder or upper arm"
204,Contusions,"Contusion, shoulder and upper arm, multiple sites"
205,Contusions,Contusion of elbow and forearm
206,Contusions,"Contusion of wrist and hand(s), except finger(s) alone"
207,Contusions,Contusion of lower limb and of other and unspecified sites
208,Contusions,"Contusion, hip and thigh"
209,Contusions,"Contusion, knee and lower leg"
210,Contusions,"Contusion, ankle and foot, excluding toe(s)"
211,Contusions,"Contusion of multiple sites, NEC in MDR22_0"
212,Anastomotic ulcer,"Gastrojejunal ulcer, unspecified as acute or chronic, without hemorrhage or perforation"
213,Anastomotic ulcer,"Gastrojejunal ulcer, unspecified as acute or chronic, without hemorrhage or perforation"
214,Anastomotic ulcer,"Gastrojejunal ulcer, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction"
215,Anastomotic ulcer,"Acute gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction"
216,Anastomotic ulcer,"Chronic gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction"
217,Anastomotic ulcer,Gastrojejunal ulcer
218,Lichen Sclerosus et Atrophicus,Lichen Sclerosus et Atrophicus
219,Acromegaly,Gigantism and acromegaly
220,Actinomycosis,Actinomycosis
221,Actinomycosis,Actinomycotic infection of other specified sites
222,Aggressive behavior,"Undersocialized conduct disorder, aggressive type, mild"
223,Aggressive behavior,"Undersocialized conduct disorder, aggressive type, moderate"
224,Aggressive behavior,"Undersocialized conduct disorder, aggressive type, severe"
225,Aggressive behavior,"Undersocialized conduct disorder, aggressive type, unspecified"
226,Aggressive behavior,Challenging attitude
227,"Alcoholic Intoxication, Chronic","Other and unspecified alcohol dependence, unspecified"
228,"Alcoholic Intoxication, Chronic","Other and unspecified alcohol dependence, unspecified"
229,"Alcoholic Intoxication, Chronic","Other and unspecified alcohol dependence, continuous"
230,"Alcoholic Intoxication, Chronic","Other and unspecified alcohol dependence, episodic"
231,"Alcoholic Intoxication, Chronic","Other and unspecified alcohol dependence, in remission"
232,Alopecia,Other alopecia
233,Amnesia,Amnesia NEC
234,Anencephaly,Anencephalus and similar anomalies
235,Aneurysm,Aneurysm of other specified arteries
236,Aneurysm,Other aneurysm
237,Aneurysm,Aneurysm of other visceral artery
238,Aneurysm,vascular aneurysm
239,Aneurysm,vascular aneurysm
240,Anger,driven mad
241,Aniridia,Aniridia
242,Anisometropia,Anisometropia and aniseikonia
243,Anthrax disease,Other specified manifestations of anthrax
244,Anuria,Oliguria and anuria
245,Anxiety,Anxiety state
246,Anxiety,Other anxiety states
247,Anxiety,Alarm (not alarm reaction)
248,Anxiety,Face anguish
249,Anxiety,Anxiety NEC
250,Aphakia,Aphakia and other disorders of lens
251,Appendicitis,Acute appendicitis without mention of peritonitis
252,Appendicitis,Other appendicitis
253,Arthroscopy,Post-arthroscopy
254,Asthenia,Neurasthenia
255,Ataxia,Ataxia NEC
256,Automatism,Automatism NEC
257,Azoospermia,Azoospermia
258,Bacteriuria,Bacteriuria NOS absent
259,Bacteriuria,Bacteriuria NOS present
260,Blepharitis,Other inflammations of eyelids
261,Blindness,Blindness both eyes NOS (disorder)
262,Blindness,blindness or low vision (non-specific)
263,Blindness,Better eye: total vision impairment; lesser eye: total vision impairment
264,Blindness,Impairment level: better eye: near-total impairment: lesser-eye: not further specified
265,Blindness,"Better eye: near total visual impairment, Lesser eye: total visual impairment"
266,Blindness,"Better eye: near total visual impairment, Lesser eye: near total visual impairment"
267,Blindness,Impairment level: better eye: profound impairment: lesser eye: not further specified
268,Blindness,Impairment level: better eye: profound impairment: lesser eye: total impairment
269,Blindness,"Better eye: profound visual impairment, Lesser eye: near total visual impairment"
270,Blindness,"Better eye: profound visual impairment, Lesser eye: profound visual impairment"
271,Blindness,"Better eye: low vision, Lesser eye: profound visual impairment"
272,Blindness,"Impairment level: blindness, one eye - low vision other eye"
273,Blindness,"Impairment level: better eye: severe impairment: lesser eye: blind, not further specified"
274,Blindness,"Better eye: severe visual impairment, Lesser eye: total visual impairment"
275,Blindness,Impairment level: better eye: severe impairment: lesser eye: near-total impairment
276,Blindness,"Better eye: severe visual impairment, Lesser eye: profound visual impairment"
277,Blindness,"Impairment level: better eye: moderate impairment: lesser eye: blind, not further specified"
278,Blindness,"Better eye: moderate visual impairment, Lesser eye: total visual impairment"
279,Blindness,"Better eye: moderate visual impairment, Lesser eye: near total visual impairment"
280,Blindness,"Better eye: moderate visual impairment, Lesser eye: profound visual impairment"
281,Blindness,"Moderate or severe vision impairment, both eyes"
282,Blindness,Impairment level not further specified
283,Blindness,Impairment level: better eye: severe impairment: lesser eye: not further specified
284,Blindness,"Better eye: severe visual impairment, Lesser eye: severe visual impairment"
285,Blindness,Impairment level: better eye: moderate impairment: lesser eye: not further specified
286,Blindness,"Better eye: moderate visual impairment, Lesser eye: severe visual impairment"
287,Blindness,Impairment level: one eye: total impairment: other eye: not specified
288,Blindness,One eye: total vision impairment; other eye: near-normal vision
289,Blindness,Impairment level: one eye: total impairment: other eye: normal vision
290,Blindness,Impairment level: one eye: near-total impairment: other eye: not specified
291,Blindness,Impairment level: one eye: near-total impairment: other eye: near-normal vision
292,Blindness,One eye: near-total vision impairment; other eye: normal vision
293,Blindness,Impairment level: one eye: profound impairment: other eye: not specified (disorder)
294,Blindness,Impairment level: one eye: profound impairment: other eye: near-normal vision
295,Blindness,Impairment level: one eye: profound impairment: other eye: normal vision
296,Blindness,Impairment level: one eye: severe impairment: other eye: not specified
297,Blindness,Impairment level: one eye: severe impairment: other eye: near-normal vision
298,Blindness,Impairment level: one eye: severe impairment: other eye: normal vision
299,Blindness,"Low vision, both eyes"
300,Blindness,"Better eye: moderate vision impairment; unqualified visual loss, both eyes"
301,Blindness,Vision impairment of lesser eye
302,Bulla,"Blister of other, multiple, and unspecified sites, without mention of infection"
303,Bulla,"Blister of face, neck, and scalp except eye, without mention of infection"
304,Bulla,"Blister of trunk, without mention of infection"
305,Bulla,"Blister of shoulder and upper arm, without mention of infection"
306,Bulla,"Blister of elbow, forearm, and wrist, without mention of infection"
307,Bulla,"Blister of hand(s) except finger(s) alone, without mention of infection"
308,Bulla,"Blister of hip, thigh, leg, and ankle, without mention of infection"
309,Bulla,"Blister of foot and toe(s), without mention of infection"
310,Brucellosis,Other brucellosis
311,Brucellosis,Brucellosis
312,Bursitis,Other bursitis
313,Bursitis,Specific bursitis often of occupational origin
314,Calcinosis,"Calcification and ossification, unspecified"
315,carbuncle,Carbuncle and furuncle of unspecified site
316,carbuncle,Carbuncle/furuncle
317,carbuncle,Carbuncle and furuncle of face
318,carbuncle,Carbuncle and furuncle of neck
319,carbuncle,Carbuncle and furuncle of trunk
320,carbuncle,Carbuncle and furuncle of upper arm and forearm
321,carbuncle,Carbuncle and furuncle of hand
322,carbuncle,Carbuncle and furuncle of buttock
323,carbuncle,"Carbuncle and furuncle of leg, except foot"
324,carbuncle,Carbuncle and furuncle of foot
325,carbuncle,Carbuncle and furuncle of other specified sites
326,carbuncle,Carbuncle & furuncle (exc genital)
327,carbuncle,Carbuncle (excl genital) NOS
328,Esophageal Achalasia,Esophageal Achalasia
329,Cataract,Other cataract
330,Cataract,"Infantile, juvenile and presenile cataract"
331,Cataract,"Cortical, lamellar, or zonular nonsenile cataract"
332,Cataract,Other and combined forms of nonsenile cataract
333,Cataract,Mature cataract
334,Cataract,Other and combined forms of senile cataract
335,Cataract,Cataract secondary to ocular disorder
336,Cataract,Cataract secondary to glaucomatous flecks (subcapsular)
337,Cataract,Cataract due to inflammatory disorder
338,Cataract,Cataract in degenerative ocular disorders
339,Cataract,Cataract associated with other syndromes
340,Cataract,Cataract associated with other syndromes
341,Cataract,Nonsenile cataract
342,Cataract,Cataract NEC in MDR
343,Cellulitis,Cellulitis and abscess of oral soft tissues
344,Cellulitis,Cellulitis and abscess of unspecified digit
345,Cellulitis,Cellulitis and abscess NOS (disorder)
346,Cellulitis,Cellulitis and abscess of finger and toe
347,Cellulitis,Cellulitis and abscess of finger
348,Cellulitis,Cellulitis and abscess of toe
349,Cellulitis,Other cellulitis and abscess
350,Cellulitis,Cellulitis and abscess of face
351,Cellulitis,Cellulitis and abscess of neck
352,Cellulitis,Cellulitis and abscess of trunk
353,Cellulitis,Cellulitis and abscess of upper arm and forearm
354,Cellulitis,Cellulitis and abscess of hand excluding digits
355,Cellulitis,Cellulitis and abscess of buttock
356,Cellulitis,"Cellulitis and abscess of leg, except foot"
357,Cellulitis,Cellulitis and abscess of foot excluding toe
358,Cellulitis,Cellulitis and abscess of other specified sites
359,Cellulitis,Cellulitis and abscess of finger
360,Cellulitis,"Celulitis and abcess of toe, unspecified"
361,Cellulitis,"Cellulitis and abscess of hand, except fingers"
362,Cellulitis,Other cellulitis and abscess
363,Cholelithiasis,Gallbladder calculus without mention of cholecystitis and no obstruction
364,Cholesteatoma,Cholesteatoma of middle ear and mastoid structure
365,Cholesteatoma,Diffuse cholesteatosis of middle ear and mastoid
366,Cholesteatoma,Cholesteatoma of middle ear and mastoid not elsewhere classified
367,Chorioretinitis,Focal chorioretinitis
368,Chorioretinitis,Juxtapapillary focal choroiditis AND chorioretinitis
369,Chorioretinitis,Focal choroiditis AND chorioretinitis of other posterior pole
370,Chorioretinitis,Peripheral focal choroiditis AND chorioretinitis
371,Chorioretinitis,Juxtapapillary focal retinitis AND retinochoroiditis
372,Chorioretinitis,"Focal retinitis and retinochoroiditis, macular or paramacular"
373,Chorioretinitis,Focal retinitis AND retinochoroiditis of other posterior pole
374,Chorioretinitis,Peripheral focal retinitis AND retinochoroiditis
375,Chorioretinitis,"Disseminated choroiditis AND chorioretinitis, posterior pole"
376,Chorioretinitis,Peripheral disseminated choroiditis AND chorioretinitis
377,Chorioretinitis,Generalized disseminated choroiditis AND chorioretinitis
378,Chorioretinitis,Metastatic disseminated retinitis AND retinochoroiditis
379,Chorioretinitis,Acute Posterior Multifocal Placoid Pigment Epitheliopathy
380,Chorioretinitis,Other chorioretinitis and retinochoroiditis
381,Chorioretinitis,Chorioretinitis
382,Chorioretinitis,Disseminated chorioretinitis and disseminated retino-choroiditis
383,Chorioretinitis,Disseminated chorioretinitis and disseminated retino-choroiditis
384,Coccidioidomycosis,Other forms of progressive coccidioidomycosis
385,Congenital ocular coloboma (disorder),Coloboma of optic disc
386,Congenital ocular coloboma (disorder),Coloboma and other anomalies of anterior segment
387,Comatose,Coma and stupor
388,Comatose,Comatose
389,Comatose,Coma NEC
390,Conjunctivitis,Other conjunctivitis
391,Conjunctivitis,Other conjunctivitis
392,Cystinuria,Cystinuria present
393,Delirium,Delirium nocturnal
394,Demyelination,Other central nervous system demyelinating diseases
395,Demyelination,Other specified demyelinating diseases of the central nervous system
396,Mental Depression,"Depressive disorder, NEC in MDR"
397,Mental Depression,Mixed anxiety and depressive disorder
398,Mental Depression,Mental Depression
399,Diphtheria,Other specified diphtheria
400,Diphtheria,Other specified diphtheria not elsewhere classified
401,Dissociation,Disassociation/association
402,Dissociation,Corporeal detachment
403,Dizziness,Dizziness and giddiness symptoms
404,Dizziness,Vertigo (excl dizziness)
405,Drowning,Drowning and non-fatal immersion
406,Dysgeusia,Dysgeusia
407,Dysgeusia,Dysgeusia
408,Dyskinetic syndrome,Dyskinesia NEC
409,Dyskinetic syndrome,Tongue protrusion spastic involuntary
410,Dyskinetic syndrome,Involuntary Movements
411,Dyslexia,Dyslexia and alexia
412,Dyslexia,Dyslexia (excl learning disorder)
413,Dyspepsia,Dyspepsia and other specified disorders of function of stomach
414,Dysphonia,Other voice disturbance
415,Eclampsia,"Eclampsia complicating pregnancy, childbirth or the puerperium"
416,Eclampsia,"Eclampsia, unspecified as to episode of care or not applicable"
417,Eclampsia,delivery; eclampsia
418,Eclampsia,"Eclampsia, delivered, with mention of postpartum complication"
419,Eclampsia,Pre-eclampsia or eclampsia superimposed on pre-existing hypertension
420,Eclampsia,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, delivered, with or without mention of antepartum condition"
421,Eclampsia,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, antepartum condition or complication"
422,Eclampsia,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, postpartum condition or complication"
423,Eclampsia,"Pre-eclamp/eclamp superimp on preexist hyperten, comp preg, c/birth or the puerp, unspec as to eoc"
424,Eclampsia,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, complicating pregnancy, childb"
425,Eclampsia,"Pre-eclamp/ eclamp superimposed on pre-existing hyperten, with delivery, with ment of postpart comp"
426,Eclampsia,"Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, with delivery, with mention of"
427,Eczema,Other erythematosquamous dermatosis
428,Pulmonary Emphysema,Other emphysema
429,Pulmonary Emphysema,Interstitial emphysema and related conditions
430,Endometriosis,Endometriosis of other specified sites
431,Endometriosis,Endometriosis of rectovaginal septum and vagina
432,Endophthalmitis,Other endophthalmitis
433,Endophthalmitis,Other specified endophthalmitis
434,Enterocele,Enterocele
435,Enuresis,"Enuresis (emotional origin, exc incontinence NOS)"
436,Enuresis,Bedwetting
437,Epiglottitis,Acute epiglottitis without obstruction
438,Eructation,Eructation
439,Erythema,Other specified erythematous conditions
440,Erythema,Erythema
441,Erythema,Other specified erythematous conditions
442,Fatigue,Enervation
443,Fatigue,tired and heavy
444,Fatigue,Loss physical strength
445,Fatigue,"Complaining of ""tired all the time"""
446,Fibromatosis,"Other fibromatoses of muscle, ligament, and fascia"
447,Fibromatosis,"Other specified fibromatoses of muscle, ligament and fascia, not elsewhere classified"
448,Fibromatosis,"Other specified fibromatoses of muscle, ligament and fascia"
449,Filariasis,Other specified filariasis
450,Filariasis,Filarial infection and dracontiasis
451,Flatulence,"Flatulence, eructation, and gas pain"
452,Flushing,Pallor and flushing
453,Formication,Formication
454,Frostbite,Frostbite of other and unspecified sites
455,Glossectomy,Total glossectomy
456,Gout,Gout with other specified manifestations
457,Gout,Gout with other manifestations
458,Gout,Gout with other specified manifestations
459,Headache,Headache
460,Headache,Cephalalgia or cephalgia
461,Headache,Headache discomfort
462,Hemiplegia,Other specified hemiplegia
463,Hepatitis A,Viral hepatitis A without hepatic coma
464,Hepatitis A,Hepatic coma due to viral hepatitis A
465,Hepatitis A,Hepatitis A
466,Hepatitis B,Hepatic coma due to viral hepatitis B
467,Hepatitis B,"Viral hepatitis B with hepatic coma, without mention of hepatitis delta"
468,Hepatitis B,"hepatitis; virus, type B, with delta-agent, with hepatic coma"
469,Hepatitis B,Viral hepatitis B without mention of hepatic coma
470,Hepatitis B,"Viral hepatitis B without mention of hepatic coma, without mention of hepatitis delta"
471,Hepatitis B,"Viral hepatitis B without mention of hepatic coma, with hepatitis delta"
472,Hepatitis B,Hepatitis B
473,Hepatitis B,Jaundice hemologous serum-like
474,Hepatitis C,Acute or unspecified hepatitis C with hepatic coma
475,Hepatitis D Infection,Hepatitis delta without mention of active hepatitis B disease with hepatic coma
476,Hepatitis D Infection,Hepatitis delta without mention of active hepatitis B disease without mention of hepatic coma
477,Hepatitis E,Hepatitis E with hepatic coma
478,Hepatitis E,Hepatitis E without mention of hepatic coma
479,Hirsutism,Hirsutism
480,HIV Infections,Human immunodeficiency virus infection with specified conditions
481,HIV Infections,Human immunodeficiency virus infection with specified infections
482,HIV Infections,Human immunodeficiency virus infection causing other specified infections
483,HIV Infections,Human immunodeficiency virus infection with specified malignant neoplasms
484,HIV Infections,Human immunodeficiency virus infection causing other specified conditions
485,HIV Infections,Human immunodeficiency virus infection causing lymphadenopathy
486,HIV Infections,Human immunodeficiency virus infection causing other disorders involving the immune mechanism
487,HIV Infections,Other human immunodeficiency virus infection
