,CUI1,CUI2
477,sibutramine,Hypertensive disease
478,Diethylpropion Hydrochloride,Pregnancy
479,Codeine,Pregnancy
480,Fenoprofen,Pregnancy
481,Flurazepam,Pregnancy
482,mercaptopurine,Pregnancy
483,Rubella virus,Pregnancy
484,Carteolol Hydrochloride,Asthma
485,Dihydroergotamine,Hypertensive disease
486,Ergotamine,Hypertensive disease
487,Phentermine Hydrochloride,Hypertensive disease
488,"Estrogens, Esterified (USP)",Pregnancy
489,Bumetanide,Pregnancy
490,Methysergide,Pregnancy
491,oxycodone terephthalate,Pregnancy
492,Dihydroergotoxine,Pregnancy
493,Lovastatin,Pregnancy
494,Leuprolide Acetate,Pregnancy
495,Chlorambucil,Pregnancy
496,polyestradiol,Pregnancy
497,cevimeline,Asthma
498,Diclofenac,Rhinitis
499,Phenoxybenzamine Hydrochloride,Shock
500,Reteplase,Cerebrovascular Trauma
501,Streptokinase,Spinal Cord Injuries
502,Triprolidine,Coronary heart disease
503,Mecamylamine hydrochloride,Coronary heart disease
504,Ropivacaine hydrochloride,Hypotension
505,telmisartan,Hypotension
506,esmolol,Hypotension
507,Colestipol Hydrochloride,Intestinal Obstruction
508,Pyridostigmine Bromide,Intestinal Obstruction
509,sevelamer carbonate,Intestinal Obstruction
510,Carbinoxamine maleate,Intestinal Obstruction
511,Carteolol,Hypotension
512,Terazosin,Hypotension
513,Nadolol,Hypotension
514,Moexipril hydrochloride,Hypotension
515,Verapamil,Hypotension
516,Fosinopril,Hypotension
517,Verapamil hydrochloride,Hypotension
518,carvedilol phosphate,Hypotension
519,Nimodipine,Hypotension
520,Biperiden Hydrochloride,Intestinal Obstruction
521,Colestipol,Intestinal Obstruction
522,alosetron hydrochloride,Crohn Disease
523,alosetron hydrochloride,Diverticulitis
524,Polyethylene Glycol 400,Intestinal Perforation
525,Mestranol,Thrombophlebitis
526,medroxyprogesterone acetate,Thrombophlebitis
527,Progesterone,Thrombophlebitis
528,Ethynodiol Diacetate,Thrombophlebitis
529,Norethindrone,Thrombophlebitis
530,Estrogens,Thrombophlebitis
531,Sodium Morrhuate,Thrombophlebitis
532,oxybutynin,Ulcerative Colitis
533,Propantheline Bromide,Ulcerative Colitis
534,Phenprocoumon,Diverticulitis
535,"tetanus toxoid vaccine, inactivated",Drug toxicity
536,Hyoscyamine,"Megacolon, Toxic"
537,Hyoscyamine hydrobromide,"Megacolon, Toxic"
538,Polythiazide,Kidney Failure
539,Scopolamine Hydrobromide,Myasthenia Gravis
540,Sodium Tetradecyl Sulfate,Neoplasms
541,Oxybutynin chloride,Myasthenia Gravis
542,Benztropine,Esophageal Achalasia
543,Polysaccharide iron complex,"Anemia, Hemolytic"
544,norethindrone acetate,Liver diseases
545,Methotrimeprazine,Liver diseases
546,quetiapine,Liver diseases
547,Dimercaprol,Liver diseases
548,Norethynodrel,Liver diseases
549,nefazodone,Liver diseases
550,Atropine,Liver diseases
551,Ipecac,Unconscious State
552,ferrous sulfate,Hemochromatosis
553,Iron-Dextran Complex,Hemochromatosis
554,"FERROUS SULFATE,DRIED",Hemochromatosis
555,ferric citrate,Hemochromatosis
556,ferrous gluconate,"Anemia, Hemolytic"
557,Colchicine,Liver diseases
558,Valproic Acid,Liver diseases
559,pioglitazone,Liver diseases
560,Triamterene,Liver diseases
561,methenamine hippurate,Liver diseases
562,Methyldopate hydrochloride,Liver diseases
563,anisindione,Liver diseases
564,"Estrogens, Conjugated (USP)",Liver diseases
565,dichloralphenazone,Liver diseases
566,"IRON,PEPTONIZED",Hemosiderosis
567,"FERROUS SULFATE,DRIED",Hemosiderosis
568,levomefolate,"Anemia, Pernicious"
569,fluticasone,"Skin Diseases, Infectious"
570,Recombinant interferon beta-1b,Kaposi Sarcoma
571,"INTERFERON ALFA-3N,HUMAN LEUKOCYTE DERIVED",Kaposi Sarcoma
572,peginterferon alfa-2a,Kaposi Sarcoma
573,Interferon Alfa-2b,Kaposi Sarcoma
574,nandrolone decanoate,Mammary Neoplasms
575,polyestradiol,Mammary Neoplasms
576,Oxandrolone,Mammary Neoplasms
577,Chlorotrianisene,Mammary Neoplasms
578,carbinoxamine,Preterm Infant
579,Fosphenytoin sodium,Preterm Infant
580,Chlorpheniramine,Preterm Infant
581,hydroxyurea,Anemia
582,cortisone acetate,Infection
583,triamcinolone diacetate,Infection
584,Vinblastine,Infection
585,Rubella virus,Infection
586,medrysone,"Eye Infections, Viral"
587,Dexamethasone,"Eye Infections, Viral"
588,Benzphetamine,Arteriosclerosis
589,Dextroamphetamine Sulfate,Arteriosclerosis
590,Phenmetrazine Hydrochloride,Arteriosclerosis
591,Dextroamphetamine,Arteriosclerosis
592,Methysergide Maleate,Collagen Diseases
593,Sodium Tetradecyl Sulfate,Sepsis
594,Thiopental,Disorders of Porphyrin Metabolism
595,Sulfasalazine,Disorders of Porphyrin Metabolism
596,Mephobarbital,Disorders of Porphyrin Metabolism
597,Amobarbital Sodium,Disorders of Porphyrin Metabolism
598,Pentobarbital Sodium,Disorders of Porphyrin Metabolism
599,Diclofenac,Disorders of Porphyrin Metabolism
600,Estradiol acetate,Disorders of Porphyrin Metabolism
601,estradiol valerate,Disorders of Porphyrin Metabolism
602,butalbital,Disorders of Porphyrin Metabolism
603,testosterone undecanoate,Female Genital Diseases
604,Alprostadil,Multiple Myeloma
605,Theophylline,Peptic Ulcer
606,deserpidine,Peptic Ulcer
607,Tripelennamine,Peptic Ulcer
608,Aminophylline,Peptic Ulcer
609,CHLORPHENIRAMINE POLISTIREX,Peptic Ulcer
610,Carbinoxamine maleate,Peptic Ulcer
611,Reserpine,Peptic Ulcer
612,Propranolol Hydrochloride,Bronchial Hyperreactivity
613,Carteolol,Bronchial Hyperreactivity
614,Diclofenac Potassium,Bronchial Hyperreactivity
615,mercaptopurine,Neutropenia
616,Epirubicin,Neutropenia
617,Sodium phenylbutyrate,"Pregnancy, Abdominal"
618,Propofol,"Pregnancy, Abdominal"
619,Tegaserod maleate,Gall Bladder Diseases
620,docetaxel,Neutropenia
621,Procarbazine,Neutropenia
622,Melphalan hydrochloride,Neutropenia
623,doxorubicin hydrochloride liposome,Neutropenia
624,ibritumomab tiuxetan,Neutropenia
625,Methotrexate Sodium,Neutropenia
626,Daunorubicin,Neutropenia
627,Diethylpropion Hydrochloride,Hyperthyroidism
628,Amphetamine Sulfate,Hyperthyroidism
629,Cyclobenzaprine hydrochloride,Hyperthyroidism
630,Methylphenidate Hydrochloride,Anxiety Disorders
631,Metoclopramide,Gastrointestinal Hemorrhage
632,anisindione,Gastrointestinal Hemorrhage
633,Warfarin,Gastrointestinal Hemorrhage
634,Aldesleukin,Gastrointestinal Hemorrhage
635,meglumine iodipamide,Pheochromocytoma
636,guanadrel,Pheochromocytoma
637,Dopamine,Pheochromocytoma
638,bismuth subsalicylate,Chickenpox
639,mivacurium chloride,Tachycardia
640,Terbutaline Sulfate,Tachycardia
641,Isoproterenol,Tachycardia
642,Phenprocoumon,leukemia
643,somatrem,Intracranial Hemorrhage
644,heparin calcium,Intracranial Hemorrhage
645,Mometasone furoate monohydrate,"Tuberculosis, Cutaneous"
646,Theophylline Sodium Glycinate,Seizures
647,Aminophylline,Seizures
648,Theophylline,Seizures
649,Amphetamine aspartate,Glaucoma
650,Diethylpropion,Glaucoma
651,Belladonna Alkaloids,Glaucoma
652,belladonna leaf extract,Glaucoma
653,Phenmetrazine,Glaucoma
654,Halofantrine hydrochloride,Ventricular Fibrillation
655,Calcium Chloride,Ventricular Fibrillation
656,Mestranol,Diabetes Mellitus
657,Brompheniramine Maleate,Urethral Diseases
658,Mecamylamine hydrochloride,Glaucoma
659,"belladonna extract, USP",Glaucoma
660,Propafenone Hydrochloride,Ventricular Dysfunction
661,Brompheniramine,Status Asthmaticus
662,fluticasone furoate,Status Asthmaticus
663,fluticasone,Status Asthmaticus
664,Triamcinolone,Status Asthmaticus
665,Budesonide,Status Asthmaticus
666,Folic Acid,Aplastic Anemia
667,Dextran 70,Anuria
668,torsemide,Anuria
669,Hydrochlorothiazide,Anuria
670,Deferoxamine,Anuria
671,Methyclothiazide,Anuria
672,Dextran 1,Anuria
673,Dextran 75,Oliguria
674,"Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain",Immunologic Deficiency Syndromes
675,alemtuzumab,Immunologic Deficiency Syndromes
676,Tranexamic Acid,Vision Disorders
677,Tranexamic Acid,Thrombosis
678,Chloroquine hydrochloride,Vision Disorders
679,chloroquine phosphate,Vision Disorders
680,Digoxin,"Tachycardia, Ventricular"
681,Mycophenolic Acid,Lactation
682,Sodium Chloride,Alkalosis
683,Sodium Bicarbonate,Hypernatremia
684,Lithium Carbonate,Hyponatremia
685,Acebutolol,Pulmonary Edema
