,CUI1,CUI2
14,Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack [Nortrel 7/7/7 21 Day]
15,Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack [Nortrel 7/7/7 21 Day]
16,Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet,{7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.75 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack [Nortrel 7/7/7 21 Day]
17,0.8 ML adalimumab 50 MG/ML Prefilled Syringe,{6 (0.8 ML adalimumab 50 MG/ML Prefilled Syringe) } Pack
18,Norethindrone 0.35 MG Oral Tablet,{28 (Norethindrone 0.35 MG Oral Tablet) } Pack [Errin 28 Day]
19,Azithromycin 250 MG Oral Tablet [Zithromax],{3 (Azithromycin 250 MG Oral Tablet [Zithromax]) } Pack [Z-Pak Sample]
20,Ethinyl Estradiol 0.01 MG Oral Tablet,{21 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Inert Ingredients 1 MG Oral Tablet) } Pack [Azurette 28 Day]
21,Desogestrel 0.15 MG / Ethinyl Estradiol 0.02 MG Oral Tablet,{21 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Inert Ingredients 1 MG Oral Tablet) } Pack [Azurette 28 Day]
22,Clarithromycin 500 MG Extended Release Oral Tablet,{10 (Clarithromycin 500 MG Extended Release Oral Tablet) } Pack
23,Clarithromycin 500 MG Extended Release Oral Tablet,{4 (Clarithromycin 500 MG Extended Release Oral Tablet) } Pack
24,Methylprednisolone 4 MG Oral Tablet [Medrol],{21 (Methylprednisolone 4 MG Oral Tablet [Medrol]) } Pack [Medrol Dosepak]
25,lamotrigine 25 MG Oral Tablet,{10 (lamotrigine 25 MG Oral Tablet) } Pack
26,Azithromycin 250 MG Oral Tablet,{3 (Azithromycin 250 MG Oral Tablet) } Pack
27,24 HR Clarithromycin 500 MG Extended Release Oral Tablet,{56 (24 HR Clarithromycin 500 MG Extended Release Oral Tablet) } Pack
28,Inert Ingredients 1 MG Oral Tablet,{21 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 2 (Inert Ingredients 1 MG Oral Tablet) } Pack [Azurette 28 Day]
29,Milnacipran hydrochloride 12.5 MG Oral Tablet,milnacipran HCl 12.5 MG Oral Tablet (5) / milnacipran HCl 25 MG Oral Tablet (8) / milnacipran HCl 50 MG Oral Tablet (42) Pack
30,Milnacipran hydrochloride 12.5 MG Oral Tablet [Savella],{5 (Milnacipran hydrochloride 12.5 MG Oral Tablet [Savella]) / 8 (Milnacipran hydrochloride 25 MG Oral Tablet [Savella]) / 42 (Milnacipran hydrochloride 50 MG Oral Tablet [Savella]) } Pack [Savella 4-Week Titration]
31,Milnacipran hydrochloride 50 MG Oral Tablet,milnacipran HCl 12.5 MG Oral Tablet (5) / milnacipran HCl 25 MG Oral Tablet (8) / milnacipran HCl 50 MG Oral Tablet (42) Pack
32,Milnacipran hydrochloride 50 MG Oral Tablet [Savella],{5 (Milnacipran hydrochloride 12.5 MG Oral Tablet [Savella]) / 8 (Milnacipran hydrochloride 25 MG Oral Tablet [Savella]) / 42 (Milnacipran hydrochloride 50 MG Oral Tablet [Savella]) } Pack [Savella 4-Week Titration]
33,Milnacipran hydrochloride 25 MG Oral Tablet,milnacipran HCl 12.5 MG Oral Tablet (5) / milnacipran HCl 25 MG Oral Tablet (8) / milnacipran HCl 50 MG Oral Tablet (42) Pack
34,Milnacipran hydrochloride 25 MG Oral Tablet [Savella],{5 (Milnacipran hydrochloride 12.5 MG Oral Tablet [Savella]) / 8 (Milnacipran hydrochloride 25 MG Oral Tablet [Savella]) / 42 (Milnacipran hydrochloride 50 MG Oral Tablet [Savella]) } Pack [Savella 4-Week Titration]
35,Clarithromycin 500 MG Extended Release Oral Tablet [Biaxin],{4 (Clarithromycin 500 MG Extended Release Oral Tablet [Biaxin]) } Pack [Biaxin 4 Tablet Blister Pack]
36,Prednisone 10 MG Oral Tablet,{25 (Prednisone 10 MG Oral Tablet) } Pack
37,24 HR Clarithromycin 500 MG Extended Release Oral Tablet,{10 (24 HR Clarithromycin 500 MG Extended Release Oral Tablet) } Pack
38,24 HR Clarithromycin 500 MG Extended Release Oral Tablet,{14 (24 HR Clarithromycin 500 MG Extended Release Tablet) } Pack
39,Doxycycline Monohydrate 150 MG Oral Tablet [Adoxa],{30 (Doxycycline Monohydrate 150 MG Oral Tablet [Adoxa]) } Pack [Adoxa Pak 1/150]
40,Desogestrel 0.1 MG / Ethinyl Estradiol 0.025 MG Oral Tablet,{7 (Desogestrel 0.1 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.125 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Caziant 28 Day]
41,24 HR Clarithromycin 500 MG Extended Release Oral Tablet [Biaxin],"BIAXIN XL Pac 14 Count, 7 Day Pack"
42,Desogestrel 0.15 MG / Ethinyl Estradiol 0.025 MG Oral Tablet,{7 (Desogestrel 0.1 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.125 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Caziant 28 Day]
43,Inert Ingredients 1 MG Oral Tablet,{7 (Desogestrel 0.1 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.125 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Caziant 28 Day]
44,Desogestrel 0.125 MG / Ethinyl Estradiol 0.025 MG Oral Tablet,{7 (Desogestrel 0.1 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.125 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Desogestrel 0.15 MG / Ethinyl Estradiol 0.025 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Caziant 28 Day]
45,Dexamethasone 1.5 MG Oral Tablet,{21 (Dexamethasone 1.5 MG Oral Tablet) } Pack
46,Dexamethasone 1.5 MG Oral Tablet,{21 (Dexamethasone 1.5 MG Oral Tablet) } Pack [DexPak TaperPak 6 Day]
47,Prednisone 5 MG Oral Tablet [Sterapred],{48 (Prednisone 5 MG Oral Tablet [Sterapred]) } Pack [Sterapred 5 MG 12 Day Uni-Pak]
48,Prednisone 5 MG Oral Tablet [Sterapred],{21 (Prednisone 5 MG Oral Tablet [Sterapred]) } Pack [Sterapred 5 MG Uni-Pak]
49,Prednisone 10 MG Oral Tablet [Sterapred DS],{48 (Prednisone 10 MG Oral Tablet [Sterapred DS]) } Pack [Sterapred DS 12 Day Uni-Pak]
50,Prednisone 10 MG Oral Tablet [Sterapred DS],{21 (Prednisone 10 MG Oral Tablet [Sterapred DS]) } Pack [Sterapred DS Uni-Pak]
51,Ribavirin 400 MG Oral Tablet [RibaTab],{14 (Ribavirin 400 MG Oral Tablet [RibaTab]) } Pack [Ribatab Compliance Pack]
52,Doxycycline Monohydrate 100 MG Oral Tablet [Avidoxy],Avidoxy DK Kit
53,everolimus 10 MG Oral Tablet,{28 (everolimus 10 MG Oral Tablet) } Pack
54,everolimus 5 MG Oral Tablet,{28 (everolimus 5 MG Oral Tablet) } Pack
55,artemether 20 MG / lumefantrine 120 MG Oral Tablet,{6 (artemether 20 MG / lumefantrine 120 MG Oral Tablet) } Pack
56,artemether 20 MG / lumefantrine 120 MG Oral Tablet [Coartem],{6 (artemether 20 MG / lumefantrine 120 MG Oral Tablet [Coartem]) } Pack [Coartem 3-Day Treatment]
57,iloperidone 1 MG Oral Tablet,iloperidone 1 MG Oral Tablet (2) / iloperidone 2 MG Oral Tablet (2) / iloperidone 4 MG Oral Tablet (2) / iloperidone 6 MG Oral Tablet (2) Pack
58,iloperidone 1 MG Oral Tablet [Fanapt],{2 (iloperidone 1 MG Oral Tablet [Fanapt]) / 2 (iloperidone 2 MG Oral Tablet [Fanapt]) / 2 (iloperidone 4 MG Oral Tablet [Fanapt]) / 2 (iloperidone 6 MG Oral Tablet [Fanapt]) } Pack [Fanapt Titration Pack]
59,iloperidone 2 MG Oral Tablet,iloperidone 1 MG Oral Tablet (2) / iloperidone 2 MG Oral Tablet (2) / iloperidone 4 MG Oral Tablet (2) / iloperidone 6 MG Oral Tablet (2) Pack
60,iloperidone 2 MG Oral Tablet [Fanapt],{2 (iloperidone 1 MG Oral Tablet [Fanapt]) / 2 (iloperidone 2 MG Oral Tablet [Fanapt]) / 2 (iloperidone 4 MG Oral Tablet [Fanapt]) / 2 (iloperidone 6 MG Oral Tablet [Fanapt]) } Pack [Fanapt Titration Pack]
61,iloperidone 4 MG Oral Tablet,iloperidone 1 MG Oral Tablet (2) / iloperidone 2 MG Oral Tablet (2) / iloperidone 4 MG Oral Tablet (2) / iloperidone 6 MG Oral Tablet (2) Pack
62,iloperidone 4 MG Oral Tablet [Fanapt],{2 (iloperidone 1 MG Oral Tablet [Fanapt]) / 2 (iloperidone 2 MG Oral Tablet [Fanapt]) / 2 (iloperidone 4 MG Oral Tablet [Fanapt]) / 2 (iloperidone 6 MG Oral Tablet [Fanapt]) } Pack [Fanapt Titration Pack]
63,iloperidone 6 MG Oral Tablet,iloperidone 1 MG Oral Tablet (2) / iloperidone 2 MG Oral Tablet (2) / iloperidone 4 MG Oral Tablet (2) / iloperidone 6 MG Oral Tablet (2) Pack
64,iloperidone 6 MG Oral Tablet [Fanapt],{2 (iloperidone 1 MG Oral Tablet [Fanapt]) / 2 (iloperidone 2 MG Oral Tablet [Fanapt]) / 2 (iloperidone 4 MG Oral Tablet [Fanapt]) / 2 (iloperidone 6 MG Oral Tablet [Fanapt]) } Pack [Fanapt Titration Pack]
65,lamotrigine 100 MG Disintegrating Oral Tablet,{7 (lamotrigine 100 MG Disintegrating Oral Tablet) / 14 (lamotrigine 25 MG Disintegrating Oral Tablet) / 14 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
66,lamotrigine 100 MG Disintegrating Oral Tablet,{14 (lamotrigine 100 MG Disintegrating Oral Tablet) / 42 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
67,Ibuprofen 400 MG Oral Tablet,caffeine 65 MG / riboflavin 6.25 MG / thiamine 25 MG / vitamin B12 125 MCG / vitamin B6 25 MG Oral Capsule (60) / ibuprofen 400 MG Oral Tablet (60) Pack
68,Ibuprofen 400 MG Oral Tablet,{60 (Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule) / 60 (Ibuprofen 400 MG Oral Tablet) } Pack [IC 400 Kit]
69,Ibuprofen 800 MG Oral Tablet,60 (caffeine 65 MG / riboflavin 6.25 MG / thiamine 25 MG / vitamin B 12 0.125 MG / vitamin B6 25 MG Oral Capsule) / 60 (ibuprofen 800 MG Oral Tablet) Pack
70,Ibuprofen 800 MG Oral Tablet,{60 (Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule) / 60 (Ibuprofen 800 MG Oral Tablet) } Pack [IC 800 Kit]
71,lamotrigine 25 MG Disintegrating Oral Tablet,{21 (lamotrigine 25 MG Disintegrating Oral Tablet) / 7 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
72,lamotrigine 25 MG Disintegrating Oral Tablet,{7 (lamotrigine 100 MG Disintegrating Oral Tablet) / 14 (lamotrigine 25 MG Disintegrating Oral Tablet) / 14 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
73,Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet,{21 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack
74,Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet,{21 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Glidess FE 1/20 28 Day]
75,lamotrigine 50 MG Disintegrating Oral Tablet,{21 (lamotrigine 25 MG Disintegrating Oral Tablet) / 7 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
76,lamotrigine 50 MG Disintegrating Oral Tablet,{7 (lamotrigine 100 MG Disintegrating Oral Tablet) / 14 (lamotrigine 25 MG Disintegrating Oral Tablet) / 14 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
77,lamotrigine 50 MG Disintegrating Oral Tablet,{14 (lamotrigine 100 MG Disintegrating Oral Tablet) / 42 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack
78,Ferrous fumarate 75 MG Oral Tablet,{21 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack
79,Ferrous fumarate 75 MG Oral Tablet,{21 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Glidess FE 1/20 28 Day]
80,Doxycycline Monohydrate 150 MG Oral Capsule,{60 (Doxycycline Monohydrate 150 MG Oral Capsule) } Pack
81,Doxycycline Monohydrate 150 MG Oral Capsule [Adoxa],{60 (Doxycycline Monohydrate 150 MG Oral Capsule [Adoxa]) } Pack [Adoxa Pak 2/150]
82,lamotrigine 100 MG Disintegrating Oral Tablet [Lamictal],{7 (lamotrigine 100 MG Disintegrating Tablet [Lamictal]) / 14 (lamotrigine 25 MG Disintegrating Tablet [Lamictal]) / 14 (lamotrigine 50 MG Disintegrating Tablet [Lamictal]) } Pack [Lamictal ODT Orange Patient Titration Kit (For Patients Not Taking Enzyme-Inducing Drugs or Valproate)]
83,lamotrigine 100 MG Disintegrating Oral Tablet [Lamictal],{14 (lamotrigine 100 MG Disintegrating Tablet [Lamictal]) / 42 (lamotrigine 50 MG Disintegrating Tablet [Lamictal]) } Pack [Lamictal ODT Green Titration Kit (for Patients Taking Enzyme-Inducing Drugs and Not Taking Valproate)]
84,lamotrigine 25 MG Disintegrating Oral Tablet [Lamictal],{21 (lamotrigine 25 MG Disintegrating Tablet [Lamictal]) / 7 (lamotrigine 50 MG Disintegrating Tablet [Lamictal]) } Pack [Lamictal ODT Blue Patient Titration Kit (for Patients Taking Valproate)]
85,lamotrigine 25 MG Disintegrating Oral Tablet [Lamictal],{7 (lamotrigine 100 MG Disintegrating Tablet [Lamictal]) / 14 (lamotrigine 25 MG Disintegrating Tablet [Lamictal]) / 14 (lamotrigine 50 MG Disintegrating Tablet [Lamictal]) } Pack [Lamictal ODT Orange Patient Titration Kit (For Patients Not Taking Enzyme-Inducing Drugs or Valproate)]
86,lamotrigine 50 MG Disintegrating Oral Tablet [Lamictal],{21 (lamotrigine 25 MG Disintegrating Tablet [Lamictal]) / 7 (lamotrigine 50 MG Disintegrating Tablet [Lamictal]) } Pack [Lamictal ODT Blue Patient Titration Kit (for Patients Taking Valproate)]
87,lamotrigine 50 MG Disintegrating Oral Tablet [Lamictal],{7 (lamotrigine 100 MG Disintegrating Tablet [Lamictal]) / 14 (lamotrigine 25 MG Disintegrating Tablet [Lamictal]) / 14 (lamotrigine 50 MG Disintegrating Tablet [Lamictal]) } Pack [Lamictal ODT Orange Patient Titration Kit (For Patients Not Taking Enzyme-Inducing Drugs or Valproate)]
88,lamotrigine 50 MG Disintegrating Oral Tablet [Lamictal],{14 (lamotrigine 100 MG Disintegrating Tablet [Lamictal]) / 42 (lamotrigine 50 MG Disintegrating Tablet [Lamictal]) } Pack [Lamictal ODT Green Titration Kit (for Patients Taking Enzyme-Inducing Drugs and Not Taking Valproate)]
89,24 HR lamotrigine 200 MG Extended Release Oral Capsule,{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Capsule) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack
90,24 HR lamotrigine 100 MG Extended Release Oral Tablet,{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Capsule) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack
91,24 HR lamotrigine 50 MG Extended Release Oral Tablet,{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Capsule) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack
92,Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule,caffeine 65 MG / riboflavin 6.25 MG / thiamine 25 MG / vitamin B12 125 MCG / vitamin B6 25 MG Oral Capsule (60) / ibuprofen 400 MG Oral Tablet (60) Pack
93,Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule,{60 (Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule) / 60 (Ibuprofen 400 MG Oral Tablet) } Pack [IC 400 Kit]
94,Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule,60 (caffeine 65 MG / riboflavin 6.25 MG / thiamine 25 MG / vitamin B 12 0.125 MG / vitamin B6 25 MG Oral Capsule) / 60 (ibuprofen 800 MG Oral Tablet) Pack
95,Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule,{60 (Caffeine 65 MG / Riboflavin 6.25 MG / Thiamine 25 MG / Vitamin B 12 0.125 MG / Vitamin B6 25 MG Oral Capsule) / 60 (Ibuprofen 800 MG Oral Tablet) } Pack [IC 800 Kit]
96,Levonorgestrel 0.75 MG Oral Tablet,Next Choice 0.75 MG Oral Tablet 2 Count Pack
97,Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo_Sprintec]
98,Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo-Sprintec 28 Day]
99,Inert Ingredients 1 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo_Sprintec]
100,Inert Ingredients 1 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo-Sprintec 28 Day]
101,Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo_Sprintec]
102,Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo-Sprintec 28 Day]
103,Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo_Sprintec]
104,Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet,{7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Lo-Sprintec 28 Day]
105,Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,{8 (Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet) } Pack
106,Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,{8 (Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet) } Pack [ComfortPak]
107,Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Capsule,{8 (Acetaminophen 500 MG / Hydrocodone Bitartrate 5 MG Oral Capsule) } Pack
108,Beclomethasone Dipropionate 1 MG Delayed Release Oral Tablet,{200 (Beclomethasone Dipropionate 1 MG Delayed Release Oral Tablet) / 200 (Beclomethasone Dipropionate 1 MG Oral Tablet) } Pack
109,Beclomethasone Dipropionate 1 MG Delayed Release Oral Tablet,{200 (Beclomethasone Dipropionate 1 MG Delayed Release Oral Tablet) / 200 (Beclomethasone Dipropionate 1 MG Oral Tablet) } Pack [orBec]
110,Beclomethasone Dipropionate 1 MG Oral Tablet,{200 (Beclomethasone Dipropionate 1 MG Delayed Release Oral Tablet) / 200 (Beclomethasone Dipropionate 1 MG Oral Tablet) } Pack
111,Beclomethasone Dipropionate 1 MG Oral Tablet,{200 (Beclomethasone Dipropionate 1 MG Delayed Release Oral Tablet) / 200 (Beclomethasone Dipropionate 1 MG Oral Tablet) } Pack [orBec]
112,terbinafine 250 MG Oral Tablet,{1 (12 ML) (Hydroxypropyl Chitosan 10 MG/ML Topical Solution) / 42 (terbinafine 250 MG Oral Tablet) } Pack
113,Levofloxacin 750 MG Oral Tablet,{10 (Levofloxacin 750 MG Oral Tablet) } Pack
114,Benzoyl Peroxide 40 MG/ML Medicated Pad,benzoyl peroxide 4 % Medicated Pad (30) / salicylic acid 1 % Medicated Pad (30) Pack
