,CUI1,CUI2
59,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Childhood Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue
60,Adenocarcinoma Cell with Intracytoplasmic Mucin,Benign neoplasm of testis
61,Neoplastic Sex Cord-Stromal Cell,Dysgerminoma
62,Malignant Stromal Cell,Basaloid squamous cell carcinoma
63,Malignant Squamous Cell,Benign neoplasm of oral cavity
64,Malignant Stromal Cell,Stage IV Gallbladder Cancer AJCC v6
65,Atypical lymphoblast,recurrent adult acute myeloid leukemia
66,Malignant Stromal Cell,Stage IVB Gallbladder Carcinoma
67,Reed-Sternberg Cells,"Primary Systemic Anaplastic Large Cell Lymphoma, ALK-Negative"
68,Malignant Adenohypophysial Cell,LH-Producing Gonadotroph Adenoma
69,Malignant Stromal Cell,Adenocarcinoma of Skene Gland Origin
70,Neoplastic Squamous Cell,serous surface papillary carcinoma of ovary
71,Neoplastic Hematopoietic and Lymphoid Cell,Stage IA Pleural Malignant Mesothelioma AJCC v7
72,"Tumor cells, malignant",Leiomyomatosis peritonealis disseminata
73,Neoplastic Sex Cord-Stromal Cell,Recurrent Malignant Extragonadal Non-Seminomatous Germ Cell Tumor
74,Malignant Stromal Cell,Cholangiocarcinoma recurrent
75,Malignant Large Germ Cell with Abundant Cytoplasm,Testicular Dermoid Cyst
76,Malignant Squamous Cell,Apocrine Breast Carcinoma In Situ
77,Neoplastic Glandular Cell,Early Invasive Cervical Squamous Cell Carcinoma
78,Malignant Stromal Cell,Stage 0 Oropharyngeal Carcinoma
79,Malignant Stromal Cell,"Infiltrating Bladder Urothelial Carcinoma, Lipid-Rich Variant"
80,Malignant Stromal Cell,Rectal Cancer by AJCC v7 Stage
81,Dysplastic Squamous Cell,Intrahepatic Bile Duct Biliary Intraepithelial Neoplasia
82,Neoplastic Smooth Muscle Cell,Lactating adenoma
83,Malignant Squamous Cell,Cardiac Cavernous Hemangioma
84,Neoplastic Squamous Cell,Lymphoepithelioma-Like Hepatocellular Carcinoma
85,Malignant Stromal Cell,Colorectal Sarcomatoid Carcinoma
86,Epithelioid Endothelial Cell,Cardiac Capillary Hemangioma
87,Neoplastic Smooth Muscle Cell,Carcinoma of larynx
88,Melanoma Cell,Vulvar Congenital Melanocytic Nevus
89,Neoplastic Glandular Cell,Cervical Squamous Intraepithelial Neoplasia 1
90,Malignant Squamous Cell,Crohn Disease-Associated Colorectal Adenocarcinoma
91,Neoplastic Smooth Muscle Cell,Vaginal Large Cell Neuroendocrine Carcinoma
92,Neoplastic B-Lymphocyte,Adult T-cell lymphoma/leukemia refractory
93,Malignant Squamous Cell,"Adenocarcinoma of lung, stage III"
94,Malignant Large Germ Cell with Abundant Cytoplasm,Dermoid cyst with secondary tumor
95,Malignant Stromal Cell,Stage I Renal Cell Carcinoma
96,Neoplastic Smooth Muscle Cell,Renal Pelvis Carcinoma
97,Malignant Epithelial Cell,Vestibular Papilloma
98,Malignant Transitional Cell,Kidney Fibroma
99,Malignant Stromal Cell,Gallbladder Cribriform Carcinoma
100,Neoplastic Smooth Muscle Cell,Recurrent Lung Non-Squamous Non-Small Cell Carcinoma
101,Malignant Stromal Cell,Metastatic Lung Non-Squamous Non-Small Cell Carcinoma
102,Reed-Sternberg Cells,Double-Hit Lymphoma
103,Malignant Stromal Cell,Stage 0 Merkel Cell Carcinoma AJCC v7
104,Malignant Neuroectodermal Cell,Benign Childhood Supratentorial Neoplasm
105,Neoplastic Smooth Muscle Cell,benign endometrioid tumor of ovary
106,Neoplastic Ganglion Cell,Retinoblastoma
107,Neoplastic Smooth Muscle Cell,Stage IVC Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
108,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"Lymphoma, Follicular, Grade 1"
109,Neoplastic Smooth Muscle Cell,Prostate Cancer by AJCC v7 Stage
110,Neoplastic Glandular Cell,Stage IVB Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v7
111,Neoplastic Squamous Cell,Tubulocystic renal cell carcinoma
112,Neoplastic Smooth Muscle Cell,adenocarcinoma of gallbladder with squamous metaplasia
113,Malignant Squamous Cell,Stage I Intrahepatic Cholangiocarcinoma AJCC v7
114,Adenocarcinoma Cell with Intracytoplasmic Mucin,Broad Ligament Serous Cystadenofibroma
115,Neoplastic Squamous Cell,Colon Intramucosal Adenocarcinoma
116,Malignant Squamous Cell,"Adenocarcinoma, endocervical type"
117,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Adult Diffuse Large B-Cell Lymphoma
118,Neoplastic Smooth Muscle Cell,Urothelial carcinoma bladder recurrent
119,Neoplastic Smooth Muscle Cell,Distal 1/3 of the Common Bile Duct Adenocarcinoma
120,Neoplastic Smooth Muscle Cell,Metaplastic carcinoma of breast
121,Neoplastic Sex Cord-Stromal Cell,Childhood Central Nervous System Embryonal Carcinoma
122,Malignant Stromal Cell,small cell carcinoma of gallbladder
123,Malignant Transitional Cell,chondroma of lung
124,Malignant Connective and Soft Tissue Cell,chondroma of lung
125,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"Lymphoma, Mixed-Cell, Follicular"
126,Neoplastic Glandular Cell,Squamous cell carcinoma of the paranasal sinus
127,Malignant Squamous Cell,Hereditary Papillary Renal Carcinoma
128,Poorly Differentiated Neoplastic Astrocyte,Adult Brain Stem Astrocytoma
129,Neoplastic Smooth Muscle Cell,Gastric Hepatoid Adenocarcinoma
130,Malignant Stromal Cell,Endometrial Small Cell Carcinoma
131,Serous Adenocarcinoma Cell,Ovarian Surface Papilloma
132,Neoplastic Smooth Muscle Cell,Stage II Appendix Neuroendocrine Tumor AJCC v7
133,Malignant Epithelial Cell,Common wart
134,Reed-Sternberg Cells,Precursor T-cell lymphoblastic lymphoma
135,Neoplastic Squamous Cell,apocrine adenocarcinoma of vulva
136,Neoplastic Glandular Cell,Stage IVC Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
137,Adenocarcinoma Cell with Intracytoplasmic Mucin,Vaginal Angiomyofibroblastoma
138,Malignant Stromal Cell,Pancreatic Poorly Differentiated Ductal Adenocarcinoma
139,Malignant Stromal Cell,Stage I Prostate Carcinoma
140,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,B Acute Lymphoblastic Leukemia with t(5;14)(q31.1;q32.3); IL3-IGH
141,Dysplastic Squamous Cell,High-Grade Prostatic Intraepithelial Neoplasia
142,Neoplastic Smooth Muscle Cell,Adult Liver Carcinoma
143,Reed-Sternberg Cells,Immunoblastic lymphoma associated with AIDS
144,Malignant Stromal Cell,HPV positive oropharyngeal squamous cell carcinoma
145,Neoplastic Squamous Cell,Thyroid Gland Oncocytic Adenoma
146,Neoplastic B-Lymphocyte,Angiocentric lymphoma stage IV
147,Reed-Sternberg Cells,Thyroid Non-Hodgkin's Lymphoma
148,Neoplastic Squamous Cell,Bartholin Gland Adenomyoma
149,Malignant Stromal Cell,Childhood Paranasal Sinus Carcinoma
150,Neoplastic Squamous Cell,Small Intestinal High Grade Intraepithelial Neoplasia
151,"Tumor cells, malignant",Vulvar Trichoepithelioma
152,Malignant Stromal Cell,Prostate cancer stage B
153,Neoplastic Smooth Muscle Cell,squamous cell carcinoma of renal pelvis
154,Neoplastic Smooth Muscle Cell,Acidophil Stem Cell Pituitary Gland Adenoma
155,Serous Adenocarcinoma Cell,Rectosigmoid Mucinous Adenocarcinoma
156,Neoplastic Smooth Muscle Cell,Undifferentiated Fallopian Tube Carcinoma
157,Spindle A Melanoma Cell,Spindle Cell Type B Uveal Melanoma
158,Epithelioid Melanoma Cell,"Spindle cell melanoma, type A"
159,Neoplastic Smooth Muscle Cell,Colorectal Mixed Adenoneuroendocrine Carcinoma
160,Malignant Epithelial Cell,Benign neoplasm of hard palate
161,Neoplastic Germ Cell,Juvenile type ovarian granulosa cell tumor
162,Neoplastic Sex Cord-Stromal Cell,embryonal carcinoma of mediastinum
163,Neoplastic Squamous Cell,Bronchioloalveolar Adenocarcinoma
164,Malignant Squamous Cell,High Grade Broad Ligament Serous Adenocarcinoma
165,Malignant Stromal Cell,Stage 0 Eyelid Carcinoma AJCC v7
166,Neoplastic Smooth Muscle Cell,Adenoid cystic carcinoma of submandibular gland
167,Malignant Stromal Cell,Carcinoma ex Eccrine Spiradenoma
168,Malignant Large Germ Cell with Abundant Cytoplasm,Childhood Ovarian Choriocarcinoma
169,Malignant Stromal Cell,Stage IB Eyelid Carcinoma AJCC v7
170,Malignant Stromal Cell,Adenoid cystic carcinoma of parotid gland
171,Malignant Stromal Cell,Eccrine carcinoma of skin
172,Neoplastic Smooth Muscle Cell,Stage IIB Lung Small Cell Carcinoma AJCC v7
173,Neoplastic Smooth Muscle Cell,Stage IV Rectosigmoid Cancer AJCC v6
174,Neoplastic Smooth Muscle Cell,Gallbladder Well Differentiated Endocrine Tumor/Carcinoma
175,Neoplastic Germ Cell,Ovarian Tumor of the Thecoma/Fibroma Group
176,Reed-Sternberg Cells,Mycosis fungoides stage I
177,Malignant Squamous Cell,Renal Pelvis Inverted Papilloma
178,Adenocarcinoma Cell,Benign neoplasm of lung
179,Neoplastic Squamous Cell,Pancreatic Serous Neoplasm
180,Reed-Sternberg Cells,Pediatric follicular lymphoma
181,Malignant Endocrine Cell,Thyroid Gland Follicular Adenoma with Papillary Hyperplasia
182,Malignant Stromal Cell,Pancreatic Foamy Gland Adenocarcinoma
183,Neoplastic Smooth Muscle Cell,Stage IIIC Colon Cancer AJCC v7
184,Malignant Squamous Cell,Endometrial adenocarcinoma
185,Malignant Squamous Cell,Vaginal clear cell adenocarcinoma
186,Reed-Sternberg Cells,"Small Intestinal High Grade B-Cell Lymphoma, Not Otherwise Specified"
187,Adenocarcinoma Cell with Intracytoplasmic Mucin,Uterine Corpus Adenomatoid Tumor
188,Malignant Stromal Cell,Vaginal Adenoid Basal Carcinoma
189,Neoplastic Squamous Cell,"Adenocarcinoma, intestinal type"
190,Neoplastic Smooth Muscle Cell,Carcinoma in situ of skin
191,Malignant Squamous Cell,Intraductal Cribriform Breast Adenocarcinoma
192,Neoplastic Squamous Cell,intraductal micropapillary carcinoma of breast
193,Plasmablastic Immunoblast,Immunoblastic Lymphoma Post-Transplant Lymphoproliferative Disorder
194,Malignant Stromal Cell,Stage 0 Penile Cancer AJCC v6
195,Malignant Squamous Cell,Bladder Papillary Clear Cell Adenocarcinoma
196,Neoplastic Squamous Cell,ENSAT Stage III Adrenal Cortex Carcinoma
197,Neoplastic Smooth Muscle Cell,Stage IIB Colon Cancer AJCC v7
198,Neoplastic Sertoli Cell,Tumor of the Thecoma/Fibroma Group
199,Neoplastic Squamous Cell,Hepatitis C Virus-Related Hepatocellular Carcinoma
200,Malignant Epithelial Cell,Benign Ovarian Mucinous Tumor
201,Neoplastic Smooth Muscle Cell,Paget Disease of the Breast with Invasive Ductal Carcinoma
202,Serous Adenocarcinoma Cell,Uterine Corpus Apoplectic Leiomyoma
203,Malignant Stromal Cell,BCLC Stage D Adult Hepatocellular Carcinoma
204,Neoplastic Sex Cord-Stromal Cell,Testicular Mixed Choriocarcinoma and Teratoma
205,Neoplastic Squamous Cell,Colloid Carcinoma of the Pancreas
206,Malignant Squamous Cell,Mucinous Adenocarcinoma
207,Malignant Stromal Cell,large cell neuroendocrine carcinoma of thymus
208,Malignant Stromal Cell,Mucin-producing adenocarcinoma
209,Neoplastic Squamous Cell,Ductal Breast Carcinoma with Squamous Metaplasia
210,Neoplastic Large Striated Muscle Cell with Clear Cytoplasm,Classic Rhabdomyoma
211,Malignant Stromal Cell,Adenocarcinoma of the prostate stage I
212,Adenocarcinoma Cell,Cardiac neurofibroma
213,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"Splenic B-Cell Lymphoma/Leukemia, Unclassifiable"
214,Neoplastic Squamous Cell,Cervical Mesonephric Adenocarcinoma
215,Malignant Large Germ Cell with Abundant Cytoplasm,Ovarian Dermoid Cyst with Leiomyosarcoma
216,Malignant Squamous Cell,Respiratory papilloma
217,Neoplastic Serous Epithelial Cell,Mucinous adenocarcinoma gastric
218,Malignant Stromal Cell,Stage II Gallbladder Cancer AJCC v6
219,Neoplastic Epithelial Spindle Cell,"Thymoma, type B1"
220,Neoplastic Squamous Cell,Ampulla of Vater Tubulovillous Adenoma
221,Malignant Stromal Cell,Rectal Micropapillary Adenocarcinoma
222,Neoplastic Smooth Muscle Cell,Vaginal cancer recurrent
223,Neoplastic Smooth Muscle Cell,"Cystadenocarcinoma, Mucinous"
224,Malignant Stromal Cell,Gastrointestinal Mixed Adenoneuroendocrine Carcinoma
225,Neoplastic Smooth Muscle Cell,Stage IV Borderline Ovarian Surface Epithelial-Stromal Tumor
226,Malignant Connective and Soft Tissue Cell,Benign neoplasm of chest wall
227,Neoplastic Smooth Muscle Cell,Orbit Paraganglioma
228,Malignant Epithelial Cell,Ancell-Spiegler cylindromas
229,Malignant Stromal Cell,Serous cystadenoma of ovary
230,Lobular Carcinoma Cell,Solid carcinoma
231,Malignant Stromal Cell,Hereditary Prostate Carcinoma
232,Neoplastic Smooth Muscle Cell,Bladder squamous cell carcinoma stage 0
233,Reed-Sternberg Cells,Nodal marginal zone B-cell lymphoma stage III
234,Malignant Stromal Cell,Endometrial Dedifferentiated Carcinoma
235,Malignant Epithelial Cell,Cystadenoma of pancreas
236,Neoplastic Squamous Cell,Sweat gland adenocarcinoma
237,Neoplastic Sex Cord-Stromal Cell,Ovarian Dermoid Cyst with Corticotropin Secreting Adenoma
238,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Ann Arbor Stage III Follicular Lymphoma
239,Neoplastic Smooth Muscle Cell,Mucinous adenocarcinoma of colon
240,Neoplastic Smooth Muscle Cell,Grade 1 Clear Cell Renal Cell Carcinoma
241,Malignant Stromal Cell,Lung Basaloid Large Cell Carcinoma
242,Reed-Sternberg Cells,Leukemic Phase of Non-Hodgkin's Lymphoma
243,Malignant Epithelial Cell,Intraductal Breast Papillomatosis
244,Malignant Stromal Cell,Noninfiltrating intraductal papillary adenocarcinoma
245,Neoplastic Squamous Cell,Maxillary Sinus Inverted Papilloma
246,Malignant Squamous Cell,Biliary Intraepithelial Neoplasia-3
247,Neoplastic Smooth Muscle Cell,Stage III Vulvar Cancer AJCC v6
248,Malignant Stromal Cell,Ovarian Cancer by FIGO Stage
249,Epithelioid Melanoma Cell,Desmoplastic Neurotropic Melanoma
250,Malignant Stromal Cell,Intramucosal Adenocarcinoma
251,Malignant Connective and Soft Tissue Cell,Benign neoplasm of bladder
252,Malignant Stromal Cell,Adenoid cystic carcinoma of the oral cavity stage IV
253,Neoplastic Squamous Cell,Gastric dysplasia
254,Adenocarcinoma Cell with Intracytoplasmic Mucin,Ovarian Fibromata
255,Malignant Large Germ Cell with Abundant Cytoplasm,Mature Gastric Teratoma
256,Neoplastic Smooth Muscle Cell,Intrahepatic Bile Duct Papillary Neoplasm with an Associated Invasive Carcinoma
257,Dysplastic Squamous Cell,Grade II Prostatic Intraepithelial Neoplasia
258,Neoplastic Smooth Muscle Cell,Stage I Hypopharyngeal Carcinoma AJCC v6
259,Neoplastic Epithelial Cell with Intracytoplasmic Mucin,serous surface papillary carcinoma of ovary
260,Neoplastic B-Lymphocyte,Mycosis fungoides/Sezary syndrome stage I
261,Malignant Stromal Cell,Stage IIB Appendix Carcinoma AJCC v7
262,Atypical lymphoblast,Aleukemic Monocytic Leukemia Cutis
263,Malignant Epithelial Cell,Renal Pelvis Urothelial Papilloma
264,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Other"
265,Neoplastic Epithelial Cell,Benign Extrahepatic Bile Duct Soft Tissue Neoplasm
266,Malignant Stromal Cell,Breast Carcinoma Metastatic in the Brain
267,Malignant Stromal Cell,Glycogen-rich carcinoma
268,Neoplastic Squamous Cell,Sweat Gland Tubular Carcinoma
269,Malignant Stromal Cell,Recurrent Childhood Hepatocellular Carcinoma
270,Neoplastic Smooth Muscle Cell,Intrahepatic Bile Duct Microcystic Adenoma
271,Reed-Sternberg Cells,Colorectal Mantle Cell Lymphoma
272,Malignant Stromal Cell,Vulvar Blue Nevus
273,Adenocarcinoma Cell with Intracytoplasmic Mucin,Ovarian Seromucinous Cystadenoma
274,Neoplastic Smooth Muscle Cell,Stage IIIC Esophageal Cancer AJCC v7
275,Neoplastic Lymphocyte,Leiomyoma of lung
276,Neoplastic Glandular Cell,"Squamous cell carcinoma, small cell, nonkeratinizing"
277,Malignant Round Germ Cell with Glycogen-Rich Cytoplasm and Round Nucleus,Stage IA Gestational Trophoblastic Tumor AJCC v7
278,Neoplastic Smooth Muscle Cell,Schistosoma Hematobium-Related Bladder Squamous Cell Carcinoma
279,Neoplastic Smooth Muscle Cell,Parotid Gland Carcinoma
280,Neoplastic Smooth Muscle Cell,Malignant tumor of choroid plexus
281,Neoplastic Smooth Muscle Cell,Stage IA Ovarian Cancer
282,Malignant Epithelial Cell,Squamous Papilloma of the Nasopharynx
283,Malignant Stromal Cell,Diffuse Gastric Adenocarcinoma
284,Neoplastic Smooth Muscle Cell,Localized Non-Resectable Adult Liver Carcinoma
285,"Tumor cells, malignant",neurofibroma of esophagus
286,Malignant Stromal Cell,Colorectal Cancer by AJCC v6 Stage
287,Adenocarcinoma Cell,Mucinous adenofibroma
288,Neoplastic Squamous Cell,Borderline serous tumor of ovary
289,Serous Adenocarcinoma Cell,Clear cell cystadenofibroma
290,Malignant Connective and Soft Tissue Cell,lipoma of mediastinum
291,Neoplastic Germ Cell,Benign Childhood Brain Neoplasm
292,Neoplastic Smooth Muscle Cell,Small intestine carcinoma stage I
293,Neoplastic Glandular Cell,Squamous cell carcinoma of palate
294,Malignant Stromal Cell,Stage 0a Bladder Urothelial Carcinoma AJCC v6 and v7
295,Malignant Stromal Cell,Adenocarcinoma of large intestine
296,Neoplastic Smooth Muscle Cell,mucinous adenocarcinoma of anus
297,Neoplastic Sex Cord-Stromal Cell,Stage III Immature Testicular Teratoma AJCC v6 and v7
298,Neoplastic Smooth Muscle Cell,Soft Palate Pleomorphic Adenoma
299,Neoplastic Smooth Muscle Cell,Seborrheic keratosis
300,Neoplastic Smooth Muscle Cell,Gastric Intestinal-Type Adenocarcinoma
301,Malignant Large Germ Cell with Abundant Cytoplasm,Central Nervous System Teratoma
302,Adenocarcinoma Cell with Intracytoplasmic Mucin,Bartholin Gland Adenoma
303,Malignant Stromal Cell,Perihilar Intrahepatic Cholangiocarcinoma
304,Malignant Stromal Cell,adenocarcinoma of breast with squamous metaplasia
305,Neoplastic Smooth Muscle Cell,Vestibular Micropapillomatosis
306,Neoplastic Smooth Muscle Cell,Corneal intraepithelial neoplasia
307,Neoplastic Smooth Muscle Cell,Squamous cell carcinoma of the nasal cavity
308,Neoplastic Leydig Cell,Malignant Ovarian Luteinized Thecoma
309,Reed-Sternberg Cells,Stage I Childhood Burkitt Lymphoma
310,Neoplastic Glandular Cell,Human Papillomavirus-Related Penile Squamous Cell Carcinoma
311,Malignant Stromal Cell,Gastric Carcinoma with Lymphoid Stroma
312,Malignant Stromal Cell,Metastatic Kidney Carcinoma
313,Neoplastic Smooth Muscle Cell,Ovarian Serous Adenofibroma
314,Neoplastic Smooth Muscle Cell,Grade 2 Colorectal Adenocarcinoma
315,Serous Adenocarcinoma Cell,Breast Columnar Cell Mucinous Carcinoma
316,Neoplastic Smooth Muscle Cell,Breast Columnar Cell Mucinous Carcinoma
317,Neoplastic Smooth Muscle Cell,Duodenal Somatostatin-Producing Neuroendocrine Tumor
318,Neoplastic Smooth Muscle Cell,Endometrial intraepithelial neoplasia
319,Dysplastic Squamous Cell,Endometrial intraepithelial neoplasia
320,Malignant Ovoid to Spindle-Shaped Fibrohistiocytic Cell,Fibrous histiocytoma of tendon sheath
321,Malignant Stromal Cell,Carcinoma of glottis
322,Malignant Stromal Cell,Stage IVC Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7
323,"Tumor cells, malignant",benign granular cell tumor of gallbladder
324,Reed-Sternberg Cells,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly
325,Malignant Large Germ Cell with Abundant Cytoplasm,Testicular Trophoblastic Tumor
326,Malignant Stromal Cell,Paget Disease of the Anus
327,Neoplastic Smooth Muscle Cell,Non-Functioning Pancreatic Neuroendocrine Tumor G1
328,Adenocarcinoma Cell,Epicardial Lipoma
329,Malignant Primitive Germ Cell,Nongerminomatous germ cell tumor of the central nervous system
330,Neoplastic B-Lymphocyte,T-cell lymphoma recurrent
331,Neoplastic Sex Cord-Stromal Cell,Childhood Ovarian Teratoma
332,Neoplastic Smooth Muscle Cell,Stage IVC Thyroid Gland Follicular Carcinoma AJCC v7
333,Neoplastic Glandular Cell,HPV positive oropharyngeal squamous cell carcinoma
334,Neoplastic Smooth Muscle Cell,Cervical Squamous Cell Carcinoma In Situ
335,Neoplastic B-Lymphocyte,Angiocentric lymphoma stage II
336,Malignant Stromal Cell,Solid Papillary Breast Carcinoma
337,Malignant Transitional Cell,Papilloma of buccal mucosa
338,Malignant Stromal Cell,Stage IV Colorectal Cancer
339,Neoplastic Sertoli Cell,Juvenile Type Testicular Granulosa Cell Tumor
340,Neoplastic Smooth Muscle Cell,Colorectal Low Grade Intraepithelial Neoplasia
341,Reed-Sternberg Cells,Centroblastic lymphoma refractory
342,Serous Adenocarcinoma Cell,Ovarian Clear Cell Cystadenofibroma
343,Malignant Stromal Cell,Grade 2 Endometrial Endometrioid Adenocarcinoma
344,Serous Adenocarcinoma Cell,Vulvar Trichoepithelioma
345,Neoplastic Smooth Muscle Cell,Vulvar Eccrine Porocarcinoma
346,Malignant Stromal Cell,Bladder Mixed Adenocarcinoma
347,Neoplastic Epithelial Cell with Intracytoplasmic Mucin,Primary Peritoneal Serous Adenocarcinoma
348,Neoplastic Smooth Muscle Cell,Mixed Somatotroph and Lactotroph Adenoma
349,Malignant Stromal Cell,large cell neuroendocrine carcinoma of appendix
350,Malignant Stromal Cell,Benign neoplasm of Bartholin's gland
351,Neoplastic Smooth Muscle Cell,Localized Extrahepatic Bile Duct Carcinoma
352,Neoplastic Smooth Muscle Cell,Bartholin's gland carcinoma
353,Adenocarcinoma Cell,Ossifying Renal Tumor of Infancy
354,Neoplastic Glandular Cell,Squamous Papilloma of the Larynx
355,Malignant Stromal Cell,Lung Pleomorphic Carcinoma
356,Malignant Stromal Cell,mucoepidermoid carcinoma of accessory sinus
357,Neoplastic Squamous Cell,Paget Disease
358,Neoplastic Smooth Muscle Cell,Stage III Laryngeal Squamous Cell Carcinoma AJCC v6 and v7
359,Malignant Large Germ Cell with Abundant Cytoplasm,Extragonadal primary malignant teratoma
360,Malignant Stromal Cell,Stage III Laryngeal Verrucous Carcinoma AJCC v6 and v7
361,Neoplastic Smooth Muscle Cell,Large cell lung cancer stage II
362,"Tumor cells, malignant",Benign neoplasm of glottis
363,Reed-Sternberg Cells,Centroblastic lymphoma recurrent
364,Neoplastic Lymphocyte,Benign neoplasm of myocardium
365,Malignant Stromal Cell,Bladder adenocarcinoma stage III
366,Neoplastic Smooth Muscle Cell,Barrett's Adenocarcinoma
367,Neoplastic Smooth Muscle Cell,Malignant Ovarian Endometrioid Tumor
