,CUI1,CUI2
29,Communication devices and techniques,Communication devices and techniques:-:Pt:^Patient:Set
30,Past roles,Past roles:-:Pt:^Patient:Set
31,Physical functioning and stuctural problems section,Physical functioning and stuctural problems section:-:Pt:^Patient:Set
32,Emergent care reason,Emergent care reason:Find:Pt:^Patient:Nom:OASIS
33,Reason for assessment,Reason for assessment:Find:Pt:^Patient:Nom:OASIS
34,Prior - shopping,Prior - shopping:Find:Pt:^Patient:Ord:OASIS
35,"I have been able to remember to do things, like take medicine or buy something I needed, in the past 7D","I have been able to remember to do things, like take medicine or buy something I needed in past 7D:Find:7D:^Patient:Ord:PROMIS"
36,"During the past 24H, how has pain interfered with your enjoyment of life","During the past 24H, how has pain interfered with your enjoyment of life:Score:24H:^Patient:Ord:BPI.short"
37,My child felt he or she could depend on our family in past 4W,My child felt he or she could depend on our family in past 4W:Find:4W:^Patient:Ord:PROMIS.PARENTPROXY
38,Death pronouncer details,Death pronouncer:ExtendedID:Pt:Provider:Nom
39,"On a typical weekend D in the past W, how much time did the patient spend watching TV &or DVDs","On a typical weekend D in the past W, how much time did the patient spend watching TV &or DVDs:NRat:1W:^Patient:Qn"
40,Are you able to open and squeeze a new tube of toothpaste,Are you able to open and squeeze a new tube of toothpaste:Find:Pt:^Patient:Ord:PROMIS
41,Are you able to do chores such as vacuuming carpet or mopping floors,Are you able to do chores such as vacuuming carpet or mopping floors:Find:Pt:^Patient:Ord:PROMIS
42,Are you able to get items in and out of a wallet,Are you able to get items in and out of a wallet:Find:Pt:^Patient:Ord:PROMIS
43,Are you able to take a shower,Are you able to take a shower:Find:Pt:^Patient:Ord:PROMIS
44,"How much difficulty do you currently have sitting down on a low, soft couch","How much difficulty do you currently have sitting down on a low, soft couch:Find:Pt:^Patient:Ord:PROMIS"
45,Is the patient fed something other than breast milk or formula,Is the patient fed something other than breast milk or formula:Find:Pt:^Patient:Ord
46,Unfilled nursing staff job positions/Mean number of nursing staff,Unfilled nursing staff job positions/Mean number of nursing staff:NFr:RptPeriod:{Nursing unit}.{Job position}:Qn:NMMDS
47,Nursing staff retention panel,Nursing staff retention panel:-:RptPeriod:{Nursing unit}:-:NMMDS
48,PROMIS companionship - version 2.0 T-score,PROMIS companionship - version 2.0 T-score:Tscore:Pt:^Patient:Qn:PROMIS
49,PROMIS emotional distress - anger - version 1.0 T-score,PROMIS emotional distress - anger - version 1.0 T-score:Tscore:Pt:^Patient:Qn:PROMIS
50,Tabulated ethnicity,Tabulated ethnicity:Type:Pt:^Patient:Nom:CDC
51,Nursing staff at beginning who left/Mean number of nursing staff,Nursing staff at beginning who left/Mean number of nursing staff:NFr:RptPeriod:{Nursing unit}.{Job position}:Qn:NMMDS
52,"Yesterday, how many times did the patient drink bottles or glasses of water","Yesterday, how many times did the patient drink bottles or glasses of water:Num:1D:^Patient:Qn"
53,Can provide correct date,Can provide correct date:Find:Pt:^Patient:Ord:GPCOG
54,"I have had trouble remembering new information, like phone numbers or simple instructions in the past 7D","I have had trouble remembering new information, like phone numbers or simple instructions in past 7D:Find:7D:^Patient:Ord:PROMIS"
55,Statement of witness,Statement of witness:Find:Pt:^Witness:Nar:Reported
56,"Goals, preferences, and priorities regarding the appointment of healthcare agents","Goals, preferences, and priorities regarding the appointment of healthcare agents:Find:Pt:^Patient:Nar:Reported"
57,Social Security and Medicare numbers,Social Security and Medicare numbers:-:Point in time:^Patient:-
58,Signs and symptoms of delirium (from CAM),Signs and symptoms of delirium (from CAM):-:Pt:^Patient:-:Observed.CAM.MDSv3
59,Poor appetite or overeating in last 2W.frequency,Poor appetite or overeating in last 2W.frequency:Find:2W:^Patient:Ord:Reported.PHQ-9.CMS
60,External catheter used in last 7D,External catheter used in last 7D:Find:7D:^Patient:Ord:MDSv3
61,Largest Ulcer Measurements,Largest Ulcer Measurements:-:Point in time:^Patient:-
62,Problem conditions - none of above,Problem conditions - none of above:Find:Pt:^Patient:Ord:MDSv3
63,"Bowel - incontinent immediately prior to current illness, exacerbation, or injury","Bowel - incontinent immediately prior to current illness, exacerbation, or injury:Find:Pt:^Patient:Ord:CARE"
64,Toilet hygiene during 2D assessment period,Toilet hygiene during 2D assessment period:Find:2D:^Patient:Ord:CARE
65,Primarily uses wheelchair for mobility during 2D assessment period,Primarily uses wheelchair for mobility during 2D assessment period:Find:2D:^Patient:Ord:CARE
66,End date of physical therapy,End date of physical therapy:Date:Pt:^Patient:Qn:CMS Assessment
67,Total minutes of recreational and music therapy in last 7D,Total minutes of recreational and music therapy in last 7D:Time:7D:^Patient:Qn:CMS Assessment
68,Other useful information,Other useful information:Find:Pt:^Patient:Nom:CARE
69,Federal employer tax ID,Federal employer tax ID:ID:Pt:Software vendor:Nom
70,Are you able to write with a pen or pencil,Are you able to write with a pen or pencil:Find:Pt:^Patient:Ord:PROMIS
71,Are you able to lift one pound (a full pint container) to shoulder level without bending your elbow,Are you able to lift one pound (a full pint container) to shoulder level without bending your elbow:Find:Pt:^Patient:Ord:PROMIS
72,How often did pain make you feel depressed in past 7D,How often did pain make you feel depressed in past 7D:Find:7D:^Patient:Ord:PROMIS
73,Item coding error,Item coding error:Type:Pt:^Patient:Ord:MDSv3
74,How often was it hard to plan social activities because you didn't know if you would be in pain in past 7D,How often was it hard to plan social activities because you didn't know if you would be in pain in past 7D:Find:7D:^Patient:Ord:PROMIS
75,How often were you energetic in past 7D,How often were you energetic in past 7D:Find:7D:^Patient:Ord:PROMIS
76,I felt resentful when I didn't get my way in past 7D,I felt resentful when I didn't get my way in past 7D:Find:7D:^Patient:Ord:PROMIS
77,I felt guilty about my anger in past 7D,I felt guilty about my anger in past 7D:Find:7D:^Patient:Ord:PROMIS
78,I had difficulty calming down in past 7D,I had difficulty calming down in past 7D:Find:7D:^Patient:Ord:PROMIS
79,Reaches for person or object,Reaches for person or object:Find:Pt:^Patient:Ord:TIMP
80,I was afraid of going to school in past 7D,I was afraid of going to school in past 7D:Find:7D:^Patient:Ord:PROMIS
81,I am satisfied with my ability to do regular personal responsibilities,I am satisfied with my ability to do regular personal responsibilities:Find:Pt:^Patient:Ord:PROMIS
82,Could you get a friend or family member to help you with your finances if you need it,Could you get a friend or family member to help you with your finances if you need it:Find:Pt:^Patient:Ord:PROMIS
83,Lately I looked forward with enjoyment to upcoming events,Lately I looked forward with enjoyment to upcoming events:Find:Pt:^Patient:Ord:NeuroQol
84,Profit status,Profit status:Type:Pt:Dialysis facility:Nom:ESRD
85,I drank because I was nervous in past 30D,I drank because I was nervous in past 30D:Find:30D:^Patient:Ord:PROMIS
86,Therapy need and plan of care - follow-up,Therapy need and plan of care - follow-up:-:Pt:^Patient:-:OASIS-C
87,Patient safety event report - hospital - medication or other substance - version 1.2,Patient safety event report - hospital - medication or other substance - version 1.2:-:Pt:^Patient:-:AHRQ
88,My thinking has been slower than usual in the past 7D,My thinking has been slower than usual in the past 7D:Find:7D:^Patient:Ord:FACIT
89,Neuro-Qol pediatric item bank - anxiety - version 1.0,Neuro-Qol pediatric item bank - anxiety - version 1.0:-:Pt:^Patient:-:NeuroQol.Peds
90,Neuro-Qol pediatric short form - anxiety - version 1.0,Neuro-Qol pediatric short form - anxiety - version 1.0:-:Pt:^Patient:-:NeuroQol.Peds
91,Neuro-Qol pediatric short form - general concerns - version 1.0,Neuro-Qol pediatric short form - general concerns - version 1.0:-:Pt:^Patient:-:NeuroQol.Peds
92,I am embarrassed by my condition in the past 7D,I am embarrassed by my condition in the past 7D:Find:7D:^Patient:Ord:FACIT
93,My condition wakes me up at night in the past 7D,My condition wakes me up at night in the past 7D:Find:7D:^Patient:Ord:FACIT
94,Severity of pain on average over the past Mo,Severity of pain on average over the past Mo:Find:1Mo:^Patient:Ord:Reported
95,Additional concerns - FACT-Th18,Additional concerns - FACT-Th18:-:Pt:^Patient:-:FACIT
96,Additional details of event or unsafe condition,Additional details of event or unsafe condition:Find:Pt:^Event:Nar:AHRQ
97,Nursing license type panel,Nursing license type panel:-:Pt:{Nursing unit}:-:NMMDS
98,I could move up and down curbs using a wheelchair in the past 7D,I could move up and down curbs using a wheelchair in the past 7D:Find:7D:^Patient:Ord:NeuroQol.Peds
99,I have trouble writing with a pen or pencil in the past 7D,I have trouble writing with a pen or pencil in the past 7D:Find:7D:^Patient:Ord:FACIT
100,"How short of breath did you get low-intensity leisure activity - gardening, etc, in the past 7D","How short of breath did you get low-intensity leisure activity - gardening, etc, in the past 7D:Find:7D:^Patient:Ord:FACIT"
101,Registered nurse staff,Registered nurse staff:Num:Pt:{Nursing unit}:Qn:NMMDS
102,CMS certification number - CCN,Dialysis facility CMS Certification Number - CCN:Identifier:Point in time:Facility:Nominal
103,I feel a sense of appreciation for the beauty of nature in the past 7D,I feel a sense of appreciation for the beauty of nature in the past 7D:Find:7D:^Patient:Ord:FACIT
104,My child worries about getting a job because of his-her illness in the past 7D,My child worries about getting a job because of his-her illness in the past 7D:Find:7D:^Patient:Ord:FACIT
105,I feel lonely in the past 4W,I feel lonely in the past 4W:Find:4W:^Patient:Ord:FACIT
106,Maternal information section,Maternal information section:-:Pt:^Mother:-:CDC.CS
107,"During the past 4Ws, how much bodily pain have you generally had","During the past 4Ws, how much bodily pain have you generally had:Score:4W:^Patient:Ord:COOP"
108,Motor leg,Motor leg:Find:Pt:Leg.left:Ord:NIHSS
109,Functional assessment of chronic illness therapy - treatment satisfaction - general questionnaire - version 1,FACIT-TS-G - version 1:-:Point in time:^Patient:-:FACIT
110,I have to take my condition into account when making plans in the past 7D,I have to take my condition into account when making plans in the past 7D:Find:7D:^Patient:Ord:FACIT
111,I have lost some appetite since I took my last screen,I have lost some appetite since I took my last screen:Find:Pt:^Patient:Ord:M3
112,Nursing job class,Nursing job class:Type:Pt:{Nursing unit}:Nom:NMMDS
113,"Patient health questionnaire-somatic, anxiety, and depressive symptoms total score","Patient health questionnaire-somatic, anxiety, and depressive symptoms total score:Score:Pt:^Patient:Qn:Reported.PHQ"
114,I am embarrassed by my illness in the past 7D,I am embarrassed by my illness in the past 7D:Find:7D:^Patient:Ord:FACIT
115,Most food tastes bad to me in the past 7D,Most food tastes bad to me in the past 7D:Find:7D:^Patient:Ord:FACIT
116,Date last other pregnancy outcome,Date last other pregnancy outcome:Time Stamp -- Date and Time:Point in time:^Patient:Quantitative
117,Did you feel as if you were choking,Did you feel as if you were choking:Finding:Point in time:^Patient:Ordinal
118,My child has pain in the past 7D,My child has pain in the past 7D:Find:7D:^Patient:Ord:FACIT
119,PROMIS-29 Pain interference score,PROMIS-29 - pain interference - T score:Number:Point in time:^Patient:Quantitative:PROMIS
120,I have trouble taking care of my regular personal responsibilities,I have trouble taking care of my regular personal responsibilities:Find:Pt:^Patient:Ord:PROMIS
121,Do you ever feel bad or guilty about your drug use,Do you ever feel bad or guilty about your drug use:Finding:Point in time:^Patient:Ordinal:SAMHSA
122,I have pain in my back in the past 7D,I have pain in my back in the past 7D:Find:7D:^Patient:Ord:FACIT
123,St. Louis University mental status examination,St. Louis University mental status examination:-:Pt:^Patient:-:SLUMS
124,VR-12 Mental component summary score - orthogonal method,VR-12 Mental component summary score - orthogonal method:Tscore:Pt:^Patient:Qn:VR
125,Type oral vitamin D analog prescribed,Type oral vitamin D analog prescribed:Type:Pt:^Patient:Nom:ESRD
126,I am satisfied with family communication about my illness in the past 7D,I am satisfied with family communication about my illness in the past 7D:Find:7D:^Patient:Ord:FACIT
127,I lose my balance or fall down easily in the past 4W,I lose my balance or fall down easily in the past 4W:Find:4W:^Patient:Ord:FACIT
128,I worry about having a good life in the future in the past 4W,I worry about having a good life in the future in the past 4W:Find:4W:^Patient:Ord:FACIT
129,"Physical examination dialysis access performed prior, during and after cannulation","Physical examination dialysis access performed prior, during and after cannulation:Find:Pt:^Patient:Ord:ESRD"
130,Iron prescription current,Iron prescription current:Find:Pt:^Patient:Ord:ESRD
131,Total score,Total score:Score:Pt:^Patient:Qn:NIHSS
132,I have felt sad or miserable in the past 7D,I have felt sad or miserable in the past 7D:Find:7D:^Patient:Ord:EPDS
133,I am bothered by the chills in the past 7D,I am bothered by the chills in the past 7D:Find:7D:^Patient:Ord:FACIT
134,Being tired made it hard for me to play or go out with my friends as much as I'd like in past 7D,Being tired made it hard for me to play or go out with my friends as much as I'd like in the past 7D:Find:7D:^Patient:Ord:FACIT
135,I am satisfied with my current level of social activity,I am satisfied with my current level of social activity:Find:Pt:^Patient:Ord:PROMIS
136,Current Difficulty Managing Time to do Most Daily Activities,How much difficulty do you currently have managing your time to do most of your daily activities:Find:Pt:^Patient:Ord:NeuroQol
137,I had trouble keeping track of what I was doing if I was interrupted in the past 7D,I had trouble keeping track of what I was doing if I was interrupted in the past 7D:Find:7D:^Patient:Ord:NeuroQol
138,Infection,Infection:Find:Pt:Immune system:Ord:Observed.CCC
139,Kinesthetic alteration,Kinesthetic alteration:Find:Pt:^Patient:Ord:Observed.CCC
140,Knowledge Deficit of Dietary Regimen,Knowledge deficit of dietary regimen:Find:Pt:^Patient:Ord:Observed.CCC
141,Knowledge Deficit of Fluid Volume,Knowledge deficit of fluid volume:Find:Pt:^Patient:Ord:Observed.CCC
142,Somewhat disconnected,Somewhat disconnected:Find:Pt:^Patient:Ord:Reported.living-HIV
143,Sense of smell altered,Olfactory alteration:Find:Pt:Neurologic system:Ord:Observed.CCC
144,Polypharmacy,Polypharmacy:Find:Pt:^Patient:Ord:Observed.CCC
145,Spirituality.status,Spirituality.status:Find:Pt:^Family:Ord:Observed.OMAHA
146,Vision:knowledge,Vision.knowledge:Find:Pt:^Family:Ord:Observed.OMAHA
147,Dentition:status,Dentition.status:Find:Pt:^Family:Ord:Observed.OMAHA
148,Health Care Supervision:knowledge,Health care supervision.knowledge:Find:Pt:^Family:Ord:Observed.OMAHA
149,Residence:knowledge,Residence.knowledge:Find:Pt:^Family:Ord:Observed.OMAHA
150,Advance directive - medication restrictions,Advance directive - medication restrictions:Find:Pt:^Patient:Ord:MDS
151,Communication with Community Resources:status,Communication with community resources.status:Find:Pt:^Community:Ord:Observed.OMAHA
152,Neglect.behavior,Neglect.behavior:Find:Pt:^Community:Ord:Observed.OMAHA
153,Communicable &or infectious condition function.knowledge,Communicable &or infectious condition function.knowledge:Find:Pt:^Patient:Ord:Observed.OMAHA
154,Self deprecation,Self deprecation:Find:Pt:^Patient:Ord:MDS
155,Cerebral Palsy,Cerebral palsy:Find:Pt:^Patient:Ord:MDS
156,Delayed surgical recovery,Surgical recovery delay:Find:Pt:^Patient:Ord:Observed.CCC
157,Skin tears or cuts (other than surgery),Skin tears or cuts (other than surgery):Find:Pt:^Patient:Ord:MDS
158,Therapy orders to begin in 1st 14D of stay,Therapy orders to begin in 1st 14D of stay:Find:Pt:^Patient:Ord:MDS
159,Memory recall &or ability,Memory recall &or ability:-:Pt:^Patient:Set
160,Heart or circulation diseases or conditions,Heart or circulation diseases or conditions:-:Pt:^Patient:Set
161,I have been able to remember the name of a familiar object in past 7D,I have been able to remember the name of a familiar object in past 7D:Find:7D:^Patient:Ord:PROMIS
162,"Are you able to dress yourself, including tying shoelaces and buttoning your clothes","Are you able to dress yourself, including tying shoelaces and buttoning your clothes:Find:Pt:^Patient:Ord:PROMIS"
163,I could put beads on a string in past 7D,I could put beads on a string in past 7D:Find:7D:^Patient:Ord:PROMIS.PEDS
164,I felt important in my family in past 4W,I felt important in my family in past 4W:Find:4W:^Patient:Ord:PROMIS.PEDS
165,Can pronounce caprice,Can pronounce caprice:Find:Pt:^Patient:Ord:AmNART
166,Can pronounce papyrus,Can pronounce papyrus:Find:Pt:^Patient:Ord:AmNART
167,Mean time required to gather essential resources for a patient encounter,Mean time required to gather essential resources for a patient encounter:Time:RptPeriod^mean:{Nursing unit}:Qn:NMMDS
168,"During the past 24H, how has pain interfered with your general activity","During the past 24H, how has pain interfered with your general activity:Score:24H:^Patient:Ord:BPI.short"
169,"I have been upset about my problems with memory, concentration, or making mental mistakes in past 7D","I have been upset about my problems with memory, concentration, or making mental mistakes in past 7D:Find:7D:^Patient:Ord:PROMIS"
170,Bridged race,Bridged race:Type:Pt:^Patient:Nom:CDC
171,My ability to count money has been as good as usual in past 7D,My ability to count money has been as good as usual in past 7D:Find:7D:^Patient:Ord:PROMIS
172,My child felt totally accepted by our family in past 4W,My child felt totally accepted by our family in past 4W:Find:4W:^Patient:Ord:PROMIS.PARENTPROXY
173,ADHD diagnostic rating scale interpretation,ADHD diagnostic rating scale interpretation:Find:Pt:^Patient:Ord:Vanderbilt ADHD
174,Is the patient having any problems breastfeeding,Is the patient having any problems breastfeeding:Find:Pt:^Patient:Ord
175,PROMIS short form - emotional support 8a - version 2.0 raw score,PROMIS short form - emotional support 8a - version 2.0 raw score:Score:Pt:^Patient:Qn:PROMIS
176,PROMIS pediatric short form - emotional distress: anxiety 8b - version 1.1,PROMIS pediatric short form - emotional distress: anxiety 8b - version 1.1:-:1W:^Patient:-:PROMIS.PEDS
177,"Do Not Resuscitate, Do Not Attempt Resuscitation, or Allow Natural Death order is in place","Do Not Resuscitate, Do Not Attempt Resuscitation, or Allow Natural Death order is in place:Find:Pt:^Patient:Ord:Reported"
178,Case class status,Case class status:Type:Pt:^Event:Nom:CDC.PHIN
179,Arrived from,Arrived from:Type:Pt:^Patient:Nom:NHCS
180,Heart &or circulation,Heart &or circulation:-:Point in time:^Patient:-
181,Pain intensity (observable entity),Pain intensity:-:Point in time:^Patient:-
182,Resident prefers listening to music,Resident prefers listening to music:Find:Pt:^Patient:Ord:MDSv3
183,Resident prefers none of the above,Resident prefers none of the above:Find:Pt:^Patient:Ord:MDSv3
184,acute vital signs,Vital signs CARE panel:-:Point in time:^Patient:-
185,Total population of age 70-74Y,Total population of age 70-74Y:NFr:Pt:{Nursing unit}^Population:Qn
186,Prior functioning.mobility - ambulation,Prior functioning.mobility - ambulation:Find:Pt:^Patient:Ord:CARE
187,Procedure.left,Procedure.left:Find:Pt:^Patient:Ord:CARE
188,Swallowing usual ability,Swallowing usual ability:Find:Pt:^Patient:Ord:CARE
189,Any impairments with respiratory status,Any impairments with respiratory status:Finding:Point in time:^Patient:Ordinal
190,Picking up objects during 2D assessment period,Picking up objects during 2D assessment period:Find:2D:^Patient:Ord:CARE
191,Skin and ulcer treatments - none of above provided in last 7D,Skin and ulcer treatments - none of above provided in last 7D:Find:7D:^Patient:Ord:MDSv3
192,Tracheostomy care in last 14D - while not a resident,Tracheostomy care in last 14D - while not a resident:Find:14D:^Patient:Ord:MDSv3
193,Prior residence,Prior residence:Find:Pt:^Patient:Nom:CARE
194,IV medications in last 14D - while a resident,IV medications in last 14D - while a resident:Find:14D:^Patient:Ord:MDSv3
195,Medicare part A - RUG version code,Medicare part A - RUG version code:Type:Point in time:^Patient:Nominal
196,Do you enjoy getting up in the morning,Do you enjoy getting up in the morning:Find:Pt:^Patient:Ord:GDS
197,When I was in pain I moved stiffly in past 7D,When I was in pain I moved stiffly in past 7D:Find:7D:^Patient:Ord:PROMIS
198,How much did pain interfere with your ability to concentrate in past 7D,How much did pain interfere with your ability to concentrate in past 7D:Find:7D:^Patient:Ord:PROMIS
199,Multidrug-resistant organism (MDRO) in last 7D,Multidrug-resistant organism (MDRO) in last 7D:Find:7D:^Patient:Ord:MDSv3
200,Pain - care area triggered,Pain - care area triggered:Find:Pt:^Patient:Ord:MDSv3
201,Discharge plan,Discharge plan:-:Point in time:^Patient:-
202,How energetic were you on average in past 7D,How energetic were you on average in past 7D:Find:7D:^Patient:Ord:PROMIS
203,Inpatient procedure relevant to plan of care,Inpatient procedure relevant to plan of care:-:Point in time:^Patient:-
204,I felt like I needed help for my anxiety in past 7D,I felt like I needed help for my anxiety in past 7D:Find:7D:^Patient:Ord:PROMIS
205,I laid in bed for hours waiting to fall asleep in past 7D,I laid in bed for hours waiting to fall asleep in past 7D:Find:7D:^Patient:Ord:PROMIS
206,I felt physically tense at bedtime in past 7D,I felt physically tense at bedtime in past 7D:Find:7D:^Patient:Ord:PROMIS
207,I was satisfied with my ability to do things for my family in past 7D,I was satisfied with my ability to do things for my family in past 7D:Find:7D:^Patient:Ord:PROMIS
208,I worried when I was at home in past 7D,I worried when I was at home in past 7D:Find:7D:^Patient:Ord:PROMIS
209,Number of stasis ulcers,Number of stasis ulcers:Num:Pt:^Patient:Ord:CMS Assessment
210,I could get up from the floor in past 7D,I could get up from the floor in past 7D:Find:7D:^Patient:Ord:PROMIS
211,I hurt all over my body in past 7D,I hurt all over my body in past 7D:Find:7D:^Patient:Ord:PROMIS
212,PROMIS short form - emotional distress - depression - 8b - version 1.0,PROMIS short form - emotional distress - depression - 8b - version 1.0:-:Point in time:^Patient:-:PROMIS
213,PROMIS short form - satisfaction with participation in DSA - 7a - version 1.0,PROMIS short form - satisfaction with participation in DSA - 7a - version 1.0:-:Point in time:^Patient:-:PROMIS
214,Risk for hospitalization,Risk for hospitalization:Find:Pt:^Patient:Nom:CMS Assessment
215,PROMIS pediatric short form - fatigue - 10a - version 1.0,PROMIS pediatric short form - fatigue - 10a - version 1.0:-:Pt:^Patient:-:PROMIS
216,Part time dietitian staff positions filled at end of period,Part time dietitian staff positions filled at end of period:Num:Pt:^Population:Qn
217,Signs of soft tissue infection present,Signs of soft tissue infection present:Find:Pt:^Patient:Ord:ESRD
218,I felt restless in the past 7D,I felt restless in the past 7D:Find:7D:^Patient:Ord:NeuroQol
219,I feel distant from other people in the past 7D,I feel distant from other people in the past 7D:Find:7D:^Patient:Ord:FACIT
220,Record status,Record status:Type:Pt:^Patient:Ord:ESRD
221,I drank because I was lonely in past 30D,I drank because I was lonely in past 30D:Find:30D:^Patient:Ord:PROMIS
222,I was criticized about my drinking in past 30D,I was criticized about my drinking in past 30D:Find:30D:^Patient:Ord:PROMIS
223,Others had trouble counting on me when I drank in past 30D,Others had trouble counting on me when I drank in past 30D:Find:30D:^Patient:Ord:PROMIS
224,I am afraid to be far from a toilet in the past 7D,I am afraid to be far from a toilet in the past 7D:Find:7D:^Patient:Ord:FACIT
225,Number of allowed answer responses interval,Number of allowed answer responses interval:Num:Pt:Question:Qn
226,"Lately, I avoided making new friends to avoid telling others about my illness","Lately, I avoided making new friends to avoid telling others about my illness:Find:Pt:^Patient:Ord:NeuroQol"
227,Functional assessment of cancer therapy for patients with neutropenia questionnaire - version 4,Functional assessment of cancer therapy for patients with neutropenia questionnaire - version 4:-:Pt:^Patient:-:FACIT
228,Current Difficulty Learning New Tasks or Instructions,How much difficulty do you currently have learning new tasks or instructions:Find:Pt:^Patient:Ord:NeuroQol
229,My teachers respected me in the past 7D,My teachers respected me in the past 7D:Find:7D:^Patient:Ord:NeuroQol.Peds
230,I react slower than most people my age when I play games,I react slower than most people my age when I play games:Find:Pt:^Patient:Ord:NeuroQol.Peds
231,I forget to bring books or worksheets home that I need for homework,I forget to bring books or worksheets home that I need for homework:Find:Pt:^Patient:Ord:NeuroQol.Peds
232,I had so much pain that I had to stop what I was doing in the past 7D,I had so much pain that I had to stop what I was doing in the past 7D:Find:7D:^Patient:Ord:NeuroQol.Peds
233,It was hard for me to play or hang out with my friends when I had pain in the past 7D,It was hard for me to play or hang out with my friends when I had pain in the past 7D:Find:7D:^Patient:Ord:NeuroQol.Peds
234,Physical well-being - FACIT-CD,Physical well-being - FACIT-CD:-:Point in time:^Patient:-:FACIT
235,Brand name - RxNorm RXCUI,Brand name - RxNorm RXCUI:ID:Pt:Medication:Nom
236,Most recent treponemal result,Most recent treponemal result:Find:Pt:^Mother:Nom:CDC.CS
237,Did patient resume chronic maintenance dialysis prior to death,Did patient resume chronic maintenance dialysis prior to death:Finding:Point in time:^Patient:Ordinal
238,Grasping - difficulty,Grasping - difficulty:Find:Pt:^Patient:Ord:OPTIMAL
239,I feel peaceful in the past 7D,I feel peaceful in the past 7D:Find:7D:^Patient:Ord:FACIT
240,Did your doctor-s seem to understand your needs,Did your doctor-s seem to understand your needs:Find:Pt:^Patient:Ord:FACIT
241,How intense was your average pain in the past 7D,How intense was your average pain in the past 7D:Find:7D:^Patient:Ord:PROMIS
242,How intense was your pain at its worse in the past 7D,How intense was your pain at its worse in the past 7D:Find:7D:^Patient:Ord:PROMIS
243,Walking - outdoors - difficulty - score change,Walking - outdoors - difficulty - score change:ScoreDiff:Pt:^Patient:Qn:OPTIMAL
244,I would rather do something by myself than with other people in the past 7D,I would rather do something by myself than with other people in the past 7D:Find:7D:^Patient:Ord:FACIT
245,Canadian triage and acuity scale,Canadian triage and acuity scale:Find:Pt:^Patient:Ord:CTAS
246,My child often feels inferior to other people in the past 4W,My child often feels inferior to other people in the past 4W:Find:4W:^Patient:Ord:FACIT
247,Have you felt so down in the dumps that nothing could cheer you up during the past 4W,Have you felt so down in the dumps that nothing could cheer you up during the past 4W:Find:4W:^Patient:Ord:VR
248,VR-36 Physical functioning score - orthogonal method,VR-36 Physical functioning score - orthogonal method:Tscore:Pt:^Patient:Qn:VR
249,Neonatal patient information,Neonatal patient information:-:Pt:^Patient:-:AHRQ
