,CUI1,CUI2
73,Other specified diagnostic proctoscopy,Proctoscopes
74,Other specified placement of ambulatory apparatus for compensation for renal failure,Peritoneal dialysis solution (product)
75,Diagnostic endoscopic examination of ovary,Laparoscopes
76,Endoscopic destruction of lesion below trachea using rigid bronchoscope NEC,Bronchoscopes
77,Primary total prosthetic replacement of hip joint NEC,Hip Joint Implantable Prostheses (device)
78,Endoscopic aspiration of trachea using rigid bronchoscope,Endoscopes
79,Central venous cannula insertion via long saphenous vein,catheter device
80,Diagnostic arthroscopy of ankle joint,Endoscopes
81,Endoscopic fiberoptic laser destruction of lesion below trachea,Endoscopes
82,Arthroscopic lateral patellar release,Endoscopes
83,Bronchoscopic resection of lesion,Endoscopes
84,Cystoscopic insertion of ureteric stent,Endoscopes
85,Transurethral resection of female bladder neck,Endoscopes
86,Bronchoscopy with closed reduction of fracture,Endoscopes
87,Laparoscopic biopsy of uterine ligaments,Endoscopes
88,Perineal urethroscopy,Endoscopes
89,Partial bilateral salpingectomy for sterilization by endoscopy,Endoscopes
90,Replacement of distal catheter in shunt system,catheter device
91,Arthroscopy,Endoscopes
92,Sigmoidoscopy with biopsy,Endoscopes
93,Indirect laryngoscopy,Endoscopes
94,Diathermy procedure by method of surgical action,Diathermy device
95,Pyeloscopy NEC,Endoscopes
96,Intravenous cystography,Radiographic contrast media
97,Laryngoscopic biopsy larynx,Endoscopes
98,Open insertion of Broviac central venous catheter,catheter device
99,Cryotherapy of duodenal lesion,Cryoprobe
100,Radiofrequency destruction of thoracic sympathetic nerve,Radiofrequency controlled thermal probe
101,Microtron X-ray therapy,Radioactivity
102,Stereotactic radiosurgery of intracranial cavernous angioma,Radiofrequency controlled thermal probe
103,Angioplasty of thoracic aorta,Angioplasty catheter
104,Iodine 131 meta-iodobenzylguanidine therapy,"Radiation, Nonionizing"
105,Making of compensator for radiotherapy,Devices
106,Clamping urethral catheter with intermittent release,Clamp (device)
107,Infiltration of acupuncture point,Acupuncture needle
108,Transluminal laser resection of left ventricular muscle,Laser-generated electromagnetic radiation
109,Percutaneous low speed rotational coronary atherectomy,Angioplasty catheter
110,Vectis extraction of lens,Vectis extraction
111,Teleradiotherapy protons,"Radiation, Nonionizing"
112,Provision of spectacle distance telescope,Eyeglasses
113,Thrombectomy with catheter of aortoiliac artery by leg incision,catheter device
114,Short wave diathermy to hand,Diathermy device
115,Short wave diathermy to ankle,Diathermy device
116,Low power laser therapy to face,Laser-generated electromagnetic radiation
117,Preoperative course of deep X-ray therapy,Radioactivity
118,Laparoscopy with fulguration of lesion,Laparoscopes
119,Suture of periosteum of tarsal or metatarsal,Surgical sutures
120,Insertion of underwater seal chest drain,biomedical tube device
121,Atrial septostomy by blade method,scalpel
122,Insertion of radioactive isotope,Ionizing radiation
123,"Radiation therapy isodose plan, isocentric",Devices
124,Suture of laceration of sclera,Surgical sutures
125,Suture of cloaca,Surgical sutures
126,Cryotherapy of skin lesion with liquid nitrogen,Cold Sensation
127,Probing of salivary duct,Probes
128,Removal of coronary artery obstruction by percutaneous transluminal balloon with thrombolytic agent,Angioplasty catheter
129,Cyclotron teleradiotherapy,"Radiation, Nonionizing"
130,Thrombectomy with catheter of femoropopliteal vein by leg incision,catheter device
131,Lacrimal syringing,Syringes
132,Trial forceps delivery,Obstetrical Forceps
133,Peroperative angioplasty,Angioplasty catheter
134,DeLee forceps cephalic delivery with rotation,Obstetrical Forceps
135,Fiberoptic endoscopic snare resection of lesion of colon,Snare instrument
136,Proton Therapy,"Radiation, Nonionizing"
137,External beam with chemotherapy,Devices
138,Diathermy excision - action,Bipolar diathermy
139,Other specified radiofrequency controlled thermal destruction of sympathetic nerve,Radiofrequency controlled thermal probe
140,High forceps cephalic delivery NEC,Obstetrical Forceps
141,Laser destruction of lesion of skin NEC,Light Coagulation
142,Other revision to external immobilisation of fracture,External Fixation Devices
143,Direct laryngoscopy with excision of tumor,Endoscopes
144,Rigid esophagoscopy and laser,Endoscopes
145,Diagnostic arthroscopy of knee,Endoscopes
146,Ureteroscopic operation,Endoscopes
147,Arthroscopically aided posterior cruciate ligament reconstruction,Endoscopes
148,Laryngotracheobronchoscopy with biopsy,Endoscopes
149,Endoscopy of testis,Endoscopes
150,Thoracoscopic biopsy of lung,Endoscopes
151,Insertion of indwelling urinary catheter,catheter device
152,Therapeutic endoscopic operations on pleura,Endoscopes
153,Bronchoscopy NEC,Endoscopes
154,Menstrual Regulation,Curette
155,Postoperative course of radiotherapy,Ionizing radiation
156,Cryotherapy to pituitary gland,Cryoprobe
157,Laser excision of septum of vagina,Laser-generated electromagnetic radiation
158,Diathermy of choroid,Diathermy device
159,Radiofrequency destruction of celiac plexus,Radiofrequency controlled thermal probe
160,Angioplasty of aorta,Angioplasty catheter
161,Fine needle aspiration of axillary lymph node,Fine biopsy needle
162,Cryotherapy to retina,Cryoprobe
163,Magnetic resonance imaging of thoracic aorta,Magnetic resonance imaging unit
164,Provision of spectacle telescope,Eyeglasses
165,PET heart study,Positron emission tomography unit
166,Provision of ancillary low vision aid,Eyeglasses
167,Provision of scleral contact lens,Eyeglasses
168,Percutaneous needle biopsy of breast,Biopsy needle
169,Use of treadmill,"Treadmill, device"
170,Flexible cystoscopy and laser destruction of bladder lesion,Laser-generated electromagnetic radiation
171,Primary open wire fixation of fracture,Stainless steel wire suture
172,Low power laser therapy to foot,Laser-generated electromagnetic radiation
173,Cystodiathermy and destruction of bladder lesion,Diathermy device
174,"Prescription, fitting and dispensing of contact lens",Eyeglasses
175,Radionuclide therapy for thyroid suppression,Devices
176,Suture of Tenon's capsule,Surgical sutures
177,Embolectomy with catheter of subclavian artery by arm incision,Vascular Catheters
178,Pyelotomy with tube drainage,biomedical tube device
179,Empty and measure peritoneal dialysis fluid,Peritoneal dialysis solution (product)
180,Modification of contact lens (procedure),Contact Lenses
181,Suture of tendon of hand to skeletal attachment,Surgical sutures
182,Magnet extraction of foreign body from iris,Magnet <device>
183,Thrombectomy with catheter of subclavian artery by thoracic incision,catheter device
184,Reduction of closed metatarsal fracture with manipulation and percutaneous pinning,Medical pins
185,Closure of abdominal wall dehiscence,Surgical sutures
186,Teleradiotherapy with iodine-125,"Radiation, Nonionizing"
187,Repair of tricuspid valve with prosthesis,Heart Valve Prosthesis
188,Thrombectomy with catheter of renal artery by abdominal incision,catheter device
189,Grenz ray therapy,Radioactivity
190,Bolus design and fabrication,Devices
191,Repair of artery with suture,Surgical sutures
192,Forceps cephalic delivery,Obstetrical Forceps
193,Endoscopic laser destruction of lesion of lower bowel using fiberoptic sigmoidoscope,Laser-generated electromagnetic radiation
194,Core needle biopsy,Core biopsy needle
195,Laser therapy for retinal lesion,Laser-generated electromagnetic radiation
196,Revision to open reduction of dislocation and functional bracing,Functional brace
197,Primary open reduction of fragment of bone and fixation using screw,Internal Fixators
198,Other specified secondary open reduction of fracture of bone,Internal Fixators
199,Central venous cannula insertion via internal jugular vein,Vascular cannula
200,Vascular cannula unblockage,Vascular cannula
201,Arthroscopic removal foreign body from knee joint,Endoscopes
202,Staging laparoscopy,Endoscopes
203,Colostomy enema,Enema tube
204,Open insertion of right ventricular catheter,catheter device
205,Replacement of subarachnoid/subdural catheter,catheter device
206,Diagnostic Laparoscopy,Endoscopes
207,Cystoscopic catheterization of ureter,catheter device
208,Uchida fimbriectomy with tubal ligation by endoscopy,Endoscopes
209,Therapeutic colonoscopy,Endoscopes
210,Catheterization of eustachian tube,catheter device
211,Lower limb artery cannula insertion,Vascular cannula
212,Diagnostic arthroscopy of ankle joint,Endoscopes
213,Laparoscopic biopsy of uterus,Endoscopes
214,Laparoscopic cholecystectomy with cholangiography,Endoscopes
215,Therapeutic arthroscopic operations on semilunar cartilage,Endoscopes
216,Diagnostic endoscopic examination of sigmoid colon using rigid sigmoidoscope,Endoscopes
217,Other therapeutic endoscopic operations on ureter,Endoscopes
218,Other specified diagnostic fibreoptic bronchoscopy,Endoscopes
219,Cystoscopic extraction of ureteric calculus,Endoscopes
220,Endoscopic insertion of temporary rectal stent,Proctoscopes
221,Urinary contrast radiography NOS,Radiographic contrast media
222,Gastroscopy NEC (procedure) in SNOMEDCT_US_2016_03_01,Endoscopes
223,Diathermy procedure by body site,Diathermy device
224,Ureteroscopic laser fragmentation of ureteric calculus,Laser-generated electromagnetic radiation
225,Balloon distension of the bladder,Balloon dilatation catheter
226,Fiberoptic esophagoscopy and balloon dilatation,Balloon dilatation catheter
227,Linear accelerator electron teletherapy,"Radiation, Nonionizing"
228,Radiofrequency denervation of spinal facet joint of vertebra,Radiofrequency controlled thermal probe
229,Radiotherapy planning using simulator fluoroscopy,Devices
230,Stab peritoneal dialysis,Peritoneal dialysis solution (product)
231,Suction clearance of external auditory canal,Suction catheter
232,Chemical open pleurodesis,Substance
233,Magnetic resonance imaging of cervical spine,Magnetic resonance imaging unit
234,Pajot's maneuver,Obstetrical Forceps
235,Osteotomy of clavicle with internal fixation,Internal Fixators
236,"Injection of contrast media for radiography by catheter, supraselective",catheter device
237,Injection of Kveim antigen into skin,Syringes
238,Diathermy of ovary,Diathermy device
239,Placement of arterial cross clamp,Clamp (device)
240,Electrocoagulation of gastric lesion,Diathermy device
241,Total skin electron beam therapy,"Radiation, Nonionizing"
242,Internal fixation of bone of humerus,Internal Fixators
243,Osteorrhaphy,Stainless steel wire suture
244,Suture of wound of hindlimb,Surgical sutures
245,Reattachment of choroid and retina by diathermy,Electricity
246,Periosteal suture of ulna,Surgical sutures
247,Modification of contact lens (procedure),Eyeglasses
248,Resuture of cardiac septum prosthesis,Surgical sutures
249,Transillumination of nasal sinuses,Transilluminator
250,"Tracheobronchial catheter aspiration with fiberscope, bedside (procedure)",Flexible fiberoptic endoscope
251,"Phonocardiogram with ECG lead, interpretation and report",Holter Monitors
252,Internal fixation of bone of ulna,Internal Fixators
253,Teleradiotherapy with iodine-125,Radioactive implant
254,Implantation of electronic stimulator of spine,"Neurostimulator, device (physical object)"
255,Syringing of nasolacrimal duct,Syringes
256,"Deep radiation therapy, 200-300 KVP",Radioactivity
257,Suture of periosteum of femur,Surgical sutures
258,Epilation of eyebrow by forceps,Forceps
259,"Injection of contrast media for radiography by catheter, selective",catheter device
260,Percutaneous transluminal angioplasty of renal artery,Angioplasty catheter
261,Prescribing contact lens for aphakia,Contact Lenses
262,Radiation physics consultation,Devices
263,Tube feeding by drip method,Feeding tube
264,Fiberoptic endoscopic laser destruction of lesion of colon,Laser-generated electromagnetic radiation
265,Secondary open reduction of fracture of bone and intramedullary fixation however further qualified,Internal Fixators
266,Diagnostic endoscopic examination of peritoneum and biopsy of lesion of intra-abdominal organ NEC,Laparoscopes
267,Repair of retina for retinal detachment by photocoagulation,Light
268,Nephroscopic ultrasound fragmentation of ureteric calculus,Endoscopes
269,Endoscopic snare resection of lesion below trachea using rigid bronchoscope,Endoscopes
270,Esophagogastroscopy via gastrotomy,Endoscopes
271,Bronchoscopic arrest of hemorrhage,Endoscopes
272,Pull enteroscopy,Endoscopes
273,Erection study,Radiographic contrast media
274,Maxillary sinus endoscopy with removal of polyps,Endoscopes
275,Brain ventriculoscopy,Endoscopes
276,Bronchoscopy with surgical procedure,Endoscopes
277,Endoscopy of kidney,Endoscopes
278,Arthroscopy of elbow with partial synovectomy,Endoscopes
279,Removal of grommet from tympanic membrane,catheter device
280,Bilateral endoscopic occlusion of fallopian tubes,Endoscopes
281,Endoscopy of ovary and fallopian tube,Endoscopes
282,Lister perimeter plot,Perimeter measuring device
283,Epididymogram,Radiographic contrast media
284,Cystourethroscopy with ureteral catheterization and brush biopsy,Endoscopes
285,Other cystoscopic fragmentation of ureteric calculus,Endoscopes
286,hysterosalpingogram,Radiographic contrast media
287,Diathermy procedure by method of surgical action,Diathermy device
288,Ice therapy in elevation,Cryoprobe
289,Cold coagulation of lesion of cervix,Cryoprobe
290,Cryotherapy to nerves or ganglia,Cryoprobe
291,Cryotherapy to celiac plexus,Cryoprobe
292,Cryocuff treatment,Cold Sensation
293,Cryodenervation of spinal facet joint of thoracic vertebra,Cryoprobe
294,Bronchoscopic destruction of lesion - cautery,Bronchoscopes
295,Balloon mitral valvotomy,Medical Balloon Device
296,MRI of thyroid,Magnetic resonance imaging unit
297,Magnetic Resonance Imaging (MRI) of Spleen,Magnetic resonance imaging unit
298,PET cerebral perfusion study,Positron emission tomography unit
299,Injection of Kveim antigen into skin,Hypodermic Needles
300,Arterial clamp procedures,Clamp (device)
301,Low power laser therapy to neck,Laser-generated electromagnetic radiation
302,"Injection of contrast media for radiography by catheter, retrograde",catheter device
303,Endoscopic brush biopsy of ileum,Brush device
304,Computed tomography guidance for needle biopsy,Core biopsy needle
305,Transcatheter therapy for embolization,catheter device
306,Gastrotomy with suture repair of esophagogastric laceration,Surgical sutures
307,Epiphyseal arrest by stapling of distal radius AND ulna,"Staple, Surgical"
308,Suture of spinal dura mater,Surgical sutures
309,Fine needle aspiration of pancreas,Fine needle
310,Diagnostic Laparoscopy,Laparoscopes
311,Aspiration curettage of uterus after abortion,Curette
312,Repair of ventricular septal defect with prosthesis,Prosthesis
313,Suture of ligament,Surgical sutures
314,Magnetic Resonance Imaging (MRI) of Chest,Magnetic resonance imaging unit
315,"Electrocardiogram, esophageal lead",Holter Monitors
316,Thrombectomy with catheter of subclavian vein by neck incision,catheter device
317,Revision to closed reduction and internal fixation of proximal femoral fracture with screw/nail device alone,Bone Screws
318,Laser destruction of lesion of skin of head or neck,Light Coagulation
319,Traction for fracture of jaw,Traction unit
320,Combined photon therapy,Photons
321,Radiotherapy treatment groups,Devices
322,Revision to external fixation of fracture,External Fixation Devices
323,Other specified extracorporeal shockwave lithotripsy for renal calculus,Shock wave lithotripter
324,Central venous cannula insertion via external jugular vein,catheter device
325,Endoscopic laser destruction of lesion below trachea using rigid bronchoscope,Endoscopes
326,Pulmonary artery catheter insertion via subclavian vein,Vascular cannula
327,Fiberoptic esophagoscopy and injection sclerotherapy of varices,Endoscopes
328,Retrograde catheter ureteropyelography,Endoscopes
329,Endoscopy of coronary artery,Endoscopes
330,"Direct laryngoscopy, diagnostic, with operating microscope",Endoscopes
331,Pelvis endoscopy,Endoscopes
332,Introduction of aortic catheter by translumbar route,Vascular cannula
333,Temporary implant radiotherapy,Radiation
334,Laser iridotomy,Laser-generated electromagnetic radiation
335,Functional endoscopic sinus surgery - excisional surgery to middle turbinate,Endoscopes
336,Therapeutic fibreoptic endoscopic operation on trachea OS,Endoscopes
337,Excision of aneurysm of circle of Willis,Surgical sutures
338,Strontium 90 electron teletherapy,"Radiation, Nonionizing"
339,Percutaneous balloon angioplasty of arterial graft,Angioplasty catheter
340,Manual stimulation of acupuncture needle,Acupuncture needle
341,Insertion of chronic ambulatory peritoneal dialysis catheter,Peritoneal dialysis solution (product)
342,Teleradiotherapy protons,Protons
343,MRI of internal auditory meatus,Magnetic resonance imaging unit
344,Cine MRI of joint movement - knee,Magnetic resonance imaging unit
345,"Forceps delivery, face to pubes",Obstetrical Forceps
346,Esophageal self-bougienage,Bougie
347,Provision of work board,Eyeglasses
348,Heater probe treatment of gastric lesion,Thermal probe
349,Percutaneous balloon angioplasty of inferior vena cava,Angioplasty catheter
350,Laser destruction of skin lesion,Light Coagulation
351,Loop diathermy of cervix,Loop diathermy device
352,Diathermy of nasal turbinates,Diathermy device
353,Bronchoscopy with destruction of tumor by laser surgery,Bronchoscopes
354,Suture of ligament of lower extremity,Surgical sutures
355,Electronystagmography with vertical electrodes,electrode
356,Repair of tendon of hand by suture,Surgical sutures
357,Reattachment of choroid and retina by cryotherapy,Cold Sensation
358,Reattachment of choroid and retina by cryotherapy,Cryoprobe
359,Teleradiotherapy by linear accelerator,"Radiotherapy Systems, Linear Accelerator"
360,Core needle biopsy of gallbladder,Core biopsy needle
361,Ligation of fallopian tubes with division by endoscopy,Laparoscopes
362,Fine needle biopsy of prostate,Fine biopsy needle
363,Percutaneous transluminal angioplasty of peripheral artery,Angioplasty catheter
364,Excision of sacral pressure ulcer with primary suture,Surgical sutures
365,Aneurysmectomy of descending aorta with anastomosis,Surgical sutures
366,Tube feeding by Barron pump,pump (device)
367,Radionuclide therapy for hyperthyroidism,Radiation
368,Needle aspiration of urethra,Needle device
369,Endoscopic snare resection of lesion of lower bowel using fiberoptic sigmoidoscope,Snare instrument
370,Revision to open reduction of fracture dislocation and skin traction,Functional brace
371,Resuture wound,Surgical sutures
372,Other specified photodestruction of lesion of skin,Light Coagulation
373,Diagnostic flexible fiberoptic esophagoscopy,Flexible fiberoptic endoscope
374,Removal of subdural-peritoneal shunt,catheter device
375,Femoral artery cannula insertion,Vascular cannula
376,Methylene blue tubal test,Radiographic contrast media
377,Insertion of indwelling urethral catheter,catheter device
378,Endoscopic airway clearance,Endoscopes
379,Diagnostic fiberoptic endoscopic examination of colon and biopsy of lesion of colon,Endoscopes
380,Endoscopic coagulation of blood vessel of lower bowel using fiberoptic sigmoidoscope,Endoscopes
381,Cystoscopic extraction of ureteric calculus,Endoscopes
382,Flexible cystoscopy and cystodiathermy,Flexible endoscope
383,Rigid diagnostic cystoscopy and biopsy of bladder lesion,Endoscopes
384,Gynecogram,Radiographic contrast media
385,Intraoperative colonoscopy,Endoscopes
386,Bilateral endoscopic ligation and division of fallopian tubes,Endoscopes
387,"Cardiac catheterization, right heart and retrograde left",catheter device
388,Cannulation of ampulla of Vater,Cannula device
389,Endoscopic brush biopsy of trachea,Endoscopes
390,Insertion of central venous catheter NEC,Vascular cannula
391,Bronchoscopy with tracheal dilation,Endoscopes
392,Primary arthroscopic reduction and fixation of fracture,Endoscopes
393,Fibreoptic sigmoidoscopy NEC,Endoscopes
394,Cut-down venous cannulation,Vascular cannula
395,Selective laser trabeculoplasty,Laser-generated electromagnetic radiation
396,Cryotherapy of brain,Cryoprobe
397,Biopsy using Crosby capsule,Crosby capsule
398,Cryotherapy of conjunctival lesion,Cryoprobe
399,Van der Graaff X-ray therapy,"Radiation, Nonionizing"
400,Radiofrequency denervation of spinal facet joint of lumbar vertebra,Radiofrequency controlled thermal probe
401,Percutaneous balloon angioplasty of extracranial carotid artery,Angioplasty catheter
402,Percutaneous balloon angioplasty of thoracic aorta,Angioplasty catheter
403,Making of beam direction shell for radiotherapy,Devices
404,Fine needle aspiration of supraclavicular lymph node,Fine biopsy needle
405,Fine needle aspiration of pelvic lymph node,Fine needle
406,Cryoablation operation for arrhythmia,Cryoprobe
407,Internal cardioversion,electrode
408,Core needle biopsy of stomach,Core biopsy needle
409,Exploratory burrhole of cranium,Trephine
410,Laser treatment of esophageal lesion,Laser-generated electromagnetic radiation
411,Snare resection of lesion - large intestine,Snare instrument
412,Fine needle biopsy of heart,Fine biopsy needle
413,Incision of urethral stricture with laser,Laser-generated electromagnetic radiation
414,Bililite therapy with ultraviolet light,Bilirubin light
415,Coronary angioplasty by open chest approach,Angioplasty catheter
416,laparoscopic unilateral repair of inguinal hernia with graft or prosthesis,Laparoscopes
417,Bottle feeding,"Bottle, device"
418,Suture of thymus,Surgical sutures
419,Suture of cerebral dura mater,Surgical sutures
420,"Infusion of intra-arterial thrombolytic agent with percutaneous transluminal coronary angioplasty, multiple vessels",Angioplasty catheter
421,"Suture of infrapatellar tendon, primary",Surgical sutures
422,"Dilation of nasolacrimal duct, retrograde",Probes
423,Cauterization of cervix by laser surgery,Laser-generated electromagnetic radiation
424,"Radiation therapy isodose plan, rotation field",Devices
425,Reattachment of retina by diathermy,Diathermy device
426,Trephine biopsy (procedure),Trephine
427,Endoscopic excision of lesion of anus,Proctoscopes
428,Embolectomy with catheter of innominate artery by arm incision,Vascular Catheters
429,Cryotherapy of ciliary body (procedure),Cryoprobe
430,Laser destruction of lesion of skin of head or neck,Laser-generated electromagnetic radiation
431,Therapeutic proctoscopy,Proctoscopes
432,Primary closed reduction spinal fracture and external fixation,External Fixation Devices
433,Extracorporeal shockwave lithotripsy for renal calculus,Shock wave lithotripter
434,Other specified cryotherapy to sympathetic nerve,Cryoprobe
435,High-energy beam therapy,"Radiation, Nonionizing"
436,Peripheral venous cannula insertion - dorsum of foot,catheter device
437,Clean intermittent self-catheterization,catheter device
438,Endoscopic removal of foreign body from trachea using rigid bronchoscope,Endoscopes
439,Pancreatic vein cannula insertion,Vascular cannula
440,Transurethral resection of male bladder neck,Endoscopes
441,Heparinizing central line,Vascular cannula
442,Arthroscopic synovial biopsy of shoulder joint,Endoscopes
443,Diagnostic endoscopic examination of ventricle of brain and biopsy of lesion of ventricle of brain,Endoscopes
444,Laparoscopic bilateral repair of inguinal hernia with prosthesis or graft,Endoscopes
445,Arthroscopy of knee,Endoscopes
446,Arthroscopic debridement of knee joint,Endoscopes
447,"Catheterization, Bronchial",catheter device
448,Ureteroscopic extraction of ureteric calculus without disintegration,Endoscopes
449,Endoscopy of scrotum,Endoscopes
450,Excision of urethral polyps,Endoscopes
451,Provision of spectacles,Ocular Prosthesis
452,Arthroscopy of knee with medial meniscus repair,Endoscopes
453,Goldmann visual field,Perimeter measuring device
454,Friedmann screener plot,Perimeter measuring device
455,Angioplasty of branches of abdominal aorta,Angioplasty catheter
456,Therapeutic ureteroscopic operation on ureter,Endoscopes
457,Other specified endoscopic bilateral occlusion of fallopian tubes,Endoscopes
458,High dose brachytherapy,Radiation
459,"Radiation Therapy, Lymphatic",Devices
460,Cryotherapy to scar neuroma,Cryoprobe
461,Transluminal radiofrequency aortic valvotomy,Radiofrequency controlled thermal probe
462,Making of bite block for radiotherapy,Devices
463,Making of template for radiotherapy,Devices
464,Calculation of teletherapy parameters,Devices
465,Electrocautery to internal nose,Diathermy device
466,Peritoneal dialysis bag procedure,Peritoneal dialysis solution (product)
467,Intracorneal insertion of ring,Ocular Prosthesis
468,Fine needle aspiration of mass in the neck,Fine needle
469,Provision of artificial eye,Eyeglasses
470,PET study for tumor uptake of methionine,Positron emission tomography unit
471,Needle biopsy of lesion of abdominal wall,Biopsy needle
472,Percutaneous fine needle aspiration of mastectomy scar,Fine needle
473,Biopsy using mesh-covered balloon,Gastrointestinal biopsy device
474,Forceps delivery,Obstetrical Forceps
475,Laser surgery of mouth,Laser-generated electromagnetic radiation
476,ECG automated dysrhythmia monitoring,Holter Monitors
477,Electrocautery of lesion of esophagus,Electricity
478,Repair of arteriovenous fistula by suture,Surgical sutures
479,Application of breast pump,pump (device)
480,Catheter ablation of lesion of heart,catheter device
481,Decompression chamber therapy,Hyperbaric chamber
482,Prosthetic replacement of temporomandibular joint (procedure),Joint Prosthesis (device)
483,Endoscopic brush biopsy of large intestine,Brush device
484,Diagnostic flexible fiberoptic esophagoscopy,Flexible fiberoptic endoscope
485,Erysiphake extraction of cataract by intracapsular approach,Suction catheter
486,Internal fixation of tarsals and metatarsals without fracture reduction,Internal Fixators
487,Electrocardiogram with vectorcardiogram,Holter Monitors
488,Excision of intracardiac tumor with cardiopulmonary bypass,Heart-Lung Machine
489,Tube pericardiostomy,biomedical tube device
490,Aneurysmectomy of aortic arch with anastomosis,Surgical sutures
491,Uterine implantation of radium,Gamma Rays
492,MRI of joint of upper extremity,Magnetic resonance imaging unit
493,"Neodymium, yttrium, aluminum garnet laser photocoagulation",Neodymium-Doped Yttrium Aluminum Garnet Lasers
494,Fine needle biopsy of uterus,Fine biopsy needle
495,Implantation of cardiac temporary transvenous pacemaker system during and immediately following cardiac surgery,Cardiac transvenous pacemaker
496,Thrombectomy with catheter of aortoiliac artery by abdominal incision,catheter device
497,Fine needle aspiration of lesion of peritoneal cavity,Fine needle
498,Laparoscopic appendectomy,Laparoscopes
499,Skin fluorescence test by Wood's light,Wood's light
500,Electrocardiographic recording from artificial pacemaker,Holter Monitors
501,fitting artificial leg (treatment),Leg Prosthesis (device)
502,Tenodesis for rupture of long tendon of biceps,Surgical sutures
