,CUI1,CUI2
101,Family history of neoplasm of brain,Brain Neoplasms
102,Family history of coronary arteriosclerosis,Coronary Arteriosclerosis
103,Family history of aneurysm of artery,Arterial aneurysm
104,History of stable aneurysm of abdominal aorta,Aortic Aneurysm
105,Suspected cervical spine instability,Cervical spine instability
106,Family history of malignant neoplasm of breast in first degree relative,Malignant neoplasm of breast
107,History of occlusive disease of artery of lower extremity,Occlusive disease of artery of lower extremity
108,History of occlusive disease of artery of upper extremity,Occlusive disease of artery of upper extremity
109,Family history of celiac disease,Celiac Disease
110,Family history of chronic myeloid leukemia,"Myeloid Leukemia, Chronic"
111,Family history of cancer of the esophagus,Malignant neoplasm of esophagus
112,Family history of problem behavior,Abnormal behavior
113,Family history of color blindness,Color blindness
114,Family history of sleep apnea,Sleep Apnea Syndromes
115,Family history of malignant neoplasm of testis,Malignant neoplasm of testis
116,Family history of malignant neoplasm of thyroid,Malignant neoplasm of thyroid
117,Family history of malignant neoplasm of urinary bladder,Malignant neoplasm of urinary bladder
118,Family history of psoriasis with arthropathy,"Arthritis, Psoriatic"
119,Family history of scoliosis deformity of spine,"Scoliosis, unspecified"
120,History of claudication,Claudication (finding)
121,Family history of benign prostatic hyperplasia,Benign Prostatic Hyperplasia
122,Family history of chronic renal impairment,Chronic Kidney Insufficiency
123,Family history of disorder of lung,Lung diseases
124,Family history of restless legs syndrome,Restless Legs Syndrome
125,Family history of dissection of aorta,Dissection of aorta
126,Family history of cerebral artery occlusion,Cerebral artery occlusion
127,Family history of malignant neoplasm of thoracic cavity structure,Malignant neoplasm of thoracic cavity structure
128,Family history of diabetes mellitus type 1,"Diabetes Mellitus, Insulin-Dependent"
129,Family history of diabetes mellitus type 2,"Diabetes Mellitus, Non-Insulin-Dependent"
130,Family history of Raynaud phenomenon,Raynaud Phenomenon
131,Family history of renal failure syndrome,Kidney Failure
132,Family history of disorder of pancreas,Pancreatic Diseases
133,Family history of fracture of proximal end of femur,Fracture of proximal end of femur
134,Family history of genetic disorder carrier,Genetic Carriers
135,Family history of juvenile rheumatoid arthritis,Juvenile rheumatoid arthritis
136,Family history of malignant neoplasm of kidney,Malignant neoplasm of kidney
137,Family history of malignant neoplasm of ovary,Malignant neoplasm of ovary
138,Family history of spinal stenosis,Spinal Stenosis
139,Family history of seizure disorder,Epilepsy
140,Family history of osteopenia,Osteopenia
141,Family history of tinnitus,Tinnitus
142,Family history of visual disturbance,Visual disturbance
143,Family history of tremor,Tremor
144,Family history of amyotrophic lateral sclerosis,Amyotrophic Lateral Sclerosis
145,Family history of amnesia,Amnesia
146,Family history of chronic ulcerative proctitis,Chronic ulcerative proctitis
147,Family history of mitral valve regurgitation,Mitral Valve Insufficiency
148,Family history of aneurysm of thoracic aorta,"Aortic Aneurysm, Thoracic"
149,Family history of mastoiditis,Mastoiditis
150,Family history of rheumatic fever,Rheumatic Fever
151,Family history of sarcoidosis,Sarcoidosis
152,Family history of pulmonary embolism,Pulmonary Embolism
153,Family history of uveitis,Uveitis
154,Family history of periodic limb movement disorder,Nocturnal Myoclonus Syndrome
155,Family history of nephrotic syndrome,Nephrotic Syndrome
156,Family history of movement disorder,Movement Disorders
157,Family history of malignant neoplasm of gastrointestinal tract,Malignant tumor of digestive organ
158,Family history of neuropathy,Neuropathy
159,Family history of syncope,Syncope
160,Family history of malignant neoplasm of genital structure,Malignant neoplasm of genital structure
161,Family history of perinatal disorder,Disease
162,History of occlusion of cerebral artery,Cerebral artery occlusion
163,Family history of breast cancer 1 gene mutation,BRCA1 gene mutation positive
164,Family history of breast cancer 2 gene mutation,BRCA2 gene mutation positive
165,Human leukocyte antigen B27 negative arthropathy,Arthropathy
166,Transformation zone of uterine cervix not visible,Transformation zone of uterine cervix visible
167,History of peripheral arterial occlusive disease,Peripheral arterial occlusive disease
168,History of malignant neoplasm of endocrine gland,Malignant neoplasm of endocrine gland
169,History of malignant neoplasm of head and/or neck,Malignant Head and Neck Neoplasm
170,History of malignant neoplasm of nervous system,malignant neurologic neoplasms
171,Family history of degenerative disorder of macula,Macular degeneration
172,Family history of disorder of peripheral nervous system,Peripheral Nervous System Diseases
173,Family history of alpha-1-antitrypsin deficiency,alpha 1-Antitrypsin Deficiency
174,Suspected inflammatory arthritis,Arthritis
175,History of occlusion of central retinal vein,Central retinal vein occlusion
176,History of malignant mesothelioma of pleura,Malignant Pleural Mesothelioma
177,History of occlusion of central retinal artery,Central Retinal Artery Occlusion
178,History of asymptomatic human immunodeficiency virus infection,Asymptomatic human immunodeficiency virus infection
179,History of spinal cord infarct,Infarction of spinal cord
180,History of aneurysm,Aneurysm
181,History of malignant neoplasm of spinal cord,Malignant neoplasm of spinal cord
182,History of neuroblastoma,Neuroblastoma
183,Suspected deep vein thrombosis,Deep Vein Thrombosis
184,Recent injury of posterior cruciate ligament,Injury of posterior cruciate ligament
185,Family history of diverticulitis of colon,Colonic Diverticulitis
186,Family history of atrial fibrillation,Atrial Fibrillation
187,Family history of bulimia nervosa,Bulimia Nervosa
188,Family history of presenile dementia,Presenile dementia
189,Family history of cleft palate with cleft lip,Cleft palate with cleft lip
190,Family history of congestive heart failure,Congestive heart failure
191,Family history of anorexia nervosa,Anorexia Nervosa
192,"Family history of attention deficit hyperactivity disorder, predominantly inattentive type","Attention-Deficit/Hyperactivity Disorder, Predominantly Inattentive Type"
193,Family history of renal cell carcinoma,Conventional (Clear Cell) Renal Cell Carcinoma
194,Family history of ventricular premature beats,Premature ventricular contractions
195,Family history of non-Hodgkin's lymphoma,"Lymphoma, Non-Hodgkin"
196,Family history of Hodgkin's disease,Hodgkin Disease
197,Family history of trigeminal neuralgia,Trigeminal Neuralgia
198,History of aneurysm of iliac artery,Iliac Aneurysm
199,Human leukocyte antigen B27 negative arthropathy of wrist,Disorder of wrist joint
200,History of diabetic peripheral angiopathy,Diabetic peripheral angiopathy
201,History of malignant neoplasm of neck,Cancer of Neck
202,Mother does not smoke,Smoker
203,No history of eclampsia,Eclampsia
204,Family history of cardiovascular disease in first degree female relative less than 65 years of age,Cardiovascular Diseases
205,Family history of human immunodeficiency virus infection,HIV Infections
206,History of deliberate self neglect,Self-Neglect
207,Both parents misuse drugs,Drug abuser
208,History of recurrent tonsillitis,Tonsillitis
209,Family history of myocarditis,Myocarditis
210,Paternal drug misuse,Drug abuser
211,Family history of neoplasm of upper aerodigestive tract,Upper Aerodigestive Tract Neoplasms
212,History of peritonsillar abscess,Peritonsillar Abscess
213,Suspected infectious enteritis,Infectious enteritis
214,History of threatening violent behavior toward others,Threatening behavior
215,Has never shared drug injection equipment,Shares drug injecting equipment
216,Family history of cardiovascular disease in first degree male relative less than 55 years of age,Cardiovascular Diseases
217,Family history of hearing loss,hearing impairment
218,History of abnormal cervical Papanicolaou smear,Abnormal cervical smear
219,History of cerebrovascular accident with residual deficit,Cerebrovascular accident
220,History of violent behavior toward others,Violent acts towards others
221,Nonfasting,Fasting
222,Family history of cerebral infarction,Cerebral Infarction
223,History of aortoiliac atherosclerosis,Aortoiliac atherosclerosis
224,Full renal function recovered,Renal Insufficiency
225,Full renal function recovered,Normal renal function
226,Family history of acquired immune deficiency syndrome,Acquired Immunodeficiency Syndrome
227,Bacterial growth absent,Specimen related microbial interpretation
228,Hemicrania,Headache
229,Unilateral cleft of primary palate,Cleft of primary palate
230,Unilateral coronoid hyperplasia of mandible,Disorder of mandible
231,Unilateral coronoid hypoplasia of mandible,Disorder of mandible
232,Unilateral traumatic amputation of arm without complication,Traumatic amputation of arm
233,Unilateral inguinal hernia with gangrene AND obstruction,Inguinal hernia with gangrene and obstruction
234,Hemiparesis,Finding of power of skeletal muscle
235,"Unilateral femoral hernia, without obstruction or gangrene, recurrent","Hernia, Femoral"
236,FH: Depression,Depressive disorder
237,FH: Father deaf,hearing impairment
238,Imprisonment of family member,Imprisonment (finding)
239,Husband in prison,Imprisonment (finding)
240,Spouse works away from home,Employment finding
241,Both parents smoke,Smoker
242,Both parents smoke,Smoker
243,H/O: depression,Depressive disorder
244,Unilateral deafness,hearing impairment
245,Unilateral earache,Earache
246,Unilateral leg edema,Leg edema
247,Unilateral recurrent inguinal hernia with obstruction but no gangrene,Inguinal hernia with obstruction but no gangrene
248,Unilateral congenital macrostomia,Macrostomia
249,Unilateral epilepsy,Epilepsy
250,Unilateral chronic serous otitis,Chronic serous otitis media
251,Unilateral hyperactive labyrinthine dysfunction,Hyperactive labyrinthine dysfunction
252,Unilateral hypoactive labyrinthine dysfunction,Hypoactive labyrinthine dysfunction
253,Labyrinthine unilateral reactive loss,Labyrinthine dysfunction
254,Unilateral conductive hearing loss with unrestricted hearing on the contralateral side,Conductive hearing loss
255,Unilateral sensorineural hearing loss with unrestricted hearing on the contralateral side,Sensory hearing loss
256,Unilateral mixed conductive and sensorineural hearing loss with unrestricted hearing on the contralateral side,"Hearing Loss, Mixed Conductive-Sensorineural"
257,Unilateral partial vocal cord paralysis,Vocal Cord Paralysis
258,Unilateral complete paralysis of vocal cords,Vocal Cord Paralysis
259,Unilateral condylar mandibular hypoplasia,Hypoplasia of mandibular condyle
260,Unilateral irreducible inguinal hernia,Irreducible inguinal hernia
261,Unilateral recurrent irreducible inguinal hernia,Irreducible inguinal hernia
262,Unilateral recurrent simple inguinal hernia,"Hernia, Inguinal"
263,Unilateral irreducible femoral hernia,Irreducible femoral hernia
264,Unilateral recurrent irreducible femoral hernia,Irreducible femoral hernia
265,Unilateral recurrent simple femoral hernia,"Hernia, Femoral"
266,Unilateral traumatic amputation at OR above elbow with complication,Traumatic amputation of arm
267,"Cleft palate with cleft lip, unilateral, complete",Complete cleft hard and soft palate
268,"Cleft palate with cleft lip, unilateral, incomplete",Incomplete cleft hard and soft palate
269,"Cleft palate with cleft lip, unilateral, incomplete",Cleft palate with cleft lip
270,Cleft hard palate with unilateral cleft lip,Cleft palate with cleft lip
271,Unilateral Renal Hypoplasia,Congenital hypoplasia of kidney
272,Unilateral renal dysplasia,Renal dysplasia
273,Unilateral dysplastic hip,Congenital Dysplasia Of The Hip
274,Unilateral unstable hip,Congenital instability of hip joint
275,Unilateral complete cleft palate,Complete cleft hard and soft palate
276,Unilateral traumatic amputation below the elbow without mention of complication,Traumatic amputation of arm
277,Unilateral traumatic amputation below the elbow with complication,"Traumatic amputation, below elbow"
278,Unilateral traumatic amputation of upperlimb above elbow without mention of complication,"Traumatic amputation, above elbow"
279,Unilateral traumatic amputation of upper limb above elbow with complication,"Traumatic amputation, above elbow"
280,Unilateral traumatic amputation of arm at unspecified level without mention of complication,Traumatic amputation of arm
281,Unilateral traumatic amputation of arm at unspecified level with complication,Traumatic amputation of arm
282,Unilateral traumatic amputation of foot without complication,Traumatic amputation of foot
283,Unilateral traumatic amputation of foot with complication,Traumatic amputation of foot
284,Unilateral traumatic amputation below the knee without mention of complication,Traumatic amputation of lower extremity
285,Unilateral traumatic amputation below the knee with complication,Traumatic amputation of lower extremity
286,Unilateral traumatic amputation above the knee without mention of complication,Traumatic amputation of lower extremity
287,Unilateral traumatic amputation above the knee with complication,Traumatic amputation of lower extremity
288,Unilateral traumatic amputation of leg unspecified without mention of complication,Traumatic amputation of lower extremity
289,Unilateral extensor plantar response,Babinski Reflex
290,Unilateral congenital dysplasia of lung with vascular anomalies,Dysplasia of lung
291,Diffuse unilateral subacute neuroretinitis,Neuroretinitis
292,Unilateral enlargement of tonsillar structure,Large tonsils (finding)
293,Unilateral small kidney with contralateral hypertrophy,Small kidney
294,Unilateral small kidney without contralateral hypertrophy,Small kidney
295,Unilateral acquired lentiginosis,Acquired lentiginosis
296,Unilateral nevoid telangiectasia,Telangiectasis
297,Unilateral lentiginosis,Lentigo
298,Unilateral femoral hernia with gangrene,Femoral hernia with gangrene
299,Unilateral flexor plantar response,Flexor plantar response finding
300,Unilateral equivocal plantar response,Equivocal plantar response
301,Unilateral absent plantar response,Absent plantar response
302,Unilateral visual field constriction,Visual field constriction
303,Unilateral reduction of alpha activity,Focal continuous EEG abnormality
304,Focal episodic unilateral three per second spike wave,Focal episodic EEG abnormality
305,Unilateral agenesis of cerebellum,Agenesis of cerebellum
306,Congenital unilateral absence of hemidiaphragm,Congenital absence of diaphragm
307,Unilateral maldescent of testis,Cryptorchidism
308,Unilateral renal agenesis with contralateral hypoplasia or dysplasia,Congenital absence of kidney
309,Congenital unilateral vesicoureterorenal reflux,Congenital vesico-ureteric reflux
310,Unilateral cleft hard palate,Cleft Palate
311,Unilateral incomplete cleft lip and/or alveolus,Incomplete cleft hard and soft palate
312,Unilateral incomplete cleft lip and/or alveolus,Cleft palate with cleft lip
313,Unilateral complete cleft lip and/or alveolus,Cleft upper lip
314,Unilateral segmental cavernous hemangioma,"Hemangioma, Cavernous"
315,Unilateral simple inguinal hernia,"Hernia, Inguinal"
316,Unilateral Cryptorchidism,Cryptorchidism
317,Congenital unilateral subluxation of hip,Congenital subluxation of hip
318,Nystagmus absent,Nystagmus
319,Meningism absent,Meningism
320,Meningism present,Meningism
321,H/O: thrombosis,Thrombosis
322,Unilateral caudal displacement of diaphragm,Disease of diaphragm
323,Unilateral shortlasting neuralgiform pain with conjunctival injection and tearing syndrome,Neurogenic pain
324,Parent unemployed,Unemployment
325,Unemployed father,Unemployment
326,Unemployed mother,Unemployment
327,Unilateral femoral hernia with gangrene AND obstruction,Femoral hernia with gangrene
328,Unilateral upper motor neurone lesion,Upper motor neurone lesion
329,Unilateral ocular fixation,Ocular fixation preference - finding
330,Unilateral cleft lip,Cleft upper lip
331,Unilateral post-traumatic gonarthrosis,Arthropathy of knee joint
332,FH: Thrombosis,Thrombosis
333,Unilateral inguinal hernia with gangrene,Inguinal hernia with gangrene
334,Unilateral mastalgia,Mastodynia
335,"Cleft lip, unilateral, incomplete",Cleft upper lip
336,"Congenital dislocation of hip, unilateral","Hip Dislocation, Congenital"
337,On examination - no disease present,Disease
338,Unilateral acheiria,Congenital absence of hand
339,Unilateral congenital absence of foot,Congenital absence of foot
340,Elevated blood-pressure reading without diagnosis of hypertension,Increase in blood pressure
341,Elevated blood-pressure reading without diagnosis of hypertension,Hypertensive disease
342,Pathology examination findings absent,General pathology
343,No thrombus,Definite thrombus
344,"Unilateral or unspecified femoral hernia, with obstruction, without gangrene",Femoral hernia with obstruction but no gangrene
345,No smokers in the household,Smoker
346,Unilateral motor nerve conduction block,Motor nerve conduction block
347,Unilateral sensory nerve conduction block,Sensory nerve conduction block
348,Unilateral superior oblique palsy,Fourth cranial nerve paresis
349,Born by ventouse delivery,Birth
350,Partial unilateral paresis,Finding of power of skeletal muscle
351,Unilateral sacral flexion,Sacral flexion
352,Unilateral sacral extension,Sacral extension
353,Cerebrospinal (CSF) fluid flow absent,Free flow of (CSF) cerebrospinal fluid
354,Unilateral renal atrophy,Atrophy of kidney
355,Unilateral neural hearing loss,Neural hearing loss
356,Unilateral sensory hearing loss,Sensory hearing loss
357,Unilateral obstruction of fallopian tube,Fallopian tube obstruction
358,Unilateral traumatic amputation of upper limb above elbow,"Traumatic amputation, above elbow"
359,Labyrinthine unilateral reactive loss,Labyrinthine dysfunction
360,Family history of malignant neoplasm of pharynx,Malignant neoplasm of pharynx
361,Family history of malignant neoplasm of ovary,ovarian neoplasm
362,Family history of thromboembolic disorder,Thromboembolism
363,Family history of synovial cyst of popliteal space,Popliteal Cyst
364,Family history of lupus erythematosus,Lupus Erythematosus
365,Family history of multiple myeloma,Multiple Myeloma
366,Mother does not smoke,Smoker
367,Family history of cardiovascular disease in first degree female relative less than 65 years of age,Cardiovascular Diseases
368,Family history of human immunodeficiency virus infection,HIV Infections
369,History of deliberate self neglect,Self-Neglect
370,Both parents misuse drugs,Drug abuser
371,Both parents misuse drugs,Drug abuser
372,History of recurrent tonsillitis,Tonsillitis
373,Family history of myocarditis,Myocarditis
374,Paternal drug misuse,Drug abuser
375,Family history of neoplasm of upper aerodigestive tract,Upper Aerodigestive Tract Neoplasms
376,History of peritonsillar abscess,Peritonsillar Abscess
377,Suspected infectious enteritis,Infectious enteritis
378,History of threatening violent behavior toward others,Threatening behavior
379,Has never shared drug injection equipment,Shares drug injecting equipment
380,Family history of cardiovascular disease in first degree male relative less than 55 years of age,Cardiovascular Diseases
381,Family history of hearing loss,hearing impairment
382,History of abnormal cervical Papanicolaou smear,Abnormal cervical smear
383,History of cerebrovascular accident with residual deficit,Cerebrovascular accident
384,History of violent behavior toward others,Violent acts towards others
385,Nonfasting,Fasting
386,Family history of cerebral infarction,Cerebral Infarction
387,History of aortoiliac atherosclerosis,Aortoiliac atherosclerosis
388,Family history of acquired immune deficiency syndrome,Acquired Immunodeficiency Syndrome
389,Destot sign present,Destot sign
390,Destot sign absent,Destot sign
391,History of sickle cell anemia,"Anemia, Sickle Cell"
392,History of craniopharyngioma,Craniopharyngioma
393,History of premature labor,Premature Obstetric Labor
394,History of splenomegaly,Splenomegaly
395,History of immune thrombocytopenia,Thrombocytopenia due to platelet alloimmunization
396,History of chronic urinary tract infection,Chronic urinary tract infection
397,History of infectious disease of central nervous system,Central Nervous System Infection
398,History of Fanconi anemia,Fanconi Anemia
399,History of Diamond-Blackfan anemia,"Anemia, Diamond-Blackfan"
400,"Heart murmur, undetermined whether functional or organic",Heart murmur
401,History of thrombophilia,Thrombophilia
402,Presence of radioactive implant not known,Radioactive implant in situ
403,No cardiac pacemaker in situ,Cardiac pacemaker in situ (device status)
404,No radioactive implant in situ,Radioactive implant in situ
405,History of exposure to lead,Accidental exposure to metals or their compounds
406,History of exposure to lead,At risk - finding
407,Presence of cardiac pacemaker not known,Cardiac pacemaker in situ (device status)
408,Drug misuse by mother,Drug abuser
409,Liveborn born in hospital,Birth
410,Alexia and agraphia present,Agraphia
411,Alexia and agraphia present,Alexia
412,Twin liveborn born in hospital,Birth
413,Twin liveborn born in hospital by cesarean section,Birth
414,Liveborn born in hospital by cesarean section,Birth
415,History of neurodevelopmental disorder,Developmental Disabilities
416,Single liveborn born in hospital by cesarean section,Birth
417,Unilateral conductive hearing loss,Conductive hearing loss
418,"Cleft palate, unilateral, incomplete",Incomplete cleft hard and soft palate
419,Swyer-James Syndrome,Pulmonary Emphysema
420,Unilateral traumatic amputation of leg at OR above knee with complication,Traumatic amputation of lower extremity
421,Unilateral traumatic amputation below elbow without complication,Traumatic amputation of arm
422,Unilateral complete paralysis of vocal cords,Paralysis of glottis
423,recurrent unilateral inguinal hernia with gangrene and obstruction,Inguinal hernia with gangrene and obstruction
424,Unilateral inguinal hernia,"Hernia, Inguinal"
425,Unilateral paralysis of tongue,Paralysis of tongue
426,Unilateral traumatic amputation of leg without complication,Traumatic amputation of lower extremity
427,Unilateral agenesis of kidney,Congenital absence of kidney
428,"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",Inguinal hernia with obstruction but no gangrene
429,Unilateral traumatic amputation at OR above elbow without complication,Traumatic amputation of arm
430,unilateral femoral hernia without obstruction or gangrene,"Hernia, Femoral"
431,Unilateral recurrent inguinal hernia,"Hernia, Inguinal"
432,"unilateral femoral hernia with gangrene, recurrent",Femoral hernia with gangrene
433,"Cleft lip, unilateral, complete",Cleft upper lip
434,Partial unilateral paralysis,Paralysed
435,Unilateral small kidney,Small kidney
436,Unilateral traumatic amputation of leg below knee with complication,Traumatic amputation of lower extremity
437,"Unilateral inguinal hernia, with gangrene, recurrent",Recurrent inguinal hernia with gangrene
438,Unilateral traumatic amputation of arm with complication,Traumatic amputation of arm
439,Complete unilateral paresis,Finding of power of skeletal muscle
440,Unilateral hypoactive labyrinthine dysfunction,Labyrinthine dysfunction
441,Unilateral condylar hyperplasia of mandible,Hyperplasia of mandibular condyle
442,Unilateral traumatic amputation of foot without complication,Traumatic amputation of foot
443,Unilateral traumatic amputation of leg at OR above knee without complication,Traumatic amputation of lower extremity
444,Complete unilateral paralysis,Paralysed
445,Unilateral recurrent femoral hernia with obstruction but no gangrene,Femoral hernia with obstruction but no gangrene
446,recurrent unilateral femoral hernia with gangrene and obstruction,Femoral hernia with gangrene
447,Unilateral traumatic amputation of leg below knee without complication,Traumatic amputation of lower extremity
448,Unilateral cartilaginous centrum of cervical vertebra,Congenital abnormal shape of centrum of cervical vertebra
449,Unilateral cartilaginous centrum of lumbar vertebra,Congenital abnormal shape of centrum of lumbar vertebra
450,Unilateral cartilaginous centrum of sacral vertebra,Congenital abnormal shape of centrum of sacral vertebra
451,Unilateral cartilaginous centrum of thoracic vertebra,Congenital abnormal shape of centrum of thoracic vertebra
452,Unilateral facial paresis,Facial hemiparesis
453,"Unilateral sensory loss of face and trunk, opposite sides",Absence of sensation
454,Unilateral cataract,Cataract
455,"Hearing Loss, Unilateral",hearing impairment
456,history of neonatal jaundice,Neonatal Jaundice
457,Unilateral inguinal hernia with gangrene AND obstruction,Inguinal hernia with gangrene and obstruction
458,"Unilateral femoral hernia, without obstruction or gangrene, recurrent","Hernia, Femoral"
459,FH: premature coronary heart disease,Cardiovascular Diseases
460,No family history of malignancy,Malignant Neoplasms
461,No family history of cardiovascular accident or stroke,Cardiovascular Diseases
462,No FH: Glaucoma,Glaucoma
463,No FH: Allergy,Hypersensitivity
464,No FH: Cardiovascular disease,Cardiovascular Diseases
465,No family history of stroke and/or transient ischemic attack,Cerebrovascular Disorders
466,No FH: Hypertension,Hypertensive disease
467,No family history diabetes,Diabetes Mellitus
468,Family history of infectious disease,Communicable Diseases
469,FH: Tuberculosis,Tuberculosis
470,FH: Syphilis,Syphilis
471,FH: Gonorrhea,Gonorrhea
472,FH: neoplasm of skin,Skin Neoplasms
473,FH: neoplasm of male genital organ,"Genital Neoplasms, Male"
474,Family history of urological neoplasm,Neoplastic disease
475,Family history of leukemia,leukemia
476,FH: neoplasm of ovary,ovarian neoplasm
477,FH: neoplasm of cervix,Uterine Cervical Neoplasm
478,FH: neoplasm of uterus,Uterine Neoplasms
479,Family history of endocrine disorders,Endocrine System Diseases
480,FH: Thyroid disorder,Thyroid Diseases
481,Family history of diabetes mellitus,Diabetes Mellitus
482,Family history of metabolic disorder,Metabolic Diseases
483,FH: Nutritional deficiency,Malnutrition
484,FH: Gout,Gout
485,Family history of cystic fibrosis,Cystic Fibrosis
486,FH: Porphyria,Disorders of Porphyrin Metabolism
487,FH: Obesity,Obesity
488,FH: Cholinesterase deficiency,Pseudocholinesterase deficiency
489,Osteoporosis family history,Osteoporosis
490,Family history: Hypercholesterolemia,Hypercholesterolemia
491,FH: Blood disorder,Disorder of cellular component of blood
492,FH: Hereditary spherocytosis,Hereditary spherocytosis
493,FH: Thalassemia,Thalassemia
494,Family history of sickle cell anemia,"Anemia, Sickle Cell"
495,FH: Sickle cell trait,Sickle Cell Trait
496,Family history of mental disorder,Mental disorders
497,FH: Senile dementia,Senile dementia
498,FH: Drug dependency,Drug Dependence
499,FH: Schizophrenia,Schizophrenia
500,FH: Depression,Depressive disorder
