,CUI1,CUI2
110,Congenital Heart Defects,Cardiac Surgery procedures
111,Deep Vein Thrombosis,Leg Injuries and Disorders
112,Deep Vein Thrombosis,Vascular Diseases
113,Deep Vein Thrombosis,Pulmonary Embolism
114,Deep Vein Thrombosis,Blood Clot
115,Deep Vein Thrombosis,Peripheral Arterial Diseases
116,Dengue Fever,Virus Diseases
117,Dengue Fever,"Hemorrhagic Fevers, Viral"
118,Mental Depression,Suicide
119,Mental Depression,Mood Disorders
120,Mental Depression,Seasonal Affective Disorder
121,Mental Depression,"Depression, Postpartum"
122,Mental Depression,Mental disorders
123,Mental Depression,Antidepressive Agents
124,Mental Depression,Bipolar Disorder
125,Diet,Diabetic Diet
126,Diet,Child Nutritional Physiological Phenomena
127,Diet,Vegetarian diet
128,Diet,Weight maintenance regimen
129,Diet,Nutrition outcomes
130,Diet,Nutrition for Seniors
131,Diphtheria,Childhood Immunization
132,Dislocations,Sprains and Strains
133,Dislocations,Athletic Injuries
134,Dislocations,Arthropathy
135,Xerostomia,Sjogren's Syndrome
136,Xerostomia,Mouth Diseases
137,Xerostomia,Salivary Gland Diseases
138,Xerostomia,Halitosis
139,Dwarfism,Hereditary Diseases
140,Dwarfism,Growth Disorders
141,Eczema,Exanthema
142,Eczema,Dermatologic disorders
143,Ehlers-Danlos Syndrome,Connective Tissue Diseases
144,Erectile dysfunction,Penile Diseases
145,Erectile dysfunction,Sexual Problems in Men
146,Erectile dysfunction,Sexual Health
147,Erectile dysfunction,Men's Health (attribute)
148,Malignant neoplasm of esophagus,Esophageal Diseases
149,Malignant neoplasm of esophagus,Malignant Head and Neck Neoplasm
150,Ocular Motility Disorders,Disorder of eye
151,Facial Injuries and Disorders,Jaw injury
152,Facial Injuries and Disorders,Nose Injuries and Disorders
153,Facial Injuries and Disorders,Bell Palsy
154,Facial Injuries and Disorders,Trigeminal Neuralgia
155,Facial Injuries and Disorders,Craniofacial Abnormalities
156,Facial Injuries and Disorders,Cleft palate with cleft lip
157,Facial Injuries and Disorders,Cosmetic Plastic Surgery
158,Family issues,Child Care
159,Family issues,Patient Rights
160,Family issues,Parenting behavior
161,Family issues,Divorce
162,Family issues,Adoption
163,Family issues,Advance Directives
164,Fetal Alcohol Syndrome,Developmental Disabilities
165,Fetal Alcohol Syndrome,Congenital defects
166,Fetal Alcohol Syndrome,substance abuse pregnancy
167,Fetal Alcohol Syndrome,Fetal Health and Development
168,Fetal Alcohol Syndrome,Pregnancy and Medicines
169,Financial Assistance,Health Insurance
170,Financial Assistance,Medicare
171,Financial Assistance,Medicare Prescription Drug Coverage
172,Financial Assistance,Medicaid
173,Fluid and Electrolyte Balance,Dehydration
174,Fluid and Electrolyte Balance,Minerals
175,Fluid and Electrolyte Balance,Dietary Potassium
176,gastrointestinal gas,Stomach Diseases
177,gastrointestinal gas,Dyspepsia
178,gastrointestinal gas,Abdominal Pain
179,gastrointestinal gas,Digestive System Disorders
180,Hereditary Diseases,Congenital anomaly of brain
181,Hereditary Diseases,Dwarfism
182,Hereditary Diseases,Phenylketonurias
183,Hereditary Diseases,Fragile X Syndrome
184,Hereditary Diseases,Genes and Gene Therapy
185,Hereditary Diseases,Rare Diseases
186,Hereditary Diseases,Down Syndrome
187,Hereditary Diseases,Genetic screening method
188,Hereditary Diseases,Hemochromatosis
189,Hereditary Diseases,Leukodystrophy
190,Hereditary Diseases,Congenital defects
191,Hereditary Diseases,Genetic Brain Disorders
192,Hereditary Diseases,Celiac Disease
193,Hereditary Diseases,Genetic Counseling
194,Hereditary Diseases,Osteogenesis Imperfecta
195,Hereditary Diseases,Cleft palate with cleft lip
196,Hereditary Diseases,Cystic Fibrosis
197,Hereditary Diseases,Prader-Willi Syndrome
198,Healthy Living,Exercise and Physical Fitness
199,Healthy Living,Health Checkup
200,Healthy Living,Family history
201,Healthy Living,Screening procedure
202,Healthy Living,mental health
203,Infection caused by Helicobacter pylori,Peptic Ulcer
204,Infection caused by Helicobacter pylori,Malignant neoplasm of stomach
205,HIV/AIDS in Women,HIV/AIDS and Pregnancy
206,HIV/AIDS in Women,Acquired Immunodeficiency Syndrome
207,HIV/AIDS in Women,HIV/AIDS Medicines
208,HIV/AIDS in Women,Living with HIV/AIDS
209,Hormone replacement therapy,Hormones
210,Hormone replacement therapy,Menopause
211,Immune System Diseases,Immunization
212,Immune System Diseases,Autoimmune Diseases
213,Impetigo,Streptococcal Infections
214,Impetigo,Staphylococcal Infections
215,Impetigo,Dermatologic disorders
216,World Health,Traveler's Health
217,Liver diseases,Hepatolenticular Degeneration
218,Liver diseases,Hepatitis A
219,Liver diseases,Hepatitis C
220,Liver diseases,Malignant neoplasm of liver
221,Liver diseases,Reye Syndrome
222,Liver diseases,Liver Cirrhosis
223,Liver diseases,Icterus
224,Liver diseases,Hepatitis
225,Liver diseases,Hepatitis B
226,Liver diseases,Transplantation of liver
227,Liver diseases,Digestive System Disorders
228,Age related macular degeneration,Retinal Diseases
229,Age related macular degeneration,Disorder of eye
230,Age related macular degeneration,Vision Impairment and Blindness
231,Malnutrition,Minerals
232,Malnutrition,Infant and Newborn Nutrition
233,Malnutrition,Vitamins
234,Malnutrition,Body Weight
235,Malnutrition,Child Nutritional Physiological Phenomena
236,Malnutrition,Nutrition outcomes
237,Malnutrition,Nutrition for Seniors
238,Malnutrition,Malabsorption Syndrome
239,Marfan Syndrome,Connective Tissue Diseases
240,Marijuana Abuse,Drug abuse
241,Marijuana Abuse,Drugs and Young People
242,melanoma,Sun Exposure
243,melanoma,Malignant neoplasm of skin
244,Memory,Dementia
245,Memory,Mild cognitive disorder
246,Memory,Alzheimer's Disease
247,Nevus,Birthmark
248,Nevus,Skin Pigmentation Disorder
249,Myopathy,Myasthenia Gravis
250,Myopathy,Movement Disorders
251,Myopathy,Multiple Sclerosis
252,Myopathy,Myositis
253,Myopathy,Charcot-Marie-Tooth Disease
254,Myopathy,Fibromyalgia
255,Myopathy,Tendinitis
256,Myopathy,Muscle Cramp
257,Myopathy,Sprains and Strains
258,Myopathy,Neuromuscular Diseases
259,Myopathy,Sarcoma of soft tissue
260,Myopathy,Muscular Dystrophy
261,Myasthenia Gravis,Myopathy
262,Myasthenia Gravis,Neuromuscular Diseases
263,Myasthenia Gravis,Autoimmune Diseases
264,Mycobacterium Infections,Bacterial Infections
265,Mycobacterium Infections,Tuberculosis
266,Obsessive-Compulsive Disorder,Anxiety
267,Obsessive-Compulsive Disorder,Personality Disorders
268,Obsessive-Compulsive Disorder,Mental disorders
269,Degenerative polyarthritis,Rheumatoid Arthritis
270,Degenerative polyarthritis,Arthritis
271,Degenerative polyarthritis,Arthropathy
272,"Drugs, Non-Prescription",drug safety
273,"Drugs, Non-Prescription",Pharmaceutical Preparations
274,"Drugs, Non-Prescription",Cold and Cough Medicines
275,"Drugs, Non-Prescription",Adverse reaction to drug
276,"Drugs, Non-Prescription",Medication Error
277,"Drugs, Non-Prescription",Medicines and Children
278,"Drugs, Non-Prescription",Analgesics
279,Patient Rights,Family issues
280,Patient Rights,Health Literacy
281,Patient Rights,End of Life Issues
282,Patient Rights,Talking With Your Doctor
283,Patient Rights,patient safety
284,Patient Rights,Personal Health Records
285,Penile Diseases,Erectile dysfunction
286,Penile Diseases,Sexual Problems in Men
287,Penile Diseases,Sexual Health
288,Penile Diseases,Male Circumcision
289,Penile Diseases,Testicular Diseases
290,Penile Diseases,Men's Health (attribute)
291,Phenylketonurias,Hereditary Diseases
292,Phenylketonurias,Metabolic Diseases
293,Phenylketonurias,Neonatal Screening
294,Phenylketonurias,Genetic Brain Disorders
295,Acute contagious conjunctivitis,Eye Infection
296,Prescription Drug Abuse,Pharmaceutical Preparations
297,Prescription Drug Abuse,Drug abuse
298,Pulmonary Hypertension,Lung diseases
299,Refractive Errors,Eye Wear
300,Refractive Errors,Photorefractive Keratectomy
301,Refractive Errors,Corneal Diseases
302,Refractive Errors,Disorder of eye
303,Refractive Errors,Vision Impairment and Blindness
304,Rett Syndrome,Developmental Disabilities
305,Rett Syndrome,Degenerative Nerve Diseases
306,Schizophrenia,Psychotic Disorders
307,Schizophrenia,Mental disorders
308,Smoking,Cessation of smoking
309,Smoking,Smoking and Youth
310,Smoking,Malignant neoplasm of lung
311,Smoking,Smokeless Tobacco
312,Smoking,Environmental Tobacco Smoke
313,Spinal Cord Diseases,nervous system disorder
314,Spinal Cord Diseases,Spinal Stenosis
315,Spinal Cord Diseases,Spina Bifida
316,Spinal Cord Diseases,Spinal Muscular Atrophy
317,Spinal Cord Diseases,Spinal Cord Injuries
318,Spinal Cord Diseases,Amyotrophic Lateral Sclerosis
319,Spinal Cord Diseases,Syringomyelia
320,Splenic Diseases,Lymphatic Diseases
321,Streptococcal Infections,Cellulitis
322,Streptococcal Infections,Impetigo
323,Streptococcal Infections,Bacterial Infections
324,Streptococcal Infections,Pneumococcal Infections
325,Suicide,Mental Depression
326,Suicide,End of Life Issues
327,Suicide,Mental disorders
328,Teen Violence,Teens' Page
329,Teen Violence,Teen Mental Health
330,Teen Violence,Child Behavior Disorders
331,Teen Violence,Teen Health
332,Teen Violence,Bullying
333,Teen Violence,Domestic Violence
334,Teens' Page,Teen Violence
335,Teens' Page,Teen Health
336,Teens' Page,Pregnancy in Adolescence
337,Teens' Page,Teen Sexual Health
338,Tetanus,Immunization
339,Tetanus,Bacterial Infections
340,Tetanus,Childhood Immunization
341,Tick bite (disorder),Bacterial Infections
342,Tick bite (disorder),Insect Bites and Stings
343,Tick bite (disorder),Spider Bites
344,Tick bite (disorder),Animal bite
345,Tick bite (disorder),Lyme Disease
346,Toddler Health,Child health care
347,Toddler Health,Toddler Nutrition
348,Toddler Health,Toddler Development
349,Toddler Health,Childhood Immunization
350,Dental caries,Child Dental Health
351,Dental caries,Oral health
352,Dental caries,Tooth Diseases
353,Gilles de la Tourette syndrome,Movement Disorders
354,Gilles de la Tourette syndrome,nervous system disorder
355,Toxoplasmosis,Animal Diseases and Your Health
356,Toxoplasmosis,HIV/AIDS and Infections
357,Toxoplasmosis,Parasitic Diseases
358,Tremor,Movement Disorders
359,Tremor,Parkinson Disease
360,"Twins, Triplets, Multiple Births",Childbirth
361,"Twins, Triplets, Multiple Births",Health Problems in Pregnancy
362,Disorder of ureter,Urinary Bladder Diseases
363,Disorder of ureter,Urination
364,Uterine Cancer,Uterine Diseases
365,Uterine Cancer,cervical cancer
366,Uterine Cancer,Hysterectomy
367,Uterine Cancer,Women's Health Checkup
368,Uterine Cancer,Uterine Fibroids
369,Uterine Diseases,Uterine Cancer
370,Uterine Diseases,cervical cancer
371,Uterine Diseases,Endometriosis
372,Uterine Diseases,Cervix Diseases
373,Uterine Diseases,Pelvic Support Problems
374,Uterine Diseases,Hysterectomy
375,Uterine Diseases,Women's Health
376,Uterine Diseases,Uterine Fibroids
377,Uterine Diseases,Vaginal Hemorrhage
378,Veterans Health,Veterans and Military Family Health
379,Veterans Health,Homeless Health Concerns
380,Veterans Health,Post-Traumatic Stress Disorder
381,Virus Diseases,Dengue Fever
382,Virus Diseases,Influenza
383,Virus Diseases,Immunization
384,Virus Diseases,Monkeypox Virus Infections
385,Virus Diseases,Infection caused by Norovirus
386,Virus Diseases,Cytomegalovirus Infections
387,Virus Diseases,Herpes Simplex Infections
388,Virus Diseases,Communicable Diseases
389,Virus Diseases,Measles
390,Virus Diseases,West Nile viral infection
391,Virus Diseases,Chickenpox
392,Virus Diseases,Hepatitis C
393,Virus Diseases,Acquired Immunodeficiency Syndrome
394,Virus Diseases,Rabies (disorder)
395,Virus Diseases,Herpes zoster disease
396,Virus Diseases,Common Cold
397,Virus Diseases,Polio and Post-Polio Syndrome
398,Virus Diseases,Rubella
399,Virus Diseases,Erythema Infectiosum
400,Virus Diseases,Hantavirus Infections
401,Virus Diseases,Mumps
402,Virus Diseases,Respiratory Syncytial Virus Infections
403,Virus Diseases,"Hemorrhagic Fevers, Viral"
404,Virus Diseases,Rotavirus Infections
405,Virus Diseases,Warts
406,Virus Diseases,Human Papillomavirus
407,Virus Diseases,Infectious Mononucleosis
408,Virus Diseases,"Skin Diseases, Infectious"
409,Hepatolenticular Degeneration,Liver diseases
410,Hepatolenticular Degeneration,Metabolic Diseases
411,Hepatolenticular Degeneration,Genetic Brain Disorders
412,Yeast infection,Vulvar Diseases
413,Yeast infection,Mycoses
414,Yeast infection,Vaginal Diseases
415,Anus Diseases,Defecation
416,Anus Diseases,Fecal Incontinence
417,Anus Diseases,Anal carcinoma
418,Anus Diseases,Rectal Diseases
419,Anus Diseases,Hemorrhoids
420,Animal Diseases and Your Health,Toxoplasmosis
421,Animal Diseases and Your Health,Cat-Scratch Disease
422,Animal Diseases and Your Health,Monkeypox Virus Infections
423,Animal Diseases and Your Health,West Nile viral infection
424,Animal Diseases and Your Health,Rabies (disorder)
425,Animal Diseases and Your Health,Influenza in Birds
426,Animal Diseases and Your Health,Influenza due to Influenza A virus subtype H1N1
427,Animal Diseases and Your Health,Pet Health
428,Animal Diseases and Your Health,Animal bite
429,Animal Diseases and Your Health,Creutzfeldt-Jakob disease
430,Animal Diseases and Your Health,Lyme Disease
431,Ankylosing spondylitis,Rheumatoid Arthritis
432,Ankylosing spondylitis,Spine Injuries and Disorders
433,Back Injuries,"Disk, Herniated"
434,Back Injuries,Back Pain
435,Dysbarism,Ear Diseases
436,Dysbarism,Water Safety (Recreational)
437,Dysbarism,Hearing Disorders and Deafness
438,Dysbarism,Traveler's Health
439,Benign Neoplasm,Neurofibromatoses
440,Benign Neoplasm,Acoustic Neuroma
441,Benign Neoplasm,Colonic Polyps
442,Benign Neoplasm,Tuberous Sclerosis
443,Benign Neoplasm,Uterine Fibroids
444,Urinary Bladder Diseases,Disorder of ureter
445,Urinary Bladder Diseases,Interstitial Cystitis
446,Urinary Bladder Diseases,Urinary Incontinence
447,Urinary Bladder Diseases,Pelvic Support Problems
448,Urinary Bladder Diseases,Malignant neoplasm of urinary bladder
449,Urinary Bladder Diseases,Urethral Diseases
450,Urinary Bladder Diseases,Urinary tract infection
451,Urinary Bladder Diseases,Urination
452,Fecal Incontinence,Defecation
453,Fecal Incontinence,Anus Diseases
454,Fecal Incontinence,Rectal Diseases
455,Bursitis,Elbow Injuries and Disorders
456,Bursitis,Tendinitis
457,Bursitis,Knee Injuries and Disorders
458,Bursitis,Hip Injuries and Disorders
459,Bursitis,Arthropathy
460,Malignant Neoplasms,Cancer--Living with Cancer
461,Malignant Neoplasms,Chemotherapy
462,Malignant Neoplasms,Cancer Alternative Therapies
463,Malignant Neoplasms,Therapeutic radiology procedure
464,Chemotherapy,Cancer--Living with Cancer
465,Chemotherapy,Malignant Neoplasms
466,Chemotherapy,Cancer Alternative Therapies
467,Chemotherapy,Pharmaceutical Preparations
468,Cardiomyopathies,Congenital Heart Defects
469,Cardiomyopathies,Diabetic Heart Disease
470,Cardiomyopathies,Heart Diseases
471,Cat-Scratch Disease,Animal Diseases and Your Health
472,Cat-Scratch Disease,Animal bite
473,Cerebellar Diseases,Congenital anomaly of brain
474,Cerebellar Diseases,Movement Disorders
475,Cerebellar Diseases,Ataxia Telangiectasia
476,Cerebellar Diseases,Degenerative Nerve Diseases
477,Cerebellar Diseases,Genetic Brain Disorders
478,Cerebellar Diseases,Brain Diseases
479,Cerebellar Diseases,Friedreich Ataxia
480,cervical cancer,Uterine Cancer
481,cervical cancer,Uterine Diseases
482,cervical cancer,Cervix Diseases
483,cervical cancer,Women's Health Checkup
484,cervical cancer,Human Papillomavirus
485,Childhood Brain Neoplasm,Malignant Childhood Neoplasm
486,College Health,School Health
487,College Health,Underage Drinking
488,College Health,Teen Health
489,Common Infant and Newborn Problems,Child health care
490,Common Infant and Newborn Problems,Infant and Newborn Development
491,Common Infant and Newborn Problems,Infant and Newborn Nutrition
492,Common Infant and Newborn Problems,Uncommon Infant and Newborn Problems
493,Common Infant and Newborn Problems,Baby Health Checkup
494,Common Infant and Newborn Problems,Infant and Newborn Care
495,Common Infant and Newborn Problems,Medicines and Children
496,Coping with Disasters,Disaster Relief Planning
497,Coping with Disasters,Biodefense and Bioterrorism
498,Cardiopulmonary Resuscitation,Cardiac Arrest
499,Cardiopulmonary Resuscitation,First Aid
500,Cryptosporidiosis,HIV/AIDS and Infections
501,Cryptosporidiosis,Parasitic Diseases
502,Cryptosporidiosis,Drinking Water
503,Cryptosporidiosis,Water Pollution
504,Dehydration,Fluid and Electrolyte Balance
505,Dehydration,Diarrhea
506,Dehydration,Nausea and vomiting
507,Dehydration,Heat illness
508,Dementia,Memory
509,Dementia,Mild cognitive disorder
510,Dementia,Alzheimer's Disease
511,Dementia,Brain Diseases
512,Dementia,Delirium
513,Dementia,Lewy Body Disease
514,Diabetes in Children and Teens,"Diabetes Mellitus, Non-Insulin-Dependent"
515,Diabetes in Children and Teens,Diabetic Diet
516,Diabetes in Children and Teens,Diabetes Mellitus
517,Diabetes in Children and Teens,Hypoglycemic Agents
518,Diabetes in Children and Teens,Complications of Diabetes Mellitus
519,Diabetes in Children and Teens,"Diabetes Mellitus, Insulin-Dependent"
520,"Diabetes Mellitus, Non-Insulin-Dependent",Diabetes in Children and Teens
521,"Diabetes Mellitus, Non-Insulin-Dependent",Diabetic Diet
522,"Diabetes Mellitus, Non-Insulin-Dependent",Diabetes Mellitus
523,"Diabetes Mellitus, Non-Insulin-Dependent",Hypoglycemic Agents
524,"Diabetes Mellitus, Non-Insulin-Dependent",Complications of Diabetes Mellitus
525,"Diabetes Mellitus, Non-Insulin-Dependent","Diabetes Mellitus, Insulin-Dependent"
526,Diabetic Diet,Diet
527,Diabetic Diet,Diabetes in Children and Teens
528,Diabetic Diet,"Diabetes Mellitus, Non-Insulin-Dependent"
529,Diabetic Diet,Carbohydrates
530,Diabetic Diet,Diabetes Mellitus
531,Diabetic Diet,"Diabetes Mellitus, Insulin-Dependent"
532,Diabetic Nephropathy,Diabetes Mellitus
533,Diabetic Nephropathy,Kidney Diseases
534,Diabetic Nephropathy,Complications of Diabetes Mellitus
535,Diabetic Nephropathy,Kidney Failure
536,Diabetic Nephropathy,Kidney Transplantation
537,Emergency medical service,First Aid
538,Pulmonary Emphysema,Pulmonary rehabilitation (procedure)
539,Pulmonary Emphysema,Oxygen Therapy Care
540,Pulmonary Emphysema,alpha 1-Antitrypsin Deficiency
541,Pulmonary Emphysema,"Bronchitis, Chronic"
542,Endometriosis,Uterine Diseases
543,Endometriosis,Female infertility
544,Endometriosis,Menstruation
545,Environmental Health,Electromagnetic Fields
546,Environmental Health,Hazardous Waste
547,Environmental Health,"Air Pollution, Indoor"
548,Environmental Health,Pesticides
549,Environmental Health,Noise
550,Environmental Health,Exposure to radiation
551,Environmental Health,Air Pollution
552,Environmental Health,Drinking Water
553,Environmental Health,Filamentous fungus
554,Environmental Health,Petroleum Pollution
555,Environmental Health,Water Pollution
556,Environmental Health,occupational health specialty
557,Eosinophilic disorder,Hematological Disease
558,Eye Wear,Refractive Errors
559,Eye Wear,Self-Help Devices
560,Eye Wear,Disorder of eye
561,Fire Safety,Burn injury
562,Influenza,Virus Diseases
563,Influenza,Germs and Hygiene
564,Influenza,Influenza in Birds
565,Influenza,Common Cold
566,Influenza,Influenza due to Influenza A virus subtype H1N1
567,Food Safety,Botulism
568,Food Safety,Foodborne Disease
569,Food Safety,Pesticides
570,Food Safety,Escherichia coli Infections
571,Food Safety,Drinking Water
572,Food Safety,Food Labeling
573,Food Safety,Nutrition outcomes
574,Food Safety,Creutzfeldt-Jakob disease
575,Fragile X Syndrome,Hereditary Diseases
576,Fragile X Syndrome,Developmental Disabilities
577,Gastrointestinal Hemorrhage,Hemorrhoids
578,Gastrointestinal Hemorrhage,Peptic Ulcer
579,Gastrointestinal Hemorrhage,Hemorrhage
580,Gastrointestinal Hemorrhage,Disorder of small intestine
581,Genes and Gene Therapy,Hereditary Diseases
582,Genes and Gene Therapy,Genetic screening method
583,Hand Injuries and Disorders,Elbow Injuries and Disorders
584,Hand Injuries and Disorders,Finger Injuries
585,Hand Injuries and Disorders,Wrist Injuries
586,Hand Injuries and Disorders,Shoulder Injuries and Disorders
587,Hand Injuries and Disorders,Athletic Injuries
588,Hand Injuries and Disorders,Raynaud Disease
589,Hand Injuries and Disorders,Arm Injuries
590,Hand Injuries and Disorders,Carpal Tunnel Syndrome
591,Hand Injuries and Disorders,Fracture
592,Health care facility,Choosing a Doctor or Health Care Service
593,Health care facility,Hospice Care
594,Health care facility,Nursing Homes
595,Health Insurance,Financial Assistance
596,Health Insurance,Medicare
597,Health Insurance,Medicare Prescription Drug Coverage
598,Health Insurance,Medicaid
599,Health Insurance,Managed Care
600,Health Problems in Pregnancy,Childbirth
601,Health Problems in Pregnancy,"Twins, Triplets, Multiple Births"
602,Health Problems in Pregnancy,HIV/AIDS and Pregnancy
603,Health Problems in Pregnancy,Childbirth Problems
604,Health Problems in Pregnancy,Gestational Diabetes
605,Health Problems in Pregnancy,High Blood Pressure in Pregnancy
606,Health Problems in Pregnancy,"Pregnancy Complications, Infectious"
607,Health Problems in Pregnancy,Rhesus incompatibility
608,Health Problems in Pregnancy,Pregnancy in Adolescence
609,Health Problems in Pregnancy,Pregnancy
610,Health Problems in Pregnancy,"Infant, Premature"
611,Health Problems in Pregnancy,substance abuse pregnancy
612,Health Problems in Pregnancy,Fetal Health and Development
613,Health Problems in Pregnancy,Pregnancy and Medicines
614,Health Problems in Pregnancy,Prenatal care
615,Heart valve disease,Heart Disease in Women
616,Heart valve disease,Cardiac rehabilitation
617,Heart valve disease,Heart Diseases
618,Heart valve disease,Cardiac Surgery procedures
619,Heart valve disease,Mitral Valve Prolapse Syndrome
620,Heartburn,Gastroesophageal reflux disease
621,Heartburn,Chest Pain
622,Heartburn,Dyspepsia
623,Heel Injuries and Disorders,Foot Injuries and Disorders
624,Heel Injuries and Disorders,Foot Health
625,Heel Injuries and Disorders,Fracture
626,"Disk, Herniated",Back Injuries
627,"Disk, Herniated",Spine Injuries and Disorders
628,"Disk, Herniated",Back Pain
629,"Disk, Herniated",Sciatica
630,HIV/AIDS and Pregnancy,HIV/AIDS in Women
631,HIV/AIDS and Pregnancy,Health Problems in Pregnancy
632,HIV/AIDS and Pregnancy,HIV/AIDS and Infections
633,HIV/AIDS and Pregnancy,Acquired Immunodeficiency Syndrome
634,HIV/AIDS and Pregnancy,"Pregnancy Complications, Infectious"
635,HIV/AIDS and Pregnancy,HIV/AIDS Medicines
636,HIV/AIDS and Pregnancy,Pregnancy
637,HIV/AIDS and Pregnancy,Living with HIV/AIDS
638,Urticaria,Adverse reaction to drug
639,Urticaria,Hypersensitivity
640,Household Products,Cosmetics
641,Household Products,"Air Pollution, Indoor"
642,Household Products,Pesticides
643,Household Products,safety of children
644,Household Products,Poisoning
645,Hydrocephalus,Congenital anomaly of brain
646,Hydrocephalus,Neural Tube Defects
647,Hydrocephalus,Brain Diseases
648,Immunization,Immune System Diseases
649,Immunization,Tetanus
650,Immunization,Virus Diseases
651,Immunization,Bacterial Infections
652,Immunization,Communicable Diseases
653,Immunization,Biodefense and Bioterrorism
654,Immunization,Rubella
655,Immunization,Traveler's Health
656,Immunization,Childhood Immunization
657,impaired driving,Motor Vehicle Safety
658,Infant and Newborn Development,Common Infant and Newborn Problems
659,Infant and Newborn Development,Toddler Development
660,Infant and Newborn Development,Uncommon Infant and Newborn Problems
661,Infant and Newborn Development,Infant and Newborn Care
662,Infant and Newborn Development,Child Development
663,Internet Safety,safety of children
664,Interstitial Cystitis,Urinary Bladder Diseases
665,Interstitial Cystitis,Urination
666,Iron,Minerals
667,Iron,Anemia
