,CUI1,CUI2
43,PTPN1 Signaling Pathway,TRPV6 wt Allele
44,ERBB2 Signaling Pathway,IL6R wt Allele
45,Cytokine-Cytokine Receptor Signaling Pathway,CRLF2 wt Allele
46,Thrombin/Protease-Activated Receptor Signaling Pathway,F2 wt Allele
47,IL23-Mediated Signaling Pathway,IL12B wt Allele
48,Gastric Acid Secretion Pathway,CALM1 wt Allele
49,MAPKinase Signaling Pathway,RIPK1 wt Allele
50,Endocytosis Pathway,TFRC wt Allele
51,Viral Myocarditis Pathway,HLA-DQA1 wt Allele
52,Notch Signaling Pathway,NOTCH3 wt Allele
53,Calcium Signaling in the CD4+ TCR Pathway,IFNG wt Allele
54,CARM1 Transcription Regulation Pathway,NCOA3 wt Allele
55,Hepatocyte Growth Factor Receptor Signaling Pathway PID,AKT1S1 wt Allele
56,Fc-Epsilon Receptor I Signaling Pathway PID,MS4A2 wt Allele
57,Chemokine Signaling Pathway,PIK3CD wt Allele
58,Jak-STAT Signaling Pathway,PIK3CD wt Allele
59,IFN Gamma Signaling Pathway,JAK2 wt Allele
60,Stat3 Signaling Pathway,JAK2 wt Allele
61,Pathogenic Escherichia coli Infection Pathway,WAS wt Allele
62,Long-Term Depression Pathway,PRKCA wt Allele
63,Entamoeba histolytica Infection Pathway,PRKCB wt Allele
64,Chemokine Signaling Pathway,PRKCB wt Allele
65,Hepatocyte Growth Factor Receptor Signaling Pathway PID,PTK2 wt Allele
66,Natural Killer Cell-Mediated Cytotoxicity Pathway,TNF wt Allele
67,G-Protein Signaling Pathway,RAF1 wt Allele
68,GPCR Signaling Pathway,RAF1 wt Allele
69,Visual Signal Transduction Pathway,ARRB1 wt Allele
70,PDGFR-beta Signaling Pathway,STAT1 wt Allele
71,PDGF Signaling Pathway,STAT1 wt Allele
72,Toll-Like Receptor Signaling Pathway,PIK3CB wt Allele
73,TPO Signaling Pathway,CSNK2A1 wt Allele
74,Endometrial Cancer Pathway,AXIN2 wt Allele
75,NOD-Like Receptor Signaling Pathway,NOD1 wt Allele
76,IL2RB Pathway,PIK3CG wt Allele
77,Arachidonic Acid Metabolism Pathway,CBR3 wt Allele
78,Natural Killer Cell-Mediated Cytotoxicity Pathway,KLRC2 wt Allele
79,Erk1/Erk2 MAPK Signaling Pathway,STAT3 wt Allele
80,Stat3 Signaling Pathway,STAT3 wt Allele
81,Jak-STAT Signaling Pathway,STAT4 wt Allele
82,Multi-Drug Resistance Factor Pathway,GSTP1 wt Allele
83,Malaria Pathway,ITGAL wt Allele
84,Chemokine Signaling Pathway,STAT5B wt Allele
85,mTOR Signaling Pathway KEGG,PIK3R3 wt Allele
86,Hemoglobin Chaperone Pathway,GATA1 wt Allele
87,PLK1 Signaling Pathway,ECT2 wt Allele
88,Cancer Susceptibility Pathway,FANCA wt Allele
89,Drug Metabolism by Cytochrome P450 Pathway,CYP2C8 wt Allele
90,Linoleic Acid Metabolism Pathway,CYP2C8 wt Allele
91,BMP Receptor Signaling Pathway,BMP6 wt Allele
92,Prostate Cancer Pathway,E2F1 wt Allele
93,Amino and Nucleotide Sugars Metabolism Pathway,HK2 wt Allele
94,T Cell Receptor Signaling Pathway KEGG,PAK6 wt Allele
95,T-Cell Apoptosis Pathway,HLA-DRA wt Allele
96,Cell Adhesion Molecule Signaling Pathway,CDH2 wt Allele
97,Alzheimer's Disease Pathway KEGG,TNFRSF1A wt Allele
98,CXCR4-Mediated Signaling Pathway,PDPK1 wt Allele
99,Cysteine and Methionine Metabolism Pathway,DNMT3B wt Allele
100,Allograft Rejection Pathway,CD40 wt Allele
101,MAPK Signaling Pathway,FGF10 wt Allele
102,p53 Signaling Pathway KEGG,FAS wt Allele
103,Chagas Disease Pathway,CFLAR wt Allele
104,PPAR Signaling Pathway,UBC wt Allele
105,Tert Regulation Pathway,MYC wt Allele
106,p38 MAPK Signaling Pathway BioCarta,MYC wt Allele
107,Extracellular Matrix Binding Pathway,SHC1 wt Allele
108,Chagas Disease Pathway,CALR wt Allele
109,Focal adhesion pathway,IGF1R wt Allele
110,Fc Epsilon Receptor I Signaling Pathway KEGG,PDK1 wt Allele
111,T-Cell Receptor Signaling Pathway in Naive CD8+ T Cells,PDK1 wt Allele
112,Wnt Signaling Pathway KEGG,MAPK10 wt Allele
113,MAPK Signaling Pathway,MKNK2 wt Allele
114,Cytokine-Cytokine Receptor Signaling Pathway,LEPR wt Allele
115,Oocyte Maturation Pathway,PGR wt Allele
116,Inositol Phosphate Metabolism Pathway,PLCE1 wt Allele
117,IGF-1 Signaling Pathway,MAP2K1 wt Allele
118,IGF1R Antiapoptosis Pathway,MAP2K1 wt Allele
119,Prion Disease Pathway,MAP2K1 wt Allele
120,Retinol Metabolism Pathway,UGT1A4 wt Allele
121,TNFR2 Signaling Pathway,MAP3K14 wt Allele
122,Splicing Regulation Pathway,HRAS wt Allele
123,ATF-2 Transcription Factor Signaling Pathway,SELE wt Allele
124,TNF Stress Related Signaling Pathway,MAP4K4 wt Allele
125,Chemokine Signaling Pathway,AKT3 wt Allele
126,Renal Cell Carcinoma Pathway,AKT3 wt Allele
127,Focal adhesion pathway,MET wt Allele
128,Homologous Recombination Pathway,TOP3B wt Allele
129,B Cell Receptor Signaling Pathway,RAC3 wt Allele
130,Reelin Signaling Pathway BioCarta,FYN wt Allele
131,Telomere Pathway,XRCC5 wt Allele
132,Allograft Rejection Pathway,CD28 wt Allele
133,Bystander B Cell Activation Pathway,CD28 wt Allele
134,Acute Myeloid Leukemia Pathway,FLT3 wt Allele
135,Acute Myeloid Leukemia Pathway,SPI1 wt Allele
136,MAPK Signaling Pathway,MECOM wt Allele
137,Endothelin Pathway,AKT1 wt Allele
138,Glucocorticoid Receptor Regulatory Network,AKT1 wt Allele
139,Actin Cytoskeleton Regulation Pathway,CHRM4 wt Allele
140,Pyk2 and Map Kinase Pathway,GRB2 wt Allele
141,Angiopoietin-1 Receptor Signaling Pathway,ELK1 wt Allele
142,Leishmaniasis Infection Pathway,ELK1 wt Allele
143,p38 MAPK Signaling Pathway BioCarta,ELK1 wt Allele
144,Nectin Adhesion Pathway,PIK3R1 wt Allele
145,Viral Myocarditis Pathway,CASP9 wt Allele
146,p53 Signaling Pathway KEGG,CASP9 wt Allele
147,Entamoeba histolytica Infection Pathway,CD1D wt Allele
148,Hematopoietic Cell Lineage Pathway,CD1D wt Allele
149,PPAR Signaling Pathway,ME1 wt Allele
150,Apoptosis Pathway,APAF1 wt Allele
151,Leukocyte Transendothelial Migration Pathway,CXCR4 wt Allele
152,Syndecan-4-Mediated Signaling Pathway,CXCR4 wt Allele
153,Downstream Signaling Pathway in Naive CD8+ T Cells,GZMB wt Allele
154,Axon Guidance,ABL1 wt Allele
155,Androgen Receptor Regulation Pathway,APPBP2 wt Allele
156,Melanoma Pathway,FGF3 wt Allele
157,Huntington's Disease Pathway,CREB3L1 wt Allele
158,Melanogenesis Pathway,CREB3L1 wt Allele
159,p53 Pathway for Transcriptional Regulation,FBXO11 wt Allele
160,FGF Signaling Pathway,PTPN11 wt Allele
161,AlphaM/Beta2 Integrin Signaling Pathway,THY1 wt Allele
162,Oocyte Meiosis Pathway,IGF1 wt Allele
163,Cell Cycle Progression Pathway,CHEK1 wt Allele
164,DR3 and DR4/5 Mediated Apoptosis Pathway,PARP1 wt Allele
165,Adherens Junction Stabilization Pathway,DNM2 wt Allele
166,Sprouty Regulation of Tyrosine Kinase Signaling Pathway,RASA1 wt Allele
167,Hedgehog Signaling Events Mediated by Gli Family Proteins,PIAS1 wt Allele
168,IL17 Signaling Pathway,CXCL8 wt Allele
169,B-Cell Survival Pathway,XIAP wt Allele
170,Porphyrin and Chlorophyll Metabolism Pathway,HMOX1 wt Allele
171,Riboflavin Metabolism Pathway,TYR wt Allele
172,Proteasome Pathway,PSME3 wt Allele
173,Arf6 Signaling Pathway,RAC1 wt Allele
174,Sphingosine 1-Phosphate Receptor 3 Signaling Pathway,RAC1 wt Allele
175,mTOR Signaling Pathway PID,RAC1 wt Allele
176,Type I Diabetes Mellitus Pathway,HLA-DOB wt Allele
177,Chemokine Signaling Pathway,CCR10 wt Allele
178,NOD-Like Receptor Signaling Pathway,CCL5 wt Allele
179,IL1-Mediated Signaling Pathway,IL1R1 wt Allele
180,Apoptosis Pathway,TNFRSF10C wt Allele
181,Natural Killer Cell-Mediated Cytotoxicity Pathway,TNFRSF10C wt Allele
182,T Helper Cell Surface Molecule Pathway,CD2 wt Allele
183,MAPK Signaling Pathway,DUSP3 wt Allele
184,Wnt Signaling Pathway,LEF1 wt Allele
185,Chemokine Signaling Pathway,CCL23 wt Allele
186,Basal Cell Carcinoma Pathway,FZD7 wt Allele
187,Malaria Pathway,CCL2 wt Allele
188,FOXA2 and FOXA3 Transcription Factor Signaling Pathway,CREB1 wt Allele
189,ATM Signaling Pathway,ATRIP wt Allele
190,Jak-STAT Signaling Pathway,IL4 wt Allele
191,IL1R Signaling Pathway,IKBKB wt Allele
192,Gene Expression Regulation by Vitamin D Receptor Pathway,NCOR1 wt Allele
193,FOXM1 Transcription Factor Signaling Pathway,XRCC1 wt Allele
194,Calpain-2 Cell Motility Pathway,PRKAR1A wt Allele
195,Intestinal IgA Production Pathway,IL15 wt Allele
196,Hedgehog Signaling Pathway,WNT7A wt Allele
197,B Cell Receptor Signaling Pathway,NFAT5 wt Allele
198,Vasopressin-Regulated Water Reabsorption Pathway,ADCY9 wt Allele
199,Tight Junction Assembly Pathway,MYH1 wt Allele
200,Alzheimer's Disease Pathway KEGG,CACNA1D wt Allele
201,PTPN1 Signaling Pathway,FER wt Allele
202,CXCR4-Mediated Signaling Pathway,CD3E wt Allele
203,Fc Gamma Receptor-Mediated Phagocytosis Pathway,SYK wt Allele
204,Apoptosis Pathway,NFKBIA wt Allele
205,Cadmium Induction Pathway,NFKBIA wt Allele
206,Interferon Signaling Modulation Pathway,NFKBIA wt Allele
207,Osteopontin-Mediated Signaling Pathway,NFKBIA wt Allele
208,4-1BB-Dependent Immune Response Pathway,NFKBIA wt Allele
209,Hematopoietic Cell Lineage Pathway,CD3G wt Allele
210,Fas Signaling Pathway BioCarta,DAXX wt Allele
211,Oxidative Stress Pathway,FOS wt Allele
212,Glycolysis/Gluconeogenesis Pathway,ALDH2 wt Allele
213,Histidine Metabolism Pathway,ALDH2 wt Allele
214,AlphaM/Beta2 Integrin Signaling Pathway,HCK wt Allele
215,IL6-Mediated Signaling Pathway,HCK wt Allele
216,Cell Adhesion Molecule Signaling Pathway,ITGAV wt Allele
217,Regulation of Retinoblastoma Protein Pathway,JUN wt Allele
218,IL2RB Pathway,TFDP1 wt Allele
219,Ascorbate and Aldarate Metabolism Pathway,ALDH1B1 wt Allele
220,Calcineurin-Regulated NFAT-Dependent Transcription Pathway,JUNB wt Allele
221,HDAC Class I Signaling Pathway,MXD1 wt Allele
222,Tert Regulation Pathway,MXD1 wt Allele
223,Wnt Signaling Pathway PID,DKK4 wt Allele
224,Thromboxane A2 Receptor Family Signaling Pathway,TBXA2R wt Allele
225,Cytokine-Cytokine Receptor Signaling Pathway,CXCR1 wt Allele
226,Adipocytokine Signaling Pathway,SOCS3 wt Allele
227,Nitric Oxide Signaling Pathway,PPP3CB wt Allele
228,VEGF Signaling Pathway,PPP3CB wt Allele
229,MTA3 Pathway,ESR1 wt Allele
230,Actin Cytoskeleton Regulation Pathway,PAK1 wt Allele
231,Ras-Independent Cell-Mediated Cytotoxicity Pathway,VAV1 wt Allele
232,Agrin Pathway,NRG2 wt Allele
233,Epidermal Growth Factor Receptor Family Pathway,NRG2 wt Allele
234,Gastric Acid Secretion Pathway,ACTB wt Allele
235,Antigen Presentation Pathway,TAP2 wt Allele
236,AIF Pathway,BCL2L1 wt Allele
237,Apoptosis Pathway,BCL2L1 wt Allele
238,Spliceosome Pathway,SRSF1 wt Allele
239,Cytokine-Cytokine Receptor Signaling Pathway,TGFB2 wt Allele
240,Systemic Lupus Erythematosus Pathway,ACTN1 wt Allele
241,Starch and Sucrose Metabolism Pathway,UGT1A9 wt Allele
242,Sprouty Regulation of Tyrosine Kinase Signaling Pathway,SPRY2 wt Allele
243,Integrin Signaling Pathway,SOS1 wt Allele
244,IL2RB Pathway,CBL wt Allele
245,Cytokine-Cytokine Receptor Signaling Pathway,LTB wt Allele
246,Cytokine-Cytokine Receptor Signaling Pathway,TGFBR2 wt Allele
247,Thromboxane A2 Receptor Family Signaling Pathway,GNG2 wt Allele
248,Circadian Rhythm Pathway PID,NONO wt Allele
249,IL12 Signaling Pathway,IL12RB2 wt Allele
250,Metabolism of Xenobiotics by Cytochrome P450 Pathway,CYP2C9 wt Allele
251,PTEN-Dependent Cell Cycle Arrest and Apoptosis Pathway,PTEN wt Allele
252,AKT Signaling Pathway,FOXO3 wt Allele
253,Chagas Disease Pathway,TLR6 wt Allele
254,Toll-Like Receptor Signaling Pathway,TLR6 wt Allele
255,Nitric Oxide Signaling Pathway,PRKAR2A wt Allele
256,Protein Kinase A Activation Pathway,PRKAR2A wt Allele
257,Acute Myeloid Leukemia Pathway,ZBTB16 wt Allele
258,Bioactive Peptide Signaling Pathway,GNAI1 wt Allele
259,Toll-Like Receptor Signaling Pathway,TLR8 wt Allele
260,IL1-Mediated Signaling Pathway,MAP2K6 wt Allele
261,Shigellosis Pathway,MAD2L2 wt Allele
262,PDGFR-alpha Signaling Pathway,IFNG wt Allele
263,Notch Signaling Pathway,NOTCH1 wt Allele
264,Prostate Cancer Pathway,PDGFD wt Allele
265,Apoptosis DNA Damage Pathway,PRKCA wt Allele
266,Neurotrophin Signaling Pathway,PSEN1 wt Allele
267,Cellular Anthrax Toxin Pathway,TNF wt Allele
268,Cadmium Induction Pathway,RAF1 wt Allele
269,Erk1/Erk2 MAPK Signaling Pathway,RAF1 wt Allele
270,Ras Signaling Pathway,PIK3CA wt Allele
271,Small Cell Lung Cancer Pathway,PIK3CA wt Allele
272,mTOR Signaling Pathway KEGG,PIK3CA wt Allele
273,Insulin Signaling Pathway,CSNK2A1 wt Allele
274,Arginine and Proline Metabolism Pathway,OTC wt Allele
275,Local Acute Inflammatory Response Pathway,ITGAL wt Allele
276,Ephrin B Forward Signaling Pathway,EPHB2 wt Allele
277,Macrophage Differentiation Pathway,ETV3 wt Allele
278,Map Kinase Inactivation of SMRT Corepressor Pathway,THRA wt Allele
279,Angiogenesis Pathway,BDKRB2 wt Allele
280,Chagas Disease Pathway,BDKRB2 wt Allele
281,Calcium-Mediated Signaling Pathway,TACR3 wt Allele
282,Ptc1 Regulation of Cell Cycle Pathway,DDR1 wt Allele
283,HDAC Class III Signaling Pathway,MEF2D wt Allele
284,Metabolism of Xenobiotics by Cytochrome P450 Pathway,CYP2C19 wt Allele
285,Atypical NF-kappaB Signaling Pathway,REL wt Allele
286,LKB1 Signaling Pathway,CDC37 wt Allele
287,Graft-Versus-Host Disease Pathway,HLA-DRA wt Allele
288,T-Cell Activation Co-Stimulatory Signaling Pathway,HLA-DRA wt Allele
289,Cancer Susceptibility Pathway,ATR wt Allele
290,Circadian Rhythm Pathway PID,ATR wt Allele
291,Beta-Catenin Accumulation Pathway,PDPK1 wt Allele
292,Lysophosphatidic Acid Receptor Signaling Pathway,HBEGF wt Allele
293,Bystander B Cell Activation Pathway,CD40 wt Allele
294,Autoimmune Thyroid Disease Pathway,FAS wt Allele
295,CTL-mediated Immune Response Pathway,FAS wt Allele
296,Axon Guidance,EPHA4 wt Allele
297,Salivary Secretion Pathway,PRKACB wt Allele
298,TGF Beta Signaling Pathway BioCarta,CTGF wt Allele
299,Th2 Cytokine Gene Induction Pathway,PRKACG wt Allele
300,Melanogenesis Pathway,KITLG wt Allele
301,Malaria Pathway,ICAM1 wt Allele
302,mTOR Signaling Pathway PID,EIF4EBP1 wt Allele
303,p53 Effector Pathway,HTT wt Allele
304,Natural Killer Cell-Mediated Cytotoxicity Pathway,ITGB2 wt Allele
305,Circadian Rhythm Pathway KEGG,CRY2 wt Allele
306,Cell Cycle,SMAD3 wt Allele
307,NFKB Activation Pathway,SMAD3 wt Allele
308,Actin Cytoskeleton Regulation Pathway,PAK3 wt Allele
309,Non-Small Cell Lung Cancer Pathway,AKT2 wt Allele
310,MAP Kinase Activation Pathway,MAP2K1 wt Allele
311,Non-Small Cell Lung Cancer Pathway,MAP2K1 wt Allele
312,Toll-Like Receptor Signaling Pathway,MAPK12 wt Allele
313,PDGFR-beta Signaling Pathway,PRKCE wt Allele
314,Steroid Hormone Biosynthesis Pathway,UGT1A4 wt Allele
315,Jak-STAT Signaling Pathway,IL15RA wt Allele
316,NFKB Activation Pathway,MAPK14 wt Allele
317,p53 Signaling Pathway KEGG,TNFRSF10B wt Allele
318,Starch and Sucrose Metabolism Pathway,AKT3 wt Allele
319,MAPK Signaling Pathway,FGFR2 wt Allele
320,Map Kinase Inactivation of SMRT Corepressor Pathway,RARA wt Allele
321,Type I Diabetes Mellitus Pathway,IL2 wt Allele
322,Primary Immunodeficiency Pathway,LCK wt Allele
323,Apoptosis Pathway,IL3 wt Allele
324,Calcium Signaling in the CD4+ TCR Pathway,IL3 wt Allele
325,Leishmaniasis Infection Pathway,MAPK1 wt Allele
326,MAPKinase Signaling Pathway,MAPK1 wt Allele
327,Calcium-Mediated Signaling Pathway,CHRM3 wt Allele
328,Trka Receptor Signaling Pathway,AKT1 wt Allele
329,Neuroactive Ligand-Receptor Signaling Pathway,F2R wt Allele
330,MAPK Signaling Pathway,GRB2 wt Allele
331,T-Cell Activation Co-Stimulatory Signaling Pathway,GRB2 wt Allele
332,Nucleotide Excision Repair Pathway,ERCC1 wt Allele
333,Noncanonical Wnt Signaling Pathway,ROR2 wt Allele
334,Apoptosis Pathway,CASP8 wt Allele
335,Toll-Like Receptor Signaling Pathway,CASP8 wt Allele
336,Basal Transcription Factor Assembly Pathway,ERCC2 wt Allele
337,Paxillin-Independent Alpha4/Beta1 and Alpha4/Beta7 Integrin Signaling Pathway,ITGB1 wt Allele
338,Ras Signaling Pathway,CASP9 wt Allele
339,Chemokine Signaling Pathway,CXCR3 wt Allele
340,Ribosomal Biogenesis Pathway,RB1 wt Allele
341,Adherens Junction Assembly Pathway,WASF2 wt Allele
342,IL4-Mediated Signaling Pathway,OPRM1 wt Allele
343,Cyclin E Degradation Pathway,CDK2 wt Allele
344,Inhibition of Matrix Metalloproteinases Pathway,TIMP1 wt Allele
345,BTG Cell Cycle Regulation Pathway,CCND1 wt Allele
346,Vasopressin-Regulated Water Reabsorption Pathway,CREB3L3 wt Allele
347,TNF Stress Related Signaling Pathway,ATF1 wt Allele
348,Gastric Acid Secretion Pathway,SLC9A1 wt Allele
349,Segmentation Clock Pathway,DVL1 wt Allele
350,Steroid Hormone Biosynthesis Pathway,CYP19A1 wt Allele
351,Interferon-Gamma Signaling Pathway,PIAS1 wt Allele
352,Ubiquitin-mediated Proteolysis Pathway,PIAS1 wt Allele
353,Ceramide Signaling Pathway BioCarta,MAP2K2 wt Allele
354,ERBB2 Signaling Pathway,MAP2K2 wt Allele
355,Regulation of Retinoblastoma Protein Pathway,AATF wt Allele
356,Hematopoietic Cell Lineage Pathway,CD4 wt Allele
357,Inflammatory Response Pathway,CD4 wt Allele
358,IL12/STAT4 Signaling Pathway,IL18R1 wt Allele
359,Androgen Receptor Regulation Pathway,PDE9A wt Allele
360,Aurora A Signaling Pathway,AURKB wt Allele
361,Tyrosine Metabolism Pathway,MIF wt Allele
362,"Phenylalanine, Tyrosine and Tryptophan Biosynthesis Pathway",GOT2 wt Allele
363,T-Cell Polarization Pathway,CCL3 wt Allele
364,Pyk2 and Map Kinase Pathway,RAC1 wt Allele
365,Graft-Versus-Host Disease Pathway,HLA-DOB wt Allele
366,IL7 Signaling Pathway,ITGA2B wt Allele
367,Steroid Hormone Biosynthesis Pathway,CYP21A2 wt Allele
368,Drug Metabolism by Non-CYP450 Enzymes Pathway,CES2 wt Allele
369,Calcium-Mediated Signaling Pathway,ADRA1B wt Allele
370,Vascular Smooth Muscle Contraction Pathway,ADRA1B wt Allele
371,TGF-beta Signaling Pathway KEGG,CUL1 wt Allele
372,IFN-Beta Enhancer Pathway,KAT2B wt Allele
373,Glypican 2 Signaling Pathway,GPC2 wt Allele
374,Oxidative Phosphorylation,COX11 wt Allele
375,Fc Epsilon Receptor I Signaling Pathway BioCarta,LYN wt Allele
376,Coregulation Pathway for Androgen Receptor Activity,ZMIZ1 wt Allele
377,Monocyte Phagocytosis and Adhesion Pathway,ITGA4 wt Allele
378,Fatty Acid Elongation Pathway in Mitochondria,FASN wt Allele
379,HDAC Class III Signaling Pathway,PPARGC1A wt Allele
380,Colorectal Cancer Pathway,PIK3R2 wt Allele
381,B Cell Receptor Signaling Pathway,CD79A wt Allele
382,ATF-2 Transcription Factor Signaling Pathway,CREB1 wt Allele
383,Thromboxane A2 Receptor Family Signaling Pathway,NOS3 wt Allele
384,Pathogenic Escherichia coli Infection Pathway,CDH1 wt Allele
385,Sumoylation in Modulation of CtBP-Dependent Gene Response Pathway,CDH1 wt Allele
386,Longevity Pathway,SOD1 wt Allele
387,Hypoxia Pathway,HSP90AA1 wt Allele
388,Prostate Cancer Pathway,HSP90AA1 wt Allele
389,MAPKinase Signaling Pathway,MAP2K3 wt Allele
390,ABC Transporter Pathway,ABCC5 wt Allele
391,Cytokine-Cytokine Receptor Signaling Pathway,IFNGR2 wt Allele
392,E2F Transcription Factor Pathway,CEBPA wt Allele
393,Atypical NF-kappaB Signaling Pathway,SYK wt Allele
394,TPO Signaling Pathway,FOS wt Allele
395,GPCR Signaling Pathway,HCK wt Allele
396,Arrhythmogenic Right Ventricular Cardiomyopathy Pathway,ITGAV wt Allele
397,Endothelin Pathway,JUN wt Allele
398,IGF-1 Signaling Pathway,JUN wt Allele
399,TNFR1 Signaling Pathway,JUN wt Allele
400,Downstream Signaling Pathway in Naive CD8+ T Cells,JUNB wt Allele
401,Lysosome Assembly Pathway,CTSD wt Allele
402,TGF-beta Signaling Pathway KEGG,DCN wt Allele
403,IL2RB Pathway,CRKL wt Allele
404,Neurotrophin Signaling Pathway,CRKL wt Allele
405,Nephrin Signaling Pathway in the Kidney Podocyte,BAD wt Allele
406,Non-Small Cell Lung Cancer Pathway,BAD wt Allele
407,Cytokine-Cytokine Receptor Signaling Pathway,TSLP wt Allele
408,Ephrin B Forward Signaling Pathway,PAK1 wt Allele
409,B-Cell Immune Response Pathway,TRAF3 wt Allele
410,Oocyte Meiosis Pathway,MAD2L1 wt Allele
411,DR3 and DR4/5 Mediated Apoptosis Pathway,TNFSF10 wt Allele
412,ErbB3 Receptor Recycling Pathway,NRG1 wt Allele
413,Cytosolic DNA-Sensing Pathway,RIPK3 wt Allele
414,Chemokine Signaling Pathway,CXCR5 wt Allele
415,SODD/TNFR1 Signaling Pathway,TRAF2 wt Allele
416,Tert Regulation Pathway,SP3 wt Allele
417,Focal adhesion pathway,ACTN1 wt Allele
418,Gap Junction Assembly Pathway,PDGFA wt Allele
419,Hypertrophic Cardiomyopathy Pathway,TGFB3 wt Allele
420,Alzheimer's Disease Pathway KEGG,PPP3CC wt Allele
421,B Cell Receptor Signaling Pathway,PPP3CC wt Allele
422,LKB1 Signaling Pathway,CRTC2 wt Allele
423,PPAR-alpha Gene Regulation Pathway,PTGS2 wt Allele
424,Steroid Hormone Biosynthesis Pathway,AKR1C2 wt Allele
425,Apoptosis DNA Damage Pathway,BAX wt Allele
426,PPAR-alpha Gene Regulation Pathway,FABP1 wt Allele
427,Bone Remodelling Pathway,FOSL2 wt Allele
428,Phosphatidylinositol Signaling System Pathway,SIRPA wt Allele
429,ALK Pathway,NKX2-5 wt Allele
430,FOXA1 Transcription Factor Signaling Pathway,APOB wt Allele
431,Neuroactive Ligand-Receptor Signaling Pathway,F2 wt Allele
432,Epithelial Cell Signaling Pathway in Helicobacter pylori Infection,ATP6AP1 wt Allele
433,MAPK Signaling Pathway,DUSP10 wt Allele
434,Bioactive Peptide Signaling Pathway,PTK2B wt Allele
435,Chemokine Signaling Pathway,PTK2B wt Allele
436,VEGFR1 and VEGFR2 Signaling,PTK2B wt Allele
437,Vibrio cholerae Infection Pathway,PLCG2 wt Allele
438,FOXO Transcription Factor Family Signaling Pathway,FOXO3 wt Allele
439,Bladder Cancer Pathway,E2F3 wt Allele
440,Melanoma Pathway,E2F3 wt Allele
441,MAPK Signaling Pathway,MOS wt Allele
442,Salmonella Pathway,TLR5 wt Allele
443,Ether Lipid Metabolism Pathway,PLA2G7 wt Allele
444,Wnt/LRP6 Signaling Pathway,LRP6 wt Allele
445,FOXA2 and FOXA3 Transcription Factor Signaling Pathway,FOXA2 wt Allele
446,PDGFR-beta Signaling Pathway,WASL wt Allele
447,MTA3 Pathway,HDAC1 wt Allele
448,Calcium-Mediated Signaling Pathway,CAMK2A wt Allele
449,Noncanonical Wnt Signaling Pathway,CAMK2A wt Allele
450,IL7 Signaling Pathway,JAK1 wt Allele
451,Cardiac Muscle Contraction Pathway,TPM2 wt Allele
452,Asthma Pathway,MS4A2 wt Allele
