,CUI1,CUI2,label
59,Ceftriaxone,Oliguria,0
60,CODEINE ANHYD,Coronary Artery Bypass Surgery,0
61,Purified Protein Derivative of Tuberculin,Sphincter of Oddi Dysfunction,0
62,torsemide,"Tuberculosis, Cutaneous",0
63,Chondroitin Sulfate A Sodium,Burn injury,0
64,glucomannan,Burn injury,0
65,influenza A virus (H1N1) antigen,Hemophilia A,0
66,nalmefene,Burn injury,0
67,Caspofungin,Oliguria,0
68,Rubella virus vaccine,Oliguria,0
69,acrivastine,Burn injury,0
70,belatacept,"Tuberculosis, Cutaneous",0
71,Betamethasone acetate,Coronary Artery Bypass Surgery,0
72,Epoprostenol,Burn injury,0
73,Dihydroergocryptine,"Tuberculosis, Cutaneous",0
74,timolol anhydrous,Burn injury,0
75,calcium chloride anhydrous,"Tuberculosis, Cutaneous",0
76,Glycine,Coronary Artery Bypass Surgery,0
77,Arsenic,Coronary Artery Bypass Surgery,0
78,piperazine hydrate,Coronary Artery Bypass Surgery,0
79,risedronate sodium,Burn injury,0
80,"Anthrax immune globulin, human",Coronary Artery Bypass Surgery,0
81,Menthol,Coronary Artery Bypass Surgery,0
82,sucralfate malate,Burn injury,0
83,Trichlormethiazide,Coronary Artery Bypass Surgery,0
84,salicylate,Burn injury,0
85,Carbenicillin indanyl sodium,Oliguria,0
86,"Bordetella pertussis pertactin vaccine, inactivated","Tuberculosis, Cutaneous",0
87,Phentermine Hydrochloride,Burn injury,0
88,Etodolac,"Tuberculosis, Cutaneous",0
89,Daunorubicin citrate,"Tuberculosis, Cutaneous",0
90,Cyclandelate,Oliguria,0
91,aluminum chloride anhydrous,Burn injury,0
92,ardeparin,Coronary Artery Bypass Surgery,0
93,dichloralphenazone,"Tuberculosis, Cutaneous",0
94,empagliflozin,Oliguria,0
95,"SULFUR,COLLOIDAL","Tuberculosis, Cutaneous",0
96,Desoximetasone,Oliguria,0
97,iopromide,Burn injury,0
98,Primidone,"Tuberculosis, Cutaneous",0
99,"arginine, D-","Tuberculosis, Cutaneous",0
100,"SULFUR,COLLOIDAL",Coronary Artery Bypass Surgery,0
101,Vincristine,"Tuberculosis, Cutaneous",0
102,Zinc Gluconate,Coronary Artery Bypass Surgery,0
103,daratumumab,Burn injury,0
104,lomefloxacin hydrochloride,Burn injury,0
105,disodium citrate sesquihydrate,Coronary Artery Bypass Surgery,0
106,travoprost,Oliguria,0
107,PROTAMINE HCL,"Tuberculosis, Cutaneous",0
108,Cyclopentolate hydrochloride,Burn injury,0
109,Anthrax Vaccine Adsorbed,Burn injury,0
110,influenza B virus antigen,Oliguria,0
111,influenza A virus A/Singapore/6/1986 (H1N1) antigen,Burn injury,0
112,Ticagrelor,Coronary Artery Bypass Surgery,0
113,nabilone,Burn injury,0
114,Orphenadrine,Burn injury,0
115,hetacillin,Oliguria,0
116,Hydrocortisone sodium phosphate,Oliguria,0
117,HYDROXYETHYL CELLULOSE (5000 CPS AT 1%),Burn injury,0
118,eplerenone,Oliguria,0
119,Tacrine Hydrochloride,Burn injury,0
120,modafinil,Oliguria,0
121,Reteplase,Oliguria,0
122,Eflornithine,Coronary Artery Bypass Surgery,0
123,Cyclopentolate hydrochloride,Burn injury,0
124,Thrombin,Coronary Artery Bypass Surgery,0
125,Ginger extract,Burn injury,0
126,Desipramine,Coronary Artery Bypass Surgery,0
127,Warfarin Sodium,Oliguria,0
128,Hydroxychloroquine,Oliguria,0
129,Neisseria meningitidis serogroup W-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine,Burn injury,0
130,Orphenadrine Hydrochloride,"Tuberculosis, Cutaneous",0
131,Hydrocodone Bitartrate,Burn injury,0
132,Enalapril,"Tuberculosis, Cutaneous",0
133,Imipramine pamoate,Burn injury,0
134,Cytarabine,Coronary Artery Bypass Surgery,0
135,saxagliptin,"Tuberculosis, Cutaneous",0
136,gemcitabine,Burn injury,0
137,Thiopental,Oliguria,0
138,Rhubarb preparation,Coronary Artery Bypass Surgery,0
139,cevimeline,Oliguria,0
140,Carbachol,Coronary Artery Bypass Surgery,0
141,Fluphenazine,"Tuberculosis, Cutaneous",0
142,"L1 protein, Human papillomavirus type 18 Vaccine",Burn injury,0
143,Propranolol,Coronary Artery Bypass Surgery,0
144,erythromycin lactobionate,Coronary Artery Bypass Surgery,0
145,carvedilol phosphate,Oliguria,0
146,Testosterone (micronized),"Tuberculosis, Cutaneous",0
147,desirudin,Oliguria,0
148,Lamivudine,Coronary Artery Bypass Surgery,0
149,formoterol fumarate,Coronary Artery Bypass Surgery,0
150,sodium phosphate,heparin sodium,0
151,"GLYBURIDE, MICRONIZED",Coronary Artery Bypass Surgery,0
152,Gold,Coronary Artery Bypass Surgery,0
153,aluminum magnesium silicate,Oliguria,0
154,isopropyl unoprostone,Burn injury,0
155,Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine,Burn injury,0
156,Meprobamate,Oliguria,0
157,Diatrizoate Meglumine,"Tuberculosis, Cutaneous",0
158,Naphazoline,Coronary Artery Bypass Surgery,0
159,Mexiletine Hydrochloride,Coronary Artery Bypass Surgery,0
160,temozolomide,Oliguria,0
161,onabotulinumtoxinA,Burn injury,0
162,Timolol,"Tuberculosis, Cutaneous",0
163,Deslanoside,Oliguria,0
164,caramiphen,Coronary Artery Bypass Surgery,0
165,Loperamide,Burn injury,0
166,Alfentanil,Burn injury,0
167,Enalapril Maleate,Coronary Artery Bypass Surgery,0
168,Karaya Gum,Burn injury,0
169,Insulin Lispro,"Tuberculosis, Cutaneous",0
170,Calcium gluceptate,"Tuberculosis, Cutaneous",0
171,Acetohexamide,Burn injury,0
172,Eugenol,Coronary Artery Bypass Surgery,0
173,Levalbuterol Hydrochloride,Oliguria,0
174,Racepinephrine Hydrochloride,Oliguria,0
175,Iodoquinol,Oliguria,0
176,Trientine hydrochloride,Burn injury,0
177,enzalutamide,Burn injury,0
178,Benzylpenicilloyl polylysine,"Tuberculosis, Cutaneous",0
179,dexchlorpheniramine,Burn injury,0
180,PYRIDOXINE PHOSPHOSERINATE,Burn injury,0
181,Zinc Sulfate,Coronary Artery Bypass Surgery,0
182,"Japanese encephalitis virus vaccine, inactivated",Burn injury,0
183,SODIUM THIOSULFATE ANHYDROUS,Burn injury,0
184,brexpiprazole,Coronary Artery Bypass Surgery,0
185,CEPHALEXIN ANHYDROUS,Burn injury,0
186,midostaurin,"Tuberculosis, Cutaneous",0
187,sage extract,Burn injury,0
188,Diatrizoate Meglumine,Coronary Artery Bypass Surgery,0
189,Crotalus atrox antivenin,Burn injury,0
190,cosyntropin hexahydrate,Coronary Artery Bypass Surgery,0
191,Iohexol,Oliguria,0
192,Lactobacillic acid,Coronary Artery Bypass Surgery,0
193,Sulfur Hexafluoride,"Tuberculosis, Cutaneous",0
194,Doxycycline Monohydrate,Burn injury,0
195,Ethotoin,Oliguria,0
196,tioconazole,Coronary Artery Bypass Surgery,0
197,Teriparatide,Oliguria,0
198,gadoteridol,Coronary Artery Bypass Surgery,0
199,Tobramycin Sulfate,Burn injury,0
200,Apraclonidine hydrochloride,Burn injury,0
201,Procainamide Hydrochloride,"Tuberculosis, Cutaneous",0
202,Histrelin acetate,Burn injury,0
203,Timolol Hemihydrate,Oliguria,0
204,aluminum magnesium silicate,Oliguria,0
205,Spironolactone,"Tuberculosis, Cutaneous",0
206,ceftolozane sulfate,Coronary Artery Bypass Surgery,0
207,TALAMPICILLIN NAPSYLATE,Coronary Artery Bypass Surgery,0
208,Sodium Pertechnetate Tc 99m,Coronary Artery Bypass Surgery,0
209,hydroxypropyl cellulose (type H),Burn injury,0
210,"Varicella zoster virus glycoprotein E, recombinant",Herpes zoster disease,0
211,Clobetasol Propionate,Oliguria,0
212,Neisseria meningitidis serogroup W-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine,Neisseria meningitidis,0
213,Levoleucovorin calcium,"Tuberculosis, Cutaneous",0
214,"insulin aspart protamine, human",Oliguria,0
215,Levobupivacaine,Oliguria,0
216,Cevimeline hydrochloride,Coronary Artery Bypass Surgery,0
217,rabbit skin extract,"Tuberculosis, Cutaneous",0
218,rosuvastatin,Coronary Artery Bypass Surgery,0
219,Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine,"Tuberculosis, Cutaneous",0
220,latanoprost,"Tuberculosis, Cutaneous",0
221,Pyrethrins,Burn injury,0
222,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus","Tuberculosis, Cutaneous",0
223,Chlorprothixene hydrochloride,Burn injury,0
224,pneumococcal capsular polysaccharide type 3 vaccine,Oliguria,0
225,Ethyl Chloride,Burn injury,0
226,DOXYCYCLINE HYDROCHLORIDE,Coronary Artery Bypass Surgery,0
227,Mometasone furoate monohydrate,Oliguria,0
228,Esomeprazole,"Tuberculosis, Cutaneous",0
229,dexamethasone trimethyl acetate,Oliguria,0
230,Mitotane,"Tuberculosis, Cutaneous",0
231,Edetate Calcium,Burn injury,0
232,ferric subsulfate solution,Burn injury,0
233,Doxycycline Calcium,Oliguria,0
234,Cortisone,Burn injury,0
235,fomepizole,Coronary Artery Bypass Surgery,0
236,sodium citrate dihydrate,Burn injury,0
237,tiotropium bromide,Burn injury,0
238,Nitroglycerin,Burn injury,0
239,methenamine hippurate,Coronary Artery Bypass Surgery,0
240,Tetracaine,Burn injury,0
241,Diphenoxylate,Oliguria,0
242,Rosuvastatin calcium,Burn injury,0
243,Carteolol Hydrochloride,Burn injury,0
244,Proguanil,"Tuberculosis, Cutaneous",0
245,Pyridostigmine,"Tuberculosis, Cutaneous",0
246,Metoprolol fumarate,Burn injury,0
247,Trimethoprim Lactate,Coronary Artery Bypass Surgery,0
248,Oxycodone,Oliguria,0
249,gadoxetate,Coronary Artery Bypass Surgery,0
250,Methadone Hydrochloride,"Tuberculosis, Cutaneous",0
251,Dexamethasone Isonicotinate,Coronary Artery Bypass Surgery,0
252,Benazepril hydrochloride,Coronary Artery Bypass Surgery,0
253,Epoetin Alfa,Coronary Artery Bypass Surgery,0
254,enalaprilat anhydrous,Coronary Artery Bypass Surgery,0
255,Bepridil hydrochloride,Burn injury,0
256,Molybdenum,Coronary Artery Bypass Surgery,0
257,dexchlorpheniramine,Oliguria,0
258,demecarium bromide,Burn injury,0
259,"Lente Insulin, human",Oliguria,0
260,ceftaroline fosamil acetate,"Tuberculosis, Cutaneous",0
261,Levothyroxine Sodium,Coronary Artery Bypass Surgery,0
262,Minocycline Hydrochloride,"Tuberculosis, Cutaneous",0
263,Bermuda grass pollen extract,Coronary Artery Bypass Surgery,0
264,chloroxylenol,"Tuberculosis, Cutaneous",0
265,lapatinib,Oliguria,0
266,Morphine hydrochloride,"Tuberculosis, Cutaneous",0
267,Kentucky bluegrass pollen extract,Coronary Artery Bypass Surgery,0
268,Streptozocin,Oliguria,0
269,bosutinib,Oliguria,0
270,Triptorelin,"Tuberculosis, Cutaneous",0
271,"alpha 1-proteinase inhibitor, human",Burn injury,0
272,Hydrocortisone butyrate,Coronary Artery Bypass Surgery,0
273,Nesiritide,Coronary Artery Bypass Surgery,0
274,Edetic Acid,"Tuberculosis, Cutaneous",0
275,Pirbuterol acetate,Burn injury,0
276,Colloid sulfur,"Tuberculosis, Cutaneous",0
277,dirithromycin,Burn injury,0
278,Fenoldopam Mesylate,Oliguria,0
279,SECRETIN ACETATE,Coronary Artery Bypass Surgery,0
280,Lactulose,"Tuberculosis, Cutaneous",0
281,fosamprenavir,Burn injury,0
282,Pentazocine Lactate,"Tuberculosis, Cutaneous",0
283,Fluconazole,"Tuberculosis, Cutaneous",0
284,RISEDRONATE SODIUM MONOHYDRATE,Oliguria,0
285,miltefosine,Oliguria,0
286,Dopamine Hydrochloride,Burn injury,0
287,thrombin alfa,"Tuberculosis, Cutaneous",0
288,Diphenhydramine,Burn injury,0
289,HUMAN ADENOVIRUS E SEROTYPE 4 STRAIN CL-68578,Burn injury,0
290,Atazanavir,Coronary Artery Bypass Surgery,0
291,Dronedarone Hydrochloride,Burn injury,0
292,"Japanese encephalitis virus vaccine, inactivated",Oliguria,0
293,Activated attapulgite,Oliguria,0
294,influenza B virus vaccine B/Brisbane/60/2008 antigen,Hemophilia B,0
295,Trovafloxacin mesylate,"Tuberculosis, Cutaneous",0
296,valdecoxib,Oliguria,0
297,"chondroitin sulfate, bovine","Tuberculosis, Cutaneous",0
298,Mitoxantrone,Burn injury,0
299,Kentucky bluegrass pollen extract,"Tuberculosis, Cutaneous",0
300,clopidogrel,Coronary Artery Bypass Surgery,0
301,methdilazine,Oliguria,0
302,lomitapide mesylate,Burn injury,0
303,thyroid (USP),"Tuberculosis, Cutaneous",0
304,PHENYLTOLOXAMINE POLISTIREX,"Tuberculosis, Cutaneous",0
305,pneumococcal capsular polysaccharide type 5 vaccine,Coronary Artery Bypass Surgery,0
306,Memantine hydrochloride,Burn injury,0
307,Formalin,Oliguria,0
308,Nesiritide,Coronary Artery Bypass Surgery,0
309,Mefenamic Acid,Burn injury,0
310,Rubella virus,Burn injury,0
311,Streptozocin,Oliguria,0
312,spirapril,Burn injury,0
313,Tacrine Hydrochloride,Oliguria,0
314,liothyronine sodium,"Tuberculosis, Cutaneous",0
315,dimethyl isosorbide,"Tuberculosis, Cutaneous",0
316,nicotinic acid benzyl ester,Coronary Artery Bypass Surgery,0
317,Tacrolimus,Burn injury,0
318,Coal tar extract,Burn injury,0
319,Atracurium Besylate,Coronary Artery Bypass Surgery,0
320,Etonogestrel,Coronary Artery Bypass Surgery,0
321,Erythromycin,Burn injury,0
322,agalsidase beta,Oliguria,0
323,Flavoxate,"Tuberculosis, Cutaneous",0
324,Alprazolam,Oliguria,0
325,Trimethoprim,Oliguria,0
326,Psyllium,Oliguria,0
327,Acetylcysteine Sodium,Burn injury,0
328,PYRILAMINE TANNATE,"Tuberculosis, Cutaneous",0
329,Clomipramine Hydrochloride,Coronary Artery Bypass Surgery,0
330,flunisolide hemihydrate,Oliguria,0
331,amphotericin B lipid complex,Oliguria,0
332,Potassium gluconate,"Tuberculosis, Cutaneous",0
333,walnut allergenic extract,Coronary Artery Bypass Surgery,0
334,risedronate sodium,Burn injury,0
335,Metyrapone,"Tuberculosis, Cutaneous",0
336,adefovir,Coronary Artery Bypass Surgery,0
337,Fluphenazine Hydrochloride,Burn injury,0
338,Benzoyl Peroxide,"Tuberculosis, Cutaneous",0
339,Methylene blue,Coronary Artery Bypass Surgery,0
340,sucralfate malate,Burn injury,0
341,"insulin isophane, human",Coronary Artery Bypass Surgery,0
342,Levalbuterol Hydrochloride,"Tuberculosis, Cutaneous",0
343,Perindopril,"Tuberculosis, Cutaneous",0
344,Cocaine,"Tuberculosis, Cutaneous",0
345,Mecamylamine,"Tuberculosis, Cutaneous",0
346,Fosamprenavir calcium,Coronary Artery Bypass Surgery,0
347,formoterol,Oliguria,0
348,Methenamine,"Tuberculosis, Cutaneous",0
349,eslicarbazepine acetate,Oliguria,0
350,Mexiletine,Burn injury,0
351,"drotrecogin alfa (activated), lyophilized",Coronary Artery Bypass Surgery,0
352,rivastigmine,"Tuberculosis, Cutaneous",0
353,Lixisenatide,Coronary Artery Bypass Surgery,0
354,peginterferon alfa-2a,Burn injury,0
355,erythromycin lactobionate,Oliguria,0
356,ixabepilone,Oliguria,0
357,fulvestrant,Oliguria,0
358,carbidopa anhydrous,Coronary Artery Bypass Surgery,0
359,penciclovir,Burn injury,0
360,trisodium citrate anhydrous,Oliguria,0
361,Manganese,"Tuberculosis, Cutaneous",0
362,"coagulation factor X, human","Tuberculosis, Cutaneous",0
363,"BCG, Live, Montreal Strain","Vaccines, Live, Unattenuated",0
364,levomefolate,Oliguria,0
365,Phenobarbital,Coronary Artery Bypass Surgery,0
366,nalmefene,"Tuberculosis, Cutaneous",0
367,Dibucaine hydrochloride,Oliguria,0
368,adefovir dipivoxil,"Tuberculosis, Cutaneous",0
369,aminophylline dihydrate,"Tuberculosis, Cutaneous",0
370,Cyclizine lactate,Oliguria,0
371,elagolix sodium,"Tuberculosis, Cutaneous",0
372,Mometasone,Coronary Artery Bypass Surgery,0
373,Cholera Vaccine,Burn injury,0
374,onabotulinumtoxinA,"Tuberculosis, Cutaneous",0
375,Iron-Dextran Complex,Oliguria,0
376,ziconotide,"Tuberculosis, Cutaneous",0
377,Hydromorphone,Oliguria,0
378,tinzaparin,"Tuberculosis, Cutaneous",0
379,alosetron,"Tuberculosis, Cutaneous",0
380,ivabradine hydrochloride,Coronary Artery Bypass Surgery,0
381,rizatriptan,"Tuberculosis, Cutaneous",0
382,Lactobacillic acid,Oliguria,0
383,edoxaban,Coronary Artery Bypass Surgery,0
384,Cilastatin,Coronary Artery Bypass Surgery,0
385,Hydroxyamphetamine Hydrobromide,"Tuberculosis, Cutaneous",0
386,deutetrabenazine,Coronary Artery Bypass Surgery,0
387,"insulin aspart protamine, human",Burn injury,0
388,Butorphanol Tartrate,Coronary Artery Bypass Surgery,0
389,interferon beta-1b,Oliguria,0
390,Activated attapulgite,Coronary Artery Bypass Surgery,0
391,domestic cow skin extract,Coronary Artery Bypass Surgery,0
392,Thiamine Pyrophosphate,"Tuberculosis, Cutaneous",0
393,phenethicillin,Burn injury,0
394,montelukast sodium,Burn injury,0
395,Becaplermin,Oliguria,0
396,podophyllin,Coronary Artery Bypass Surgery,0
397,anagrelide,"Tuberculosis, Cutaneous",0
398,hydroxyurea,Oliguria,0
399,Polymyxin B Sulfate,Burn injury,0
400,propiomazine,Burn injury,0
401,Vitamin K 3,Vitamin K Deficiency,0
402,Mechlorethamine,Burn injury,0
403,vitamine E acetate,"Tuberculosis, Cutaneous",0
404,Levorphanol,Burn injury,0
405,Azelastine hydrochloride,"Tuberculosis, Cutaneous",0
406,pantoprazole,Oliguria,0
407,Topotecan,"Tuberculosis, Cutaneous",0
408,influenza A virus (H3N2) antigen,Oliguria,0
409,Immune Globulin Subcutaneous (Human),Immune thrombocytopenic purpura,0
410,grazoprevir,Coronary Artery Bypass Surgery,0
411,"alpha 1-proteinase inhibitor, human",Oliguria,0
412,Ciclopirox olamine,Coronary Artery Bypass Surgery,0
413,Ethopropazine hydrochloride,Coronary Artery Bypass Surgery,0
414,Methyprylon,Oliguria,0
415,Pramipexole,Burn injury,0
416,"BUDESONIDE (11.BETA.,16.ALPHA.(S))","Tuberculosis, Cutaneous",0
417,AMITRIPTYLINE OXIDE,Burn injury,0
418,Citalopram,Oliguria,0
419,Flavoxate Hydrochloride,Oliguria,0
420,HYDROXOCOBALAMIN ACETATE,"Tuberculosis, Cutaneous",0
421,Vinorelbine tartrate,Burn injury,0
422,"insulin isophane, pork",Oliguria,0
423,ziconotide acetate,Oliguria,0
424,Calcium gluceptate,Oliguria,0
425,Loratadine,Burn injury,0
426,CEPHALEXIN ANHYDROUS,Oliguria,0
427,Sincalide,Oliguria,0
428,fosinoprilat,Oliguria,0
429,FLUOROMETHOLONE ACETATE,Burn injury,0
430,ranitidine bismuth citrate,Burn injury,0
431,"ANTIHEMOPHILIC FACTOR, HUMAN RECOMBINANT RESIDUES 743-1636 DELETED",Oliguria,0
432,Carbenicillin Phenyl Sodium,Oliguria,0
433,ISOMETHEPTENE MUCATE (1:1),Oliguria,0
434,"L1 protein, Human papillomavirus type 6 Vaccine",Oliguria,0
435,Pantothenic Acid,Ascorbic Acid Deficiency,0
436,FILGRASTIM-SNDZ,"Tuberculosis, Cutaneous",0
437,Fluphenazine enanthate,Oliguria,0
438,HYDROXYETHYL CELLULOSE (1500 MPA.S AT 1%),"Tuberculosis, Cutaneous",0
439,iopromide,Burn injury,0
440,oxaprozin,"Tuberculosis, Cutaneous",0
441,Pimecrolimus,Coronary Artery Bypass Surgery,0
442,ZOFENOPRIL CALCIUM,"Tuberculosis, Cutaneous",0
443,Dexfenfluramine,Coronary Artery Bypass Surgery,0
444,Magnesium Valproate,"Tuberculosis, Cutaneous",0
445,moexipril,"Tuberculosis, Cutaneous",0
446,Pivampicillin Hydrochloride,"Tuberculosis, Cutaneous",0
447,mecobalamin,Oliguria,0
448,Cyclizine lactate,Burn injury,0
449,Levamisole Phosphate,Burn injury,0
450,"Mumps Virus Vaccine Live, Jeryl Lynn Strain",Virus Diseases,0
451,Magnesium phosphate dibasic trihydrate,Magnesium Deficiency,0
452,Pyridoxine Hydrochloride,Burn injury,0
453,Devil's claw preparation,Oliguria,0
454,Demecarium,"Tuberculosis, Cutaneous",0
455,Docusate Calcium,Coronary Artery Bypass Surgery,0
456,pneumococcal capsular polysaccharide type 8 vaccine,Burn injury,0
457,"Human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine",Oliguria,0
458,CAPSICUM OLEORESIN,Oliguria,0
459,Oxamniquine,Burn injury,0
460,Gadoxetate Disodium,Oliguria,0
461,Estrone,Oliguria,0
462,Methenamine,Oliguria,0
463,Acetic Acid,Burn injury,0
464,cefamandole nafate,Coronary Artery Bypass Surgery,0
465,Cyclobenzaprine hydrochloride,Burn injury,0
466,recombinant FVIIa,Coronary Artery Bypass Surgery,0
467,C1 esterase inhibitor (human),Burn injury,0
468,mesalamine,Coronary Artery Bypass Surgery,0
469,Roflumilast,Burn injury,0
470,naldemedine tosylate,Oliguria,0
471,Charcoal,Oliguria,0
472,Doxorubicin,Burn injury,0
473,Bepridil,Coronary Artery Bypass Surgery,0
474,Etidronate,Coronary Artery Bypass Surgery,0
475,clevidipine,"Tuberculosis, Cutaneous",0
476,fingolimod hydrochloride,"Tuberculosis, Cutaneous",0
477,Gonadorelin,Oliguria,0
478,tiotropium bromide,Burn injury,0
479,Trimeprazine,"Tuberculosis, Cutaneous",0
480,lapatinib,Burn injury,0
481,Cyclacillin,Burn injury,0
482,tadalafil,Coronary Artery Bypass Surgery,0
483,Mepivacaine Hydrochloride,Coronary Artery Bypass Surgery,0
484,Thiethylperazine Malate,"Tuberculosis, Cutaneous",0
485,Demeclocycline Hydrochloride,Oliguria,0
486,miltefosine,"Tuberculosis, Cutaneous",0
487,Codeine Phosphate,Coronary Artery Bypass Surgery,0
488,Pentazocine Hydrochloride,Oliguria,0
489,bentoquatam,Coronary Artery Bypass Surgery,0
490,quetiapine,"Tuberculosis, Cutaneous",0
491,Mirtazapine,"Tuberculosis, Cutaneous",0
492,irbesartan,"Tuberculosis, Cutaneous",0
493,Enoxacin,Burn injury,0
494,Cholestyramine Resin,Burn injury,0
495,citric acid monohydrate,Burn injury,0
496,gentian violet cation,Coronary Artery Bypass Surgery,0
497,colistimethate,Coronary Artery Bypass Surgery,0
498,Imipramine Hydrochloride,Oliguria,0
499,Methampicillin sodium,"Tuberculosis, Cutaneous",0
500,Choline,"Tuberculosis, Cutaneous",0
501,Procarbazine Hydrochloride,"Tuberculosis, Cutaneous",0
502,MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP Y,Coronary Artery Bypass Surgery,0
503,Trientine,Burn injury,0
504,Spearmint extract,Burn injury,0
505,HEMOPHILUS B POLYSACCHARIDE,"Tuberculosis, Cutaneous",0
506,Ospemifene,Burn injury,0
507,"ALLERGENIC EXTRACT, PIGWEED, SPINY, POLLEN",Coronary Artery Bypass Surgery,0
508,ovine digoxin immune fab,Burn injury,0
509,elbasvir,Coronary Artery Bypass Surgery,0
510,Prochlorperazine mesylate,"Tuberculosis, Cutaneous",0
511,Methyclothiazide,Burn injury,0
512,carvedilol phosphate,"Tuberculosis, Cutaneous",0
513,"ALLERGENIC EXTRACT, FALSE RAGWEED POLLEN","Tuberculosis, Cutaneous",0
514,medrysone,Oliguria,0
515,Imipramine Hydrochloride,"Tuberculosis, Cutaneous",0
516,zinc chloride,Oliguria,0
517,Chorionic Gonadotropin,"Tuberculosis, Cutaneous",0
518,Clobetasol Propionate,Burn injury,0
519,Charcoal,Oliguria,0
520,deflazacort,Coronary Artery Bypass Surgery,0
521,rocuronium bromide,"Tuberculosis, Cutaneous",0
522,halazepam,Coronary Artery Bypass Surgery,0
523,Ipodate,Coronary Artery Bypass Surgery,0
524,lithium citrate,Burn injury,0
525,ferric ammonium citrate,Burn injury,0
526,pioglitazone,"Tuberculosis, Cutaneous",0
527,asenapine maleate,Coronary Artery Bypass Surgery,0
528,Nitrofurantoin,Coronary Artery Bypass Surgery,0
529,Aspergillus terreus allergenic extract,Oliguria,0
530,dolutegravir,"Tuberculosis, Cutaneous",0
531,Isoetharine,Coronary Artery Bypass Surgery,0
532,CALCIUM LEVULINATE,"Tuberculosis, Cutaneous",0
533,Furosemide,Oliguria,0
534,Pseudoephedrine,Oliguria,0
535,METHAPYRILENE HYDROCHLORIDE,"Tuberculosis, Cutaneous",0
536,sodium selenate,"Tuberculosis, Cutaneous",0
537,metaproterenol,Burn injury,0
538,ZOFENOPRIL CALCIUM,"Tuberculosis, Cutaneous",0
